protocol_id,dataset,window_index,center_cycle_effective,center_cycle_actual,V100_norm_q50_effective_time,V500_norm_q50_effective_time,V1000_norm_q50_effective_time,multi_scale_rate_divergence_q50_effective_time,change_configuration_support_effective_time,change_trigger_effective_time,V100_norm_q50_actual_time,V500_norm_q50_actual_time,V1000_norm_q50_actual_time,multi_scale_rate_divergence_q50_actual_time,change_configuration_support_actual_time,change_trigger_actual_time,row_type,metric,spearman,median_absolute_difference,agreement
A_Exp1_to_Exp2,Exp2,1316.0,6590.5,11475.833333333334,0.17516042502392354,0.3105380553642191,0.19659037843035077,0.09061469508163253,0.2916666666666667,0.0,0.09736554813173215,0.2293102521820188,0.2349271933138697,0.15944151365875073,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1317.0,6595.5,11484.166666666666,0.18493672500376468,0.2739641845881376,0.1728056121488996,0.2793884290877827,0.0,0.0,0.2052117164485067,0.18689214057225956,0.21922731984075775,0.35884804623557404,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1318.0,6600.5,11492.5,0.38455508737195143,0.25581461554594725,0.16336454860073907,0.45054709702622975,0.0,0.0,0.3962763356623881,0.15292288991962846,0.2132723425693082,0.5196983183107856,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1319.0,6605.5,11500.833333333334,0.6035485846277563,0.2410274951463549,0.15302733070189783,0.6568547514308335,0.125,0.0,0.6257126818964825,0.157270364643489,0.2062116005709861,0.7146800097711424,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1320.0,6610.5,11509.166666666666,0.8282129624182821,0.23099671088188817,0.1568698649002699,0.8443390031474187,0.3333333333333333,0.0,0.8355504872016696,0.206736213073663,0.20525285515902822,0.8858881917094945,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1321.0,6615.5,11517.5,0.8114239953354214,0.25421794357014826,0.1778870694524159,0.7912081681436796,0.20833333333333334,0.0,0.8162888482939296,0.21711369792255497,0.19596284614573936,0.8241070335530649,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1322.0,6620.5,11525.833333333334,0.7764671833286425,0.2616717058093775,0.1811767134430312,0.7184857454278148,0.16666666666666666,0.0,0.8002833791136293,0.21897434100299215,0.19708096092416186,0.7877574866947805,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1323.0,6625.5,11534.166666666666,0.7152497236185191,0.2714770066453082,0.19087273641744817,0.6567807437708569,0.16666666666666666,0.0,0.7502645604151632,0.21526666084121762,0.2046004887979482,0.7403899970841241,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1324.0,6630.5,11542.5,0.6844501921302086,0.276278972264565,0.19764204307716954,0.6184314361096647,0.125,0.0,0.7081977950735449,0.20388122405484652,0.20960507381466909,0.7030661637422712,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1325.0,6635.5,11550.833333333334,0.691339844341915,0.2757197921761433,0.19787881669925955,0.6013847614389352,0.08333333333333333,0.0,0.7109644428621168,0.20301479775953932,0.21098553222340458,0.684728786171751,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1326.0,6640.5,11559.166666666666,0.6817465248880561,0.2726855785587946,0.20272176085685784,0.619844923191335,0.125,0.0,0.6960097105917461,0.19979323225595094,0.20975387586120517,0.6582692558356745,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1327.0,6645.5,11567.5,0.7232308300989095,0.26819389607344574,0.20151270736093563,0.6654812339974818,0.16666666666666666,0.0,0.7192620412375877,0.19620148959663808,0.20220048924653813,0.6681452171418609,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1328.0,6650.5,11575.833333333334,0.7159108078742702,0.2608984893501734,0.19783995585601588,0.6536688925696343,0.16666666666666666,0.0,0.7419028416210459,0.19533800771021367,0.19683105722544994,0.6799252377059098,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1329.0,6655.5,11584.166666666666,0.7202436283554348,0.2557740616731381,0.19551486791653783,0.6342029571651986,0.16666666666666666,0.0,0.7070665089784013,0.1950894765108945,0.1930718154001797,0.5691622810047409,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1330.0,6660.5,11592.5,0.708377914421426,0.2470765176198371,0.18762920595804972,0.6311468484317717,0.16666666666666666,0.0,0.582288351770112,0.18045857498291065,0.18603292437421035,0.44326339270382986,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1331.0,6665.5,11600.833333333334,0.7015349571312071,0.2415820525787059,0.18543316793775827,0.6426624372807432,0.16666666666666666,0.0,0.422606211617017,0.18258770364747787,0.18161371972592433,0.27841108970773987,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1332.0,6670.5,11609.166666666666,0.7011423221607381,0.23947698633557984,0.18409380912893852,0.6443993903354454,0.16666666666666666,0.0,0.28324552461228936,0.17358738196829837,0.17970709042015853,0.17168495096147196,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1333.0,6675.5,11617.5,0.6712305809994161,0.2369942830586293,0.18801561221017765,0.6287154843732892,0.2916666666666667,0.0,0.19728086877913628,0.1558289186371893,0.17573632408652784,0.16675339501768024,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1334.0,6680.5,11625.833333333334,0.6754566161422116,0.2455145502384381,0.19869809561730994,0.5877663950862818,0.2916666666666667,0.0,0.21491630796057018,0.1615132042709584,0.1792096066625578,0.18042642804806142,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1335.0,6685.5,11634.166666666666,0.6691129937547093,0.24297988690218278,0.20123608585710412,0.5598270837685219,0.2916666666666667,0.0,0.20296084612407164,0.1562271578584094,0.1810527112394562,0.18303786089818466,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1336.0,6690.5,11642.5,0.6700145527683765,0.24274876695613276,0.20657205471335632,0.5594527003960312,0.2916666666666667,0.0,0.1910947261476829,0.15380380596824195,0.17725406355907283,0.19606953349072817,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1337.0,6695.5,11650.833333333334,0.7168140104144229,0.23903154162254156,0.2406196071222519,0.488773140231869,0.25,0.0,0.21260170861885277,0.1712057889748498,0.17717784383044946,0.2001115697063474,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1338.0,6700.5,11659.166666666666,0.5938625327917398,0.23734468770009803,0.27332238285506955,0.378445356902153,0.20833333333333334,0.0,0.19099282333761372,0.1743877760345043,0.17615687308723385,0.20313043291597763,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1339.0,6705.5,11667.5,0.48421668669753704,0.24050262773491593,0.3067120094959592,0.23072762474945263,0.20833333333333334,0.0,0.16659039665641934,0.17496478319997635,0.17106821075495218,0.17838605059607202,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1340.0,6710.5,11675.833333333334,0.535044287272767,0.2472979294321338,0.3425976195347864,0.2504388141232101,0.20833333333333334,0.0,0.18170868400211668,0.1854655421975873,0.1724005681814258,0.15277523811193713,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1341.0,6715.5,11684.166666666666,0.42164170386994465,0.2583187761060435,0.33809404365624174,0.2418241380870946,0.20833333333333334,0.0,0.1724529733638007,0.18354867359959262,0.17242951201131138,0.11683726110050896,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1342.0,6720.5,11692.5,0.3738651774492019,0.2575097580246492,0.3370040623242093,0.23623348108826397,0.20833333333333334,0.0,0.22664412231439254,0.1930461930368542,0.17082451436674903,0.12904054807884036,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1343.0,6725.5,11700.833333333334,0.321319025576943,0.2614439510637253,0.336468342070827,0.22045854939710482,0.20833333333333334,0.0,0.2970860797782006,0.1974521899331383,0.1736671834151692,0.17093785233256542,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1344.0,6730.5,11709.166666666666,0.31674683870612924,0.25976733357126364,0.33345203271338925,0.24691226431016183,0.20833333333333334,0.0,0.2745970336995767,0.1966588028406222,0.17025189557776146,0.15168321728550724,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1345.0,6735.5,11717.5,0.3208960436031307,0.26010908718576475,0.3319437841338707,0.2527828863944382,0.20833333333333334,0.0,0.2590344336446076,0.20016930366488206,0.1674535013131142,0.12957503330285272,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1346.0,6740.5,11725.833333333334,0.27400420298945805,0.26622533285090755,0.3326476763522622,0.22476069509684027,0.20833333333333334,0.0,0.22052348258216403,0.19078752334651403,0.16460685238976822,0.10109006204672322,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1347.0,6745.5,11734.166666666666,0.24483438023706566,0.26763497582695694,0.32964406275920016,0.20584449339581604,0.20833333333333334,0.0,0.18334762402812932,0.1886858594928105,0.16127072768300482,0.07688737441377318,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1348.0,6750.5,11742.5,0.26516665542735907,0.2682592037468315,0.324910272609362,0.20787555186232853,0.16666666666666666,0.0,0.1712168023528939,0.18918056707640254,0.15948562946106937,0.06649808266701056,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1349.0,6755.5,11750.833333333334,0.2574572107098946,0.26830444003385023,0.3212623560364164,0.20474065500703492,0.16666666666666666,0.0,0.14743330489942744,0.18639227623489973,0.15759117521153032,0.07734974684347141,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1350.0,6760.5,11759.166666666666,0.2995901966032126,0.26793940867892063,0.3173445092928649,0.2045978291840802,0.16666666666666666,0.0,0.1456463437989873,0.19492868517233222,0.15791023676225657,0.058936144958094065,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1351.0,6765.5,11767.5,0.33315576954825976,0.26167792986358196,0.3152823108746853,0.22001648075413832,0.16666666666666666,0.0,0.13217289680551392,0.20079192778223187,0.15680806298691918,0.0500941144987471,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1352.0,6770.5,11775.833333333334,0.32019651009099426,0.2598344941323127,0.3163975861513737,0.20137603511861923,0.16666666666666666,0.0,0.10942661409900663,0.19717483021464297,0.15663804612623577,0.09275970929879895,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1353.0,6775.5,11784.166666666666,0.3141296281757871,0.2618433149911995,0.31457137972317406,0.1841715912171243,0.16666666666666666,0.0,0.10290434778024181,0.19582153725907048,0.15638270269237267,0.12511451230565054,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1354.0,6780.5,11792.5,0.22975484105036215,0.2633019114499932,0.3133211023923047,0.1628068899102421,0.16666666666666666,0.0,0.10805069167267123,0.19549853457275693,0.15324200079247322,0.15279790978104826,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1355.0,6785.5,11800.833333333334,0.20030509369873606,0.2739039109003118,0.31275191465591096,0.1731121544406669,0.16666666666666666,0.0,0.13394177253819767,0.18546847524279722,0.1473310204825947,0.19671303475968285,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1356.0,6790.5,11809.166666666666,0.17146828963470442,0.27874225551707865,0.3097018032290483,0.1689377618472086,0.125,0.0,0.1218917920437208,0.1853960329467669,0.14104015318000382,0.18847322876840203,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1357.0,6795.5,11817.5,0.17911503972424161,0.2694039062222848,0.3096204557539667,0.2185014152598297,0.08333333333333333,0.0,0.13566210491163277,0.18178766107801148,0.13541180745985695,0.20665942334167456,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1358.0,6800.5,11825.833333333334,0.15067398282409522,0.24340726438979166,0.30824254785905225,0.23707628749085025,0.08333333333333333,0.0,0.14228868608723189,0.17779346460538373,0.1320263128695119,0.2176627361356288,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1359.0,6805.5,11834.166666666666,0.13560990251431249,0.2427610914165545,0.30690245394977544,0.24490812750243668,0.041666666666666664,0.0,0.13380724137442643,0.17784013327505055,0.1324498606737061,0.21106949185652432,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1360.0,6810.5,11842.5,0.14778514745807764,0.25136204610794294,0.30652707304595667,0.3043903335693664,0.041666666666666664,0.0,0.15024888202066855,0.17340816068619647,0.13136555674737627,0.22457655528591758,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1361.0,6815.5,11850.833333333334,0.15861750473479608,0.23111137322355652,0.30683691018966053,0.31775427929674865,0.041666666666666664,0.0,0.16692393686095527,0.170315640375769,0.1347312204869558,0.2385338782877362,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1362.0,6820.5,11859.166666666666,0.19259834928463665,0.2248900921847791,0.3053091905527468,0.3595202515768393,0.041666666666666664,0.0,0.16768672698013742,0.16133026154273614,0.13309395178959219,0.23985338673931803,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1363.0,6825.5,11867.5,0.20937987050944,0.22142726849586758,0.30541877666784034,0.3747279640521435,0.041666666666666664,0.0,0.1631951177907401,0.15640460651591354,0.1328571315122736,0.23682471181983236,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1364.0,6830.5,11875.833333333334,0.18568196832815126,0.21824130543817183,0.3061939303291945,0.3567076698256467,0.041666666666666664,0.0,0.12079610607176332,0.15999731142447723,0.13503790350484432,0.20118591898800464,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1365.0,6835.5,11884.166666666666,0.1433535581671944,0.22076492286140795,0.30555246215457665,0.3447739887834098,0.041666666666666664,0.0,0.05798329004681183,0.1655904155243587,0.13633193300807867,0.17165582676740174,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1366.0,6840.5,11892.5,0.10752046605155356,0.21322121478316763,0.30889502184857043,0.3242029122071127,0.041666666666666664,0.0,0.06424271497609453,0.169027030959262,0.13919348784089525,0.14867654625890353,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1367.0,6845.5,11900.833333333334,0.109956138516447,0.204982690407418,0.3117613160789262,0.3180740879907535,0.041666666666666664,0.0,0.052478678466826724,0.1750807598866586,0.1408920085665959,0.14632927011815747,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1368.0,6850.5,11909.166666666666,0.11307778921370293,0.1973995077341698,0.31136342685222235,0.3141347320954658,0.041666666666666664,0.0,0.07669310778911327,0.1669418771346057,0.14313077808356908,0.14021967240477703,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1369.0,6855.5,11917.5,0.10769608952624074,0.19449276183651587,0.309527522404144,0.3038961271683006,0.041666666666666664,0.0,0.06359581308989233,0.1613968342244553,0.14172062461986673,0.11355733574282732,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1370.0,6860.5,11925.833333333334,0.11281915201598738,0.1843938882165143,0.3069196843508883,0.29842612639937405,0.041666666666666664,0.0,0.05006314287351307,0.1582516502369082,0.1412478326581532,0.09316963016339785,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1371.0,6865.5,11934.166666666666,0.08333781026401581,0.18879725039674156,0.29967881063503354,0.2580542440415965,0.041666666666666664,0.0,0.08283690269332264,0.16213803992861223,0.13679419813102114,0.10491104794938949,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1372.0,6870.5,11942.5,0.07389886708355226,0.18367019204392004,0.2959720535389325,0.2819565923675281,0.041666666666666664,0.0,0.14286014708424302,0.16834480505152538,0.13109534247762097,0.11506695482994467,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1373.0,6875.5,11950.833333333334,0.12917883258940058,0.17406785773147349,0.2920214233030517,0.30176564206715295,0.041666666666666664,0.0,0.16064339782791845,0.17141290045956314,0.12885914609046276,0.13864653317450226,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1374.0,6880.5,11959.166666666666,0.09311866073880518,0.1724776170491898,0.2899426461244648,0.2966698978995036,0.041666666666666664,0.0,0.1625122630148227,0.16729414259322925,0.1300586671644269,0.13557317936967242,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1375.0,6885.5,11967.5,0.10392795300693125,0.1701475038255748,0.28748844513360944,0.29520517013218384,0.041666666666666664,0.0,0.1527672078550527,0.1691745466461555,0.13459117296215356,0.12579054245171395,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1376.0,6890.5,11975.833333333334,0.08275119302299519,0.1683049716553288,0.2837275559365341,0.2777890934660784,0.041666666666666664,0.0,0.1324335841269039,0.17186056165297903,0.14039626003609013,0.13820959168305294,0.0,0.0,window,,,,
A_Exp1_to_Exp2,Exp2,1377.0,6895.5,11984.166666666666,0.9160404964656554,0.11938069742324886,0.2521921941470604,0.999625187374007,0.4583333333333333,0.0,0.9662778918111178,0.10228196262100057,0.12431011982550584,0.9614327560811514,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1378.0,6900.5,11992.5,1.7670567199608458,0.22821472486228697,0.2396241359716605,1.7555768167934107,1.0,1.0,1.8814902670849059,0.27484051456155545,0.15164425417524885,1.7951501634960627,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1379.0,6905.5,12000.833333333334,2.6090149317413447,0.3780752089596984,0.27683607249374564,2.5097354120827524,1.0,1.0,2.7910303862366077,0.4870501218350185,0.2111814300219936,2.6178864631205987,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1380.0,6910.5,12009.166666666666,3.3649184062584037,0.5302326085371759,0.3283479723628694,3.280574744462207,1.0,1.0,3.6341624805876953,0.6995374086830523,0.2823921986124462,3.3773639632494477,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1381.0,6915.5,12017.5,3.1062897573882067,0.5088094656027604,0.35634004442632505,3.056805280435209,1.0,1.0,3.4957488557098073,0.6943083034336799,0.27397091632988174,3.2485542962091825,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1382.0,6920.5,12025.833333333334,3.088205761756994,0.5069629237900442,0.37384864182420696,2.9762996756911066,1.0,1.0,3.463389113262027,0.6917946593795348,0.2736428235095905,3.2183577903324374,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1383.0,6925.5,12034.166666666666,3.113929887533504,0.5137487320140971,0.38751779472840153,2.96577194733867,1.0,1.0,3.4939190315229958,0.6846678694557777,0.2729119108048196,3.25058994652853,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1384.0,6930.5,12042.5,3.1226413809048283,0.5199572824272313,0.39390984297888865,2.9712440990897866,1.0,1.0,3.5104667982112034,0.6748216891321275,0.27401365479875567,3.26527452824935,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1385.0,6935.5,12050.833333333334,3.1088961711780376,0.5172628740738906,0.3918561381412764,2.961060365191192,1.0,1.0,3.4675834679920072,0.6668710090598958,0.27072596521835535,3.225202195893773,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1386.0,6940.5,12059.166666666666,3.01438845094494,0.5067075659249679,0.3853103988469039,2.8724445897236643,1.0,1.0,3.379347241290174,0.65145364040855,0.2648668817071605,3.142418317136869,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1387.0,6945.5,12067.5,2.951233354637724,0.4977450795230394,0.38081854189391373,2.811952927094268,1.0,1.0,3.3086127429810586,0.6405784694934281,0.2600918587557224,3.0750375931192795,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1388.0,6950.5,12075.833333333334,2.9089529896326924,0.4948787038408458,0.38046049205641086,2.763190795217259,1.0,1.0,3.276665089725024,0.6377791006590957,0.25574957355921374,3.0458128890040137,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1389.0,6955.5,12084.166666666666,2.906860136140982,0.49121991976695845,0.38068007618568656,2.759949635884829,1.0,1.0,2.1976959877306133,0.6339177850272084,0.25368286248246297,1.96395017850673,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1390.0,6960.5,12092.5,2.914707985196922,0.48943574420386016,0.3779797323498326,2.7702162138770983,1.0,1.0,1.456570059433932,0.6313462260978832,0.25230104975923423,1.2248373633899963,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1391.0,6965.5,12100.833333333334,2.9779583168520736,0.49267158930047,0.37552334423277345,2.829348604125088,1.0,1.0,0.991455647322411,0.6369036268002044,0.2526247447291246,0.8124078640173161,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1392.0,6970.5,12109.166666666666,3.009917913216456,0.4901360421770198,0.3727176267739603,2.8577995181664204,1.0,1.0,0.9941598438752255,0.628959089650499,0.252567721360628,0.9127377855253641,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1393.0,6975.5,12117.5,3.025884800087386,0.49376991600071274,0.36975025910619314,2.8704962794093642,1.0,1.0,0.7317656207774087,0.6192289428955833,0.25429625213367685,0.7402056466389881,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1394.0,6980.5,12125.833333333334,3.0139501903243024,0.49935503696266936,0.36981171387933787,2.856440706861883,1.0,1.0,0.6069984767751647,0.6153840677555026,0.255697059794669,0.7306076995874117,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1395.0,6985.5,12134.166666666666,2.9665160219916116,0.492258280688862,0.3690062574349827,2.8082599851657135,1.0,1.0,0.591265408592731,0.5993443733670342,0.25389564250908453,0.7730600332879817,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1396.0,6990.5,12142.5,2.9272933250008597,0.48875223837845516,0.36572858815723,2.771137721041944,1.0,1.0,0.6011288476198094,0.5876926679177622,0.25151026789988995,0.7833694164236112,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1397.0,6995.5,12150.833333333334,2.0506840526345185,0.4856205630757424,0.3763936885529121,1.8297693138142908,0.875,1.0,0.5630312708952515,0.5881147256617286,0.2512743092647154,0.7415987725942647,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1398.0,7000.5,12159.166666666666,1.470675535964951,0.48850413548207544,0.37868206835684226,1.1168166807674478,0.8333333333333334,1.0,0.4504731748427317,0.5885693721268456,0.25046766250902425,0.6290525611255142,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1399.0,7005.5,12167.5,1.1471543837634406,0.48964843201385766,0.3789847876223621,0.8092360429841771,0.8333333333333334,1.0,0.35614177374298883,0.5994551675749341,0.25112791354619374,0.5122721128473557,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1400.0,7010.5,12175.833333333334,1.0750067365073086,0.4871921509149234,0.37959260848884124,0.8122145330914878,0.875,1.0,0.3244924637658232,0.6051511744365127,0.24954881298812012,0.4759937187992133,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1401.0,7015.5,12184.166666666666,0.7932907508633338,0.48035789499079984,0.3674372290069631,0.7222383054635733,0.7916666666666666,1.0,0.2540343125131339,0.6046360680501327,0.2433707452578695,0.4401618407931432,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1402.0,7020.5,12192.5,0.6385519476119845,0.47602579178462046,0.363792386233009,0.7473355044446124,0.7916666666666666,1.0,0.2792859537786402,0.6016597650637228,0.2372815976140574,0.46600656872290447,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1403.0,7025.5,12200.833333333334,0.6246419840934476,0.4785557144240393,0.36643185261269773,0.7055449987981863,0.7916666666666666,1.0,0.2801346671910964,0.6000593261410796,0.2376434734586966,0.4718014321972696,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1404.0,7030.5,12209.166666666666,0.5822981005019899,0.4806177600400275,0.369172496024306,0.6422863083729486,0.7916666666666666,1.0,0.22834781424626335,0.6006614150957268,0.23962842859582714,0.4239289569039153,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1405.0,7035.5,12217.5,0.546822700690979,0.4856415818683149,0.36871239690340285,0.6219819916835324,0.7916666666666666,1.0,0.27058678863994295,0.597284666419195,0.24068524461805732,0.4361538637623797,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1406.0,7040.5,12225.833333333334,0.4871922052027903,0.4853825236492041,0.36464795105037573,0.5596873269707515,0.7916666666666666,1.0,0.23140948657317387,0.5874198313800841,0.23964953424243687,0.4298863741172931,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1407.0,7045.5,12234.166666666666,0.44606463466122737,0.48243311668064814,0.3571458224924048,0.5237659306793139,0.7916666666666666,1.0,0.1937957198185184,0.5817761357140919,0.2374198472922302,0.3930356543634339,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1408.0,7050.5,12242.5,0.4206476592638001,0.4853059251137455,0.3577165583840838,0.47644185440239184,0.7916666666666666,1.0,0.19301777814081986,0.5844057080290809,0.2399274322910184,0.3183262462811859,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1409.0,7055.5,12250.833333333334,0.39139950149202607,0.4837218055112277,0.35368595775579525,0.4764062578330934,0.7916666666666666,1.0,0.20834475939921968,0.5773832604863619,0.23690426752976854,0.33057008726267617,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1410.0,7060.5,12259.166666666666,0.3997182744962998,0.48491345894647364,0.3530136268539099,0.4733261376842982,0.7916666666666666,1.0,0.21531855023689975,0.5790695794225164,0.23808493319952465,0.34136401658026255,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1411.0,7065.5,12267.5,0.4226805538032783,0.4845610883965332,0.3520711416428326,0.5083614418222073,0.7916666666666666,1.0,0.23319976553709476,0.574573258938965,0.2389120062754381,0.3984172501555266,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1412.0,7070.5,12275.833333333334,0.41739283626807777,0.48596471762278715,0.3485250556103265,0.5237196148268403,0.7916666666666666,1.0,0.2849601977092698,0.5652077980461055,0.23732609257629822,0.45632884797493745,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1413.0,7075.5,12284.166666666666,0.4275472917513881,0.4888778805380841,0.3486127153871878,0.531798398996858,0.7916666666666666,1.0,0.33995445375937233,0.560803601646898,0.23878973329599043,0.47149642440090095,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1414.0,7080.5,12292.5,0.40039388630965667,0.49213581689722236,0.3473817983130145,0.52861056573854,0.7916666666666666,1.0,0.3439642809531485,0.5597371043731377,0.2381431485227156,0.45209729587689546,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1415.0,7085.5,12300.833333333334,0.377161916646295,0.49184527462084704,0.349115893822994,0.48880203865336375,0.7916666666666666,1.0,0.33717384828539876,0.5532368623207754,0.2367578731249551,0.4697413980825906,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1416.0,7090.5,12309.166666666666,0.39081255224090294,0.499078663640529,0.35252720292211404,0.47416157209039517,0.7916666666666666,1.0,0.3469446991004985,0.5533974573461599,0.23882448646679946,0.47268271969554704,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1417.0,7095.5,12317.5,0.43206748938476425,0.5175265418985122,0.3558252494464496,0.46809237032672346,0.7916666666666666,1.0,0.34394655930777307,0.5509917599753652,0.24102505158157964,0.46272919673204366,1.0,1.0,window,,,,
A_Exp1_to_Exp2,Exp2,1418.0,7100.5,12325.833333333334,0.45939682541485816,0.5459102249168377,0.35882665912182654,0.4849694576450956,0.7916666666666666,1.0,0.3785478476044448,0.5482581716967668,0.24358939567094443,0.45434260985213126,1.0,1.0,window,,,,
