direction,source_dataset,target_dataset,source_exp2_variant,target_exp2_variant,exp2_variant,seed,source_model_state_sha256,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,fast_score,slow_score,residual_persistent,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,2,Exp2,V35_SlowResidual_CalibrationOnly,3020.5,3080.5,3105.5,1.7576812294257427,1.0,unmatched_candidate_event,11.144151955632214,3.2609874481226493,24.676750336966986,5525.833333333333,5625.833333333333,5667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,3,Exp2,V35_SlowResidual_CalibrationOnly,6915.5,6995.5,7005.5,1.5182437198188388,1.0,unmatched_candidate_event,2.8710869217331627,2.694838652377622,34.31747730308018,12017.5,12150.833333333334,12167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,4,Exp2,V35_SlowResidual_CalibrationOnly,8715.5,8715.5,8800.5,3.0317259379023667,1.0,unmatched_candidate_event,14.462197750218245,5.863304068206619,17.935606391171103,15017.5,15017.5,15159.166666666666
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,5,Exp2,V35_SlowResidual_CalibrationOnly,9315.5,9315.5,9405.5,2.5656104317783113,1.0,unmatched_candidate_event,15.11038301450339,5.003643066978215,22.134176798923324,16017.5,16017.5,16167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,6,Exp2,V35_SlowResidual_CalibrationOnly,9615.5,9615.5,9705.5,1.8294496146906556,1.0,unmatched_candidate_event,9.734828814000911,3.5043628331162813,23.88974093951323,16517.5,16517.5,16667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,7,Exp2,V35_SlowResidual_CalibrationOnly,9910.5,9930.5,10010.5,3.0566332262257605,1.0,unmatched_candidate_event,19.736315857109105,6.045314877529913,41.18356781456205,17009.166666666668,17042.5,17175.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,8,Exp2,V35_SlowResidual_CalibrationOnly,10220.5,10230.5,10310.5,2.024402407312643,1.0,unmatched_candidate_event,12.409674365459068,3.886508951592945,45.206821188641136,17525.833333333332,17542.5,17675.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,9,Exp2,V35_SlowResidual_CalibrationOnly,10510.5,10530.5,10610.5,3.1459893203511315,1.0,unmatched_candidate_event,22.654387668521654,6.226643128541008,52.41323223838094,18009.166666666668,18042.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,10,Exp2,V35_SlowResidual_CalibrationOnly,10825.5,10830.5,10905.5,2.4367353689021223,1.0,unmatched_candidate_event,12.959921601631192,4.686903699506591,31.133386139240493,18534.166666666668,18542.5,18667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,11,Exp2,V35_SlowResidual_CalibrationOnly,11125.5,11180.5,11205.5,2.192702020849385,1.0,unmatched_candidate_event,3.688146639327489,4.168978876164751,23.75008252982612,19034.166666666668,19125.833333333332,19167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,12,Exp2,V35_SlowResidual_CalibrationOnly,11420.5,11430.5,11500.5,2.7569099798038876,1.0,unmatched_candidate_event,5.9964992660351255,5.1935583619744135,22.86134546745376,19525.833333333332,19542.5,19659.166666666668
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,13,Exp2,V35_SlowResidual_CalibrationOnly,11745.5,11800.5,11800.5,1.2367816026278673,1.0,unmatched_candidate_event,2.8558784151677967,2.2513660153286335,18.44847560960951,20067.640918580375,20159.498956158663,20159.498956158663
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,1,Exp2,V35_SlowResidual_OnlineAdaptation,1515.5,1535.5,1605.5,1.2229874169932182,1.0,unmatched_candidate_event,11.159735603095651,2.0697983277055374,30.291763998692893,3021.301431424767,3054.583721704394,3171.0717376830894
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,2,Exp2,V35_SlowResidual_OnlineAdaptation,1830.5,1840.5,1900.5,0.8297887100341572,1.0,unmatched_candidate_event,5.6101347999295665,1.1800658908610848,18.53674279513435,3545.4975033288947,3562.138648468708,3661.98551930759
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,3,Exp2,V35_SlowResidual_OnlineAdaptation,3030.5,3100.5,3100.5,2.319286432171575,1.0,unmatched_candidate_event,3.3192325200270627,4.378663025905116,17.961078710561694,5542.5,5659.166666666667,5659.166666666667
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3401,05f9c84c45d8a247827cdba3a2a8113ac9715950e3e51fe5aef2661d6bad301b,4,Exp2,V35_SlowResidual_OnlineAdaptation,6920.5,6955.5,7000.5,1.1343972433317342,1.0,unmatched_candidate_event,10.151991022531758,1.8597959078766182,18.685559026653483,12025.833333333334,12084.166666666666,12159.166666666666
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,1,Exp1,V35_SlowResidual_CalibrationOnly,6070.5,6240.5,6255.5,3.817077795585887,1.0,unmatched_candidate_event,3.2571542177362565,7.623544690352472,8.529040122101902,6411.077964087668,6590.617177185107,6606.45887245841
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,2,Exp1,V35_SlowResidual_CalibrationOnly,7575.5,7600.5,7690.5,6.39479369660782,1.0,unmatched_candidate_event,36.111307714749586,12.771600575930222,71.80779801848136,8000.5904059040595,8030.110701107011,8136.383763837638
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,3,Exp1,V35_SlowResidual_CalibrationOnly,7850.5,7880.5,8245.5,7.2952000944773285,1.0,unmatched_candidate_event,5.26416323640832,14.58062730150122,11.825829665545534,8325.31365313653,8360.738007380074,8791.734317343173
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,4,Exp1,V35_SlowResidual_CalibrationOnly,8585.5,8585.5,8595.5,2.5013545731292646,1.0,unmatched_candidate_event,1.2648135792911417,5.002562453363315,5.293428443201588,9193.210332103321,9193.210332103321,9205.018450184501
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,5,Exp1,V35_SlowResidual_CalibrationOnly,9135.5,9195.5,9225.5,1.316569173021247,1.0,unmatched_candidate_event,6.313768387777935,2.6331238133221513,18.068473923489915,9842.656826568265,9913.50553505535,9948.929889298894
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,6,Exp1,V35_SlowResidual_CalibrationOnly,11030.5,11115.5,11115.5,1.1839571087163174,1.0,unmatched_candidate_event,1.730675963699092,2.3671580047478433,5.883173712193023,12080.29520295203,12180.664206642066,12180.664206642066
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,7,Exp1,V35_SlowResidual_CalibrationOnly,14375.5,14415.5,14460.5,1.2478562520372267,1.0,unmatched_candidate_event,13.56377727464399,2.4919364178129575,17.852904000868403,16030.11070110701,16077.343173431735,16130.479704797048
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,8,Exp1,V35_SlowResidual_CalibrationOnly,21130.5,21190.5,21235.5,4.047107468192648,1.0,unmatched_candidate_event,28.80968078588416,8.086854481270901,34.61582753722621,24006.55249441549,24078.034251675355,24131.645569620254
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,9,Exp1,V35_SlowResidual_CalibrationOnly,27840.5,27870.5,28100.5,6.8862638593745595,1.0,unmatched_candidate_event,36.144032293229714,13.748752388935758,63.18413387172997,32000.59171597633,32036.094674556214,32308.28402366864
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,10,Exp1,V35_SlowResidual_CalibrationOnly,34600.5,34690.5,34710.5,13.26303109553117,1.0,unmatched_candidate_event,16.304219660447234,26.52605881284136,93.85999973293065,40000.59144676979,40107.05186533212,40130.70973612375
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,11,Exp1,V35_SlowResidual_CalibrationOnly,39200.5,39315.5,39335.5,2.1510588889417397,1.0,unmatched_candidate_event,2.2832723980457312,4.302116584815037,7.078449148516801,45441.9017288444,45577.93448589627,45601.5923566879
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,12,Exp1,V35_SlowResidual_CalibrationOnly,39930.5,39960.5,40025.5,2.0410250083295067,1.0,unmatched_candidate_event,9.791051725026072,4.082038306348113,23.45492644858072,46305.41401273885,46340.9008189263,46417.78889899909
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,13,Exp1,V35_SlowResidual_CalibrationOnly,41365.5,41565.5,42595.5,47.679845650738116,1.0,unmatched_candidate_event,12.197391712503103,95.35969130147623,8.511609491316324,48002.86624203822,48239.4449499545,49457.825295723385
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,1,Exp1,V35_SlowResidual_OnlineAdaptation,21150.5,21155.5,21225.5,1.1080244150059264,1.0,unmatched_candidate_event,13.037862657359321,2.127314635375508,13.784699733423526,24030.379746835442,24036.33655994043,24119.731943410276
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,2,Exp1,V35_SlowResidual_OnlineAdaptation,27850.5,27945.5,27945.5,1.6431431057499508,1.0,unmatched_candidate_event,0.19921928927348972,3.213728382179471,6.938903308921908,32012.42603550296,32124.852071005917,32124.852071005917
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3401,c5474f52be076d8ef7272ceb5cc8c6fa33b96d592ef3f4e02ca652bc8ed870ff,3,Exp1,V35_SlowResidual_OnlineAdaptation,41395.5,41480.5,41480.5,1.3133954539354906,1.0,unmatched_candidate_event,0.6415341972998704,2.511061732362959,7.099326433646585,48038.35304822566,48138.89899909008,48138.89899909008
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,1,Exp2,V35_SlowResidual_CalibrationOnly,3020.5,3045.5,3105.5,2.3709885245972853,1.0,unmatched_candidate_event,14.298062207436557,4.32777462729096,30.859233483300393,5525.833333333333,5567.5,5667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,2,Exp2,V35_SlowResidual_CalibrationOnly,6915.5,7005.5,7005.5,2.9550555459928374,1.0,unmatched_candidate_event,2.091985457231114,5.558556042566272,30.77399230337124,12017.5,12167.5,12167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,3,Exp2,V35_SlowResidual_CalibrationOnly,7235.5,7235.5,7300.5,1.126424967567395,1.0,unmatched_candidate_event,9.025958927288555,1.8574531064833617,22.263101187035566,12550.833333333334,12550.833333333334,12659.166666666666
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,4,Exp2,V35_SlowResidual_CalibrationOnly,8715.5,8725.5,8800.5,2.522052281881506,1.0,unmatched_candidate_event,13.621434512499832,4.619611489345898,31.450833880302255,15017.5,15034.166666666666,15159.166666666666
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,5,Exp2,V35_SlowResidual_CalibrationOnly,9315.5,9320.5,9405.5,5.366992036034607,1.0,unmatched_candidate_event,17.53824908568268,10.323982972959564,39.56973742702004,16017.5,16025.833333333334,16167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,6,Exp2,V35_SlowResidual_CalibrationOnly,9615.5,9615.5,9705.5,3.015117035021046,1.0,unmatched_candidate_event,8.451150973558828,5.653439493397195,28.427663822311548,16517.5,16517.5,16667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,7,Exp2,V35_SlowResidual_CalibrationOnly,9910.5,9930.5,10010.5,7.269092674501966,1.0,unmatched_candidate_event,28.261533976943348,14.201312890545985,52.772379131663534,17009.166666666668,17042.5,17175.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,8,Exp2,V35_SlowResidual_CalibrationOnly,10210.5,10230.5,10310.5,3.743068045157472,1.0,unmatched_candidate_event,21.5949447902538,7.140168708122332,54.70591711449168,17509.166666666668,17542.5,17675.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,9,Exp2,V35_SlowResidual_CalibrationOnly,10510.5,10530.5,10610.5,9.791253179402968,1.0,unmatched_candidate_event,37.13976330083595,19.284070134345335,66.5677505730491,18009.166666666668,18042.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,10,Exp2,V35_SlowResidual_CalibrationOnly,10815.5,10830.5,10905.5,5.387934097346923,1.0,unmatched_candidate_event,25.414249779138576,10.398915933961195,37.12621025277305,18517.5,18542.5,18667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,11,Exp2,V35_SlowResidual_CalibrationOnly,11120.5,11130.5,11205.5,5.116115573988135,1.0,unmatched_candidate_event,20.63320939916748,9.865501501055112,30.415243016438783,19025.833333333332,19042.5,19167.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,12,Exp2,V35_SlowResidual_CalibrationOnly,11420.5,11430.5,11500.5,7.469371417610158,1.0,unmatched_candidate_event,15.43196305586171,14.506150115426996,27.530404827726915,19525.833333333332,19542.5,19659.166666666668
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,13,Exp2,V35_SlowResidual_CalibrationOnly,11720.5,11750.5,11800.5,4.483713354212619,1.0,unmatched_candidate_event,14.728323129532532,8.5606634826314,25.05613186035854,20025.887265135698,20075.991649269312,20159.498956158663
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,1,Exp2,V35_SlowResidual_OnlineAdaptation,1515.5,1530.5,1605.5,2.2510981950690754,1.0,unmatched_candidate_event,11.635549685067721,4.144373375878812,42.52042951387527,3021.301431424767,3046.2631491344873,3171.0717376830894
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3402,21632ef429be9410ef62a58427f40bbdc0869cc6f9e3b54e672cd031e64272c3,2,Exp2,V35_SlowResidual_OnlineAdaptation,6925.5,7000.5,7000.5,1.1817965126619112,1.0,unmatched_candidate_event,0.1217543865192968,1.972258402225449,23.07566142819052,12034.166666666666,12159.166666666666,12159.166666666666
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,1,Exp1,V35_SlowResidual_CalibrationOnly,6065.5,6240.5,6240.5,4.228038390627578,1.0,unmatched_candidate_event,3.7796313647011073,8.448278950051368,5.428039422567594,6405.797398996568,6590.617177185107,6590.617177185107
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,2,Exp1,V35_SlowResidual_CalibrationOnly,7580.5,7605.5,7690.5,4.2092600486111795,1.0,unmatched_candidate_event,27.5633960528985,8.414704303790064,73.03343442321368,8006.49446494465,8036.014760147602,8136.383763837638
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,3,Exp1,V35_SlowResidual_CalibrationOnly,7840.5,8195.5,9345.5,8.277416874525487,1.0,unmatched_candidate_event,5.580604776939118,16.554710937536672,12.465124117682281,8313.50553505535,8732.69372693727,10090.627306273063
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,4,Exp1,V35_SlowResidual_CalibrationOnly,9870.5,9870.5,10135.5,2.294188438679877,1.0,unmatched_candidate_event,1.2726190505195067,4.588364384673317,5.6493371908969285,10710.553505535056,10710.553505535056,11023.468634686347
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,5,Exp1,V35_SlowResidual_CalibrationOnly,11185.5,11350.5,11350.5,3.0095731992949863,1.0,unmatched_candidate_event,0.0,6.018962055044275,5.835577715217855,12263.321033210332,12458.154981549815,12458.154981549815
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,6,Exp1,V35_SlowResidual_CalibrationOnly,14375.5,14495.5,14565.5,2.263712335060756,1.0,unmatched_candidate_event,1.932581932210348,4.526641784707429,5.993416767828,16030.11070110701,16171.80811808118,16254.464944649446
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,7,Exp1,V35_SlowResidual_CalibrationOnly,14800.5,14800.5,14930.5,2.0140635546673833,1.0,unmatched_candidate_event,0.6154708910823854,4.027233074413109,6.109744198644313,16531.955719557198,16531.955719557198,16685.461254612546
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,8,Exp1,V35_SlowResidual_CalibrationOnly,15075.5,15090.5,15175.5,0.9403566440530436,1.0,unmatched_candidate_event,2.336700399785993,1.8805578395272071,6.4524076044767895,16856.678966789666,16874.391143911438,16974.760147601475
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,9,Exp1,V35_SlowResidual_CalibrationOnly,21130.5,21275.5,21305.5,5.862163780102714,1.0,unmatched_candidate_event,5.550206209242834,11.723023006965821,4.855978312672923,24006.55249441549,24179.300074460163,24215.040953090098
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,10,Exp1,V35_SlowResidual_CalibrationOnly,22890.5,22895.5,22900.5,0.8200560212030072,1.0,unmatched_candidate_event,3.5537529775046965,1.6397877092029893,10.290584901326481,26103.350707371555,26109.307520476545,26115.264333581534
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,11,Exp1,V35_SlowResidual_CalibrationOnly,23310.5,23440.5,23460.5,1.0588127635167413,1.0,unmatched_candidate_event,0.22327582500610693,2.117537135651759,7.690091300536277,26603.723008190616,26758.600148920326,26782.427401340283
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,12,Exp1,V35_SlowResidual_CalibrationOnly,23635.5,23685.5,24025.5,1.0761250551756827,1.0,unmatched_candidate_event,2.091023099388778,2.1522009899722483,9.24756337993275,26990.91586001489,27050.48399106478,27455.54728220402
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,13,Exp1,V35_SlowResidual_CalibrationOnly,27845.5,27955.5,28110.5,11.162128824411697,1.0,unmatched_candidate_event,15.679525328484551,22.31791842663063,4.698874939208828,32006.508875739644,32136.686390532544,32320.118343195267
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,14,Exp1,V35_SlowResidual_CalibrationOnly,28420.5,28420.5,28440.5,8.336548915261536,1.0,unmatched_candidate_event,0.0485945704460031,16.668990714732825,6.213467571362454,32686.98224852071,32686.98224852071,32710.650887573964
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,15,Exp1,V35_SlowResidual_CalibrationOnly,34600.5,34865.5,35320.5,18.775075867067212,1.0,unmatched_candidate_event,1.0352092299486513,37.55015157278314,12.07797636987692,40000.59144676979,40314.05823475887,40852.27479526843
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,16,Exp1,V35_SlowResidual_CalibrationOnly,37185.5,37290.5,37445.5,1.98633252443289,1.0,unmatched_candidate_event,2.158404937560726,3.9726645127392874,7.302280693071959,43058.371246587805,43182.57506824386,43365.923566878984
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,17,Exp1,V35_SlowResidual_CalibrationOnly,39120.5,39390.5,39730.5,4.142301020417036,1.0,unmatched_candidate_event,0.057617803331347195,8.284601984476078,12.34438148049747,45347.270245677886,45666.651501364875,46068.83530482257
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,18,Exp1,V35_SlowResidual_CalibrationOnly,39925.5,40235.5,40515.5,5.1527973312952495,1.0,unmatched_candidate_event,2.6893114194672836,10.305591502945196,5.410567158346318,46299.49954504095,46666.19654231119,46997.406733394
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,19,Exp1,V35_SlowResidual_CalibrationOnly,41365.5,41540.5,42675.5,60.9059654378216,1.0,unmatched_candidate_event,18.96718901542748,121.8119308756432,24.045284927187193,48002.86624203822,48209.87261146497,49552.4567788899
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,20,Exp1,V35_SlowResidual_CalibrationOnly,43290.5,43835.5,45080.5,1.9905313281205506,1.0,unmatched_candidate_event,3.8088711283558236,3.981062656241101,28.273773583299743,50279.93630573248,50924.61328480436,52397.315741583254
Exp2_to_Exp1,Exp2,Exp1,Median5,Raw,Median5,3402,b7cb293ebd6ce9e8b415e4783a1b17bd56f6546b070f5a7788fae0a48bdb7ab8,1,Exp1,V35_SlowResidual_OnlineAdaptation,27910.5,27945.5,27945.5,0.8373205569849026,1.0,unmatched_candidate_event,3.381657473683982,1.565782126280787,6.320876901687094,32083.431952662722,32124.852071005917,32124.852071005917
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3403,24a3cf1782468b373d0a3c579214e70a0355f76fbe60970fde2f117b8caca3e2,1,Exp2,V35_SlowResidual_CalibrationOnly,1515.5,1530.5,1535.5,1.0552857780934277,1.0,unmatched_candidate_event,4.303779850311485,1.6948095489503747,23.204417996239368,3021.301431424767,3046.2631491344873,3054.583721704394
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3403,24a3cf1782468b373d0a3c579214e70a0355f76fbe60970fde2f117b8caca3e2,2,Exp2,V35_SlowResidual_CalibrationOnly,3020.5,3025.5,3105.5,5.612552559636585,1.0,unmatched_candidate_event,20.45465037873729,10.872585070654853,22.528861688864424,5525.833333333333,5534.166666666667,5667.5
Exp1_to_Exp2,Exp1,Exp2,Raw,Median5,Median5,3403,24a3cf1782468b373d0a3c579214e70a0355f76fbe60970fde2f117b8caca3e2,3,Exp2,V35_SlowResidual_CalibrationOnly,6915.5,6950.5,7005.5,2.3016198014953337,1.0,unmatched_candidate_event,7.006991958380509,4.216302938409369,32.530709017273594,12017.5,12075.833333333334,12167.5
