direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,fast_score,slow_score,residual_persistent,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,V35_SlowOnly_CalibrationOnly,11030.5,11370.5,11555.5,1.9157308558900634,1.0,unmatched_candidate_event,0.23079342537363753,3.8302555357738917,0.0,12080.29520295203,12481.771217712178,12700.221402214022
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,V35_SlowOnly_CalibrationOnly,14380.5,14735.5,14935.5,1.9215427790616422,1.0,unmatched_candidate_event,1.9849152745950602,3.834865394949311,0.5538502737793566,16036.014760147602,16455.20295202952,16691.365313653136
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,V35_SlowOnly_CalibrationOnly,21130.5,21435.5,21765.5,4.149172226994636,1.0,unmatched_candidate_event,0.16974574173237572,8.292842633749101,1.6493364962132273,24006.55249441549,24369.918093819808,24763.067758749068
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,V35_SlowOnly_CalibrationOnly,27840.5,27870.5,28480.5,6.779272737483605,1.0,unmatched_candidate_event,36.538908152331416,13.534835686048714,63.43348801802515,32000.59171597633,32036.094674556214,32757.988165680472
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,V35_SlowOnly_CalibrationOnly,34600.5,34815.5,35275.5,14.367035705596596,1.0,unmatched_candidate_event,5.187495925153303,28.734068004488655,3.5074311788838313,40000.59144676979,40254.9135577798,40799.04458598726
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,V35_SlowOnly_CalibrationOnly,39200.5,39315.5,39660.5,2.1020397779301367,1.0,unmatched_candidate_event,2.2415184356094575,4.204078311146175,7.078708089498368,45441.9017288444,45577.93448589627,45986.032757051864
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,V35_SlowOnly_CalibrationOnly,39930.5,40230.5,40555.5,2.4214768818374552,1.0,unmatched_candidate_event,0.6655303657901835,4.842928144198692,1.0958442493210463,46305.41401273885,46660.282074613286,47044.72247497725
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,V35_SlowOnly_CalibrationOnly,41365.5,41565.5,42595.5,47.50106364653862,1.0,unmatched_candidate_event,12.43345599174195,95.00212729307724,8.594814466292814,48002.86624203822,48239.4449499545,49457.825295723385
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V35_SlowOnly_OnlineAdaptation,7815.5,8210.5,8225.5,2.7012197478124715,1.0,unmatched_candidate_event,1.4610390216227047,5.378640903236313,3.232958130073028,8283.985239852398,8750.40590405904,8768.118081180812
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V35_SlowOnly_OnlineAdaptation,21150.5,21155.5,21320.5,1.0496356064509387,0.8857142857142857,unmatched_candidate_event,13.034483254637362,2.008513678993987,13.83503333251936,24030.379746835442,24036.33655994043,24232.91139240506
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V35_SlowOnly_OnlineAdaptation,27855.5,27950.5,28155.5,1.6049339900876234,1.0,unmatched_candidate_event,0.0,3.135661016993751,2.81363939138978,32018.343195266272,32130.76923076923,32373.37278106509
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,V35_SlowOnly_OnlineAdaptation,41395.5,41580.5,42005.5,1.5211177306915227,1.0,unmatched_candidate_event,0.0,2.93531915298003,0.0,48038.35304822566,48257.18835304823,48759.91810737034
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V35_SlowResidual_CalibrationOnly,6075.5,6240.5,6255.5,3.7363212417886604,1.0,unmatched_candidate_event,3.3067689496095904,7.461870606444965,8.53469353207228,6416.3585291787695,6590.617177185107,6606.45887245841
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V35_SlowResidual_CalibrationOnly,7575.5,7600.5,7690.5,6.262536290573623,1.0,unmatched_candidate_event,36.34569464604587,12.507065606316022,72.07336126404984,8000.5904059040595,8030.110701107011,8136.383763837638
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V35_SlowResidual_CalibrationOnly,7850.5,7880.5,8245.5,7.178358161638377,1.0,unmatched_candidate_event,5.319187902983558,14.34672008138686,11.848690346236356,8325.31365313653,8360.738007380074,8791.734317343173
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,V35_SlowResidual_CalibrationOnly,8710.5,8725.5,8750.5,2.3279560614201067,1.0,unmatched_candidate_event,1.9659152439398095,4.655828392458766,7.382622091008859,9340.811808118082,9358.523985239852,9388.044280442804
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,V35_SlowResidual_CalibrationOnly,9135.5,9195.5,9220.5,1.2725828879177656,1.0,unmatched_candidate_event,6.365142011459909,2.5451506952746885,18.12289538213746,9842.656826568265,9913.50553505535,9943.025830258302
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,V35_SlowResidual_CalibrationOnly,11030.5,11115.5,11115.5,1.1791552513763013,1.0,unmatched_candidate_event,1.709688832842883,2.357539577615854,5.917541443191819,12080.29520295203,12180.664206642066,12180.664206642066
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,V35_SlowResidual_CalibrationOnly,14380.5,14415.5,14460.5,1.235423965925684,1.0,unmatched_candidate_event,13.784066105607144,2.467040619042437,17.9306592292574,16036.014760147602,16077.343173431735,16130.479704797048
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,V35_SlowResidual_CalibrationOnly,21130.5,21190.5,21235.5,4.016485721805597,1.0,unmatched_candidate_event,29.300955408150013,8.025546803607602,34.75903480871282,24006.55249441549,24078.034251675355,24131.645569620254
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,V35_SlowResidual_CalibrationOnly,27840.5,27870.5,28100.5,6.779272737483605,1.0,unmatched_candidate_event,36.538908152331416,13.534835686048714,63.43348801802515,32000.59171597633,32036.094674556214,32308.28402366864
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,V35_SlowResidual_CalibrationOnly,34600.5,34690.5,34710.5,13.195008280650121,1.0,unmatched_candidate_event,16.56181860603293,26.390013067130283,94.19554635250296,40000.59144676979,40107.05186533212,40130.70973612375
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,V35_SlowResidual_CalibrationOnly,39300.5,39315.5,39335.5,2.1020397779301367,1.0,unmatched_candidate_event,2.2415184356094575,4.204078311146175,7.078708089498368,45560.19108280255,45577.93448589627,45601.5923566879
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,V35_SlowResidual_CalibrationOnly,39930.5,39960.5,40025.5,1.984332533977141,1.0,unmatched_candidate_event,9.928837626062506,3.968653056817095,23.561567243402315,46305.41401273885,46340.9008189263,46417.78889899909
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,V35_SlowResidual_CalibrationOnly,41365.5,41565.5,42595.5,47.50106364653862,1.0,unmatched_candidate_event,12.43345599174195,95.00212729307724,8.594814466292814,48002.86624203822,48239.4449499545,49457.825295723385
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,V35_SlowResidual_OnlineAdaptation,21150.5,21155.5,21220.5,1.0496356064509387,1.0,unmatched_candidate_event,13.034483254637362,2.008513678993987,13.83503333251936,24030.379746835442,24036.33655994043,24113.775130305286
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,V35_SlowResidual_OnlineAdaptation,27855.5,27945.5,27945.5,1.5380802255105275,1.0,unmatched_candidate_event,0.14118570357414503,2.9998913757465875,6.7965101175020495,32018.343195266272,32124.852071005917,32124.852071005917
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,V35_SlowResidual_OnlineAdaptation,41395.5,41480.5,41480.5,1.3043546469166931,1.0,unmatched_candidate_event,0.6608174217209696,2.4937055217534416,7.101926281027256,48038.35304822566,48138.89899909008,48138.89899909008
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V341_CalibrationOnly,6015.5,6100.5,6815.5,6.835126227806267,1.0,unmatched_candidate_event,,,,6352.991748085556,6442.761354634275,7197.882162661737
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,V341_CalibrationOnly,7570.5,7605.5,10405.5,11.621735402052806,1.0,unmatched_candidate_event,,,,7995.247491418009,8036.014760147602,11342.287822878228
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,V341_CalibrationOnly,10705.5,10725.5,10730.5,0.9700317344615064,1.0,unmatched_candidate_event,,,,11696.531365313653,11720.147601476016,11726.051660516605
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,V341_CalibrationOnly,10920.5,11090.5,11645.5,5.77627858180911,1.0,unmatched_candidate_event,,,,11950.40590405904,12151.143911439114,12806.49446494465
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,V341_CalibrationOnly,13450.5,13465.5,13475.5,0.965532237022392,1.0,unmatched_candidate_event,,,,14937.859778597787,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,V341_CalibrationOnly,13695.5,13700.5,13730.5,1.0158084517044166,1.0,unmatched_candidate_event,,,,15227.158671586716,15233.062730627305,15268.487084870849
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,V341_CalibrationOnly,14350.5,14415.5,15565.5,8.534458679081139,1.0,unmatched_candidate_event,,,,16000.590405904059,16077.343173431735,17435.276752767528
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,V341_CalibrationOnly,15975.5,15990.5,15995.5,0.8730572261490779,1.0,unmatched_candidate_event,,,,17919.40959409594,17937.12177121771,17943.025830258302
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,V341_CalibrationOnly,16210.5,16220.5,16230.5,0.9680479887161759,1.0,unmatched_candidate_event,,,,18196.90036900369,18208.70848708487,18220.51660516605
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,V341_CalibrationOnly,17895.5,17905.5,17910.5,1.028057787173008,1.0,unmatched_candidate_event,,,,20186.568265682658,20198.37638376384,20204.280442804426
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,V341_CalibrationOnly,18265.5,18375.5,18470.5,1.3102334302783076,1.0,unmatched_candidate_event,,,,20623.468634686345,20753.357933579337,20865.535055350556
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,V341_CalibrationOnly,19655.5,19690.5,19775.5,3.7416381237872036,1.0,unmatched_candidate_event,,,,22264.79704797048,22306.12546125461,22406.494464944648
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,V341_CalibrationOnly,19975.5,20005.5,20095.5,1.5995171108582105,1.0,unmatched_candidate_event,,,,22642.656826568265,22678.08118081181,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,V341_CalibrationOnly,20285.5,20330.5,20455.5,1.5413066201555223,1.0,unmatched_candidate_event,,,,23008.70848708487,23061.845018450185,23209.446494464944
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,V341_CalibrationOnly,20785.5,20845.5,20995.5,2.090596279830895,0.8372093023255814,unmatched_candidate_event,,,,23599.114391143914,23669.963099630997,23847.08487084871
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,V341_CalibrationOnly,21120.5,21190.5,24490.5,19.023865518583083,0.9955555555555555,unmatched_candidate_event,,,,23994.68634686347,24078.034251675355,28009.530900967984
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,V341_CalibrationOnly,24810.5,24845.5,24860.5,1.140186324179011,1.0,unmatched_candidate_event,,,,28390.766939687266,28432.46463142219,28450.335070737157
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,V341_CalibrationOnly,27830.5,27905.5,29040.5,31.4568017979726,1.0,unmatched_candidate_event,,,,31988.682055100522,32077.51479289941,33420.7100591716
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,V341_CalibrationOnly,29215.5,29220.5,29240.5,1.1519912842999502,1.0,unmatched_candidate_event,,,,33627.81065088757,33633.72781065089,33657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,V341_CalibrationOnly,29935.5,29980.5,30050.5,1.3194195296835443,1.0,unmatched_candidate_event,,,,34479.88165680473,34533.136094674555,34615.976331360944
Exp2_to_Exp1,Exp2,Exp1,3402,21,Exp1,V341_CalibrationOnly,30530.5,30545.5,30600.5,1.4573891341112617,1.0,unmatched_candidate_event,,,,35184.023668639056,35201.775147928995,35266.863905325445
Exp2_to_Exp1,Exp2,Exp1,3402,22,Exp1,V341_CalibrationOnly,31070.5,31085.5,31095.5,1.1276957356759465,1.0,unmatched_candidate_event,,,,35823.07692307692,35840.82840236687,35852.66272189349
Exp2_to_Exp1,Exp2,Exp1,3402,23,Exp1,V341_CalibrationOnly,31675.5,31855.5,32045.5,2.215077468260509,1.0,unmatched_candidate_event,,,,36539.05325443787,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3402,24,Exp1,V341_CalibrationOnly,32245.5,32255.5,32300.5,0.9105493578420147,1.0,unmatched_candidate_event,,,,37213.60946745562,37225.44378698225,37278.69822485207
Exp2_to_Exp1,Exp2,Exp1,3402,25,Exp1,V341_CalibrationOnly,32540.5,32585.5,32665.5,2.0836771112101022,1.0,unmatched_candidate_event,,,,37562.72189349112,37615.976331360944,37710.65088757397
Exp2_to_Exp1,Exp2,Exp1,3402,26,Exp1,V341_CalibrationOnly,32785.5,32835.5,32955.5,2.1723747677016685,1.0,unmatched_candidate_event,,,,37852.66272189349,37911.83431952663,38053.846153846156
Exp2_to_Exp1,Exp2,Exp1,3402,27,Exp1,V341_CalibrationOnly,33145.5,33215.5,33270.5,1.3180925962053798,1.0,unmatched_candidate_event,,,,38278.69822485207,38361.53846153846,38426.62721893491
Exp2_to_Exp1,Exp2,Exp1,3402,28,Exp1,V341_CalibrationOnly,33620.5,33670.5,33675.5,1.353461021230472,1.0,unmatched_candidate_event,,,,38840.82840236687,38900.0,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3402,29,Exp1,V341_CalibrationOnly,34070.5,34665.5,35885.5,53.8687866420009,0.9560439560439561,unmatched_candidate_event,,,,39373.37278106509,40077.47952684258,41520.60964513194
Exp2_to_Exp1,Exp2,Exp1,3402,30,Exp1,V341_CalibrationOnly,36005.5,37245.5,37950.5,8.361485380421113,0.982051282051282,unmatched_candidate_event,,,,41662.55686988171,43129.34485896269,43963.284804367606
Exp2_to_Exp1,Exp2,Exp1,3402,31,Exp1,V341_CalibrationOnly,38075.5,41440.5,45515.5,168.45471759569784,0.9986568166554735,unmatched_candidate_event,,,,44111.14649681529,48091.58325750683,52911.874431301185
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V341_OnlineAdaptation,6035.5,6350.5,6800.5,5.532851013573494,1.0,unmatched_candidate_event,,,,6374.11400844996,6706.789609189332,7182.040467388434
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,V341_OnlineAdaptation,7570.5,8055.5,11620.5,11.31941626346305,1.0,unmatched_candidate_event,,,,7995.247491418009,8567.380073800738,12776.974169741698
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,V341_OnlineAdaptation,14350.5,14410.5,15525.5,4.334584282453703,1.0,unmatched_candidate_event,,,,16000.590405904059,16071.439114391145,17388.044280442802
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,V341_OnlineAdaptation,19655.5,19685.5,19770.5,1.6095823703169123,0.9166666666666666,unmatched_candidate_event,,,,22264.79704797048,22300.22140221402,22400.59040590406
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,V341_OnlineAdaptation,20790.5,21195.5,25250.5,19.06208941497384,1.0,unmatched_candidate_event,,,,23605.0184501845,24083.99106478034,28914.966492926284
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,V341_OnlineAdaptation,25905.5,25905.5,25915.5,0.9493134400938565,1.0,unmatched_candidate_event,,,,29695.309009679822,29695.309009679822,29707.222635889797
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,V341_OnlineAdaptation,27830.5,27910.5,29010.5,48.13325255321671,1.0,unmatched_candidate_event,,,,31988.682055100522,32083.431952662722,33385.20710059172
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,V341_OnlineAdaptation,29510.5,29510.5,29560.5,1.2312180871988425,1.0,unmatched_candidate_event,,,,33976.92307692308,33976.92307692308,34036.09467455621
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,V341_OnlineAdaptation,29910.5,29935.5,29945.5,1.396058786435097,1.0,unmatched_candidate_event,,,,34450.29585798817,34479.88165680473,34491.71597633136
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,V341_OnlineAdaptation,30495.5,30495.5,30505.5,1.1438932105104063,1.0,unmatched_candidate_event,,,,35142.603550295855,35142.603550295855,35154.43786982248
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,V341_OnlineAdaptation,31160.5,31175.5,31175.5,0.9891916719299088,1.0,unmatched_candidate_event,,,,35929.585798816566,35947.33727810651,35947.33727810651
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,V341_OnlineAdaptation,31680.5,31950.5,32040.5,2.0604975257773384,1.0,unmatched_candidate_event,,,,36544.97041420118,36864.497041420116,36971.00591715976
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,V341_OnlineAdaptation,32570.5,32580.5,32605.5,1.702852276489514,1.0,unmatched_candidate_event,,,,37598.224852071005,37610.05917159763,37639.6449704142
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,V341_OnlineAdaptation,32780.5,32820.5,33255.5,1.431317206581587,0.9375,unmatched_candidate_event,,,,37846.74556213018,37894.08284023669,38408.87573964497
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,V341_OnlineAdaptation,33605.5,33665.5,33675.5,1.1635900067103155,1.0,unmatched_candidate_event,,,,38823.07692307692,38894.08284023669,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,V341_OnlineAdaptation,34030.5,34665.5,35640.5,28.3516601319538,1.0,unmatched_candidate_event,,,,39326.03550295858,40077.47952684258,41230.80072793449
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,V341_OnlineAdaptation,35855.5,35865.5,35865.5,1.0311357112154145,1.0,unmatched_candidate_event,,,,41485.122838944495,41496.95177434031,41496.95177434031
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,V341_OnlineAdaptation,36050.5,36075.5,36175.5,1.3422004275864299,1.0,unmatched_candidate_event,,,,41715.787079162874,41745.35941765241,41863.648771610555
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,V341_OnlineAdaptation,36355.5,36380.5,36780.5,2.026379318355519,1.0,unmatched_candidate_event,,,,42076.56960873521,42106.14194722475,42579.299363057326
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,V341_OnlineAdaptation,36915.5,37245.5,37915.5,4.400472853847169,1.0,unmatched_candidate_event,,,,42738.989990900816,43129.34485896269,43921.88353048226
Exp2_to_Exp1,Exp2,Exp1,3402,21,Exp1,V341_OnlineAdaptation,38070.5,38465.5,38545.5,1.8850649725033177,1.0,unmatched_candidate_event,,,,44105.23202911738,44572.474977252044,44667.10646041856
Exp2_to_Exp1,Exp2,Exp1,3402,22,Exp1,V341_OnlineAdaptation,38740.5,39310.5,40865.5,7.2375444745444835,0.9976525821596244,unmatched_candidate_event,,,,44897.770700636946,45572.02001819836,47411.4194722475
Exp2_to_Exp1,Exp2,Exp1,3402,23,Exp1,V341_OnlineAdaptation,41320.5,41440.5,45580.5,104.94826083537976,1.0,unmatched_candidate_event,,,,47949.63603275705,48091.58325750683,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V35_SlowOnly_CalibrationOnly,1140.5,1290.5,1540.5,1.3359515404802793,1.0,unmatched_candidate_event,1.5930176506718352,2.6032825258577335,0.21990369189896405,1204.4407842619487,1362.8577369949828,1626.8859915500395
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,V35_SlowOnly_CalibrationOnly,6065.5,6240.5,6725.5,4.088713837883434,1.0,unmatched_candidate_event,3.652656881770348,8.169611176667733,5.415629659727674,6405.797398996568,6590.617177185107,7102.831991021917
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,V35_SlowOnly_CalibrationOnly,7575.5,8195.5,9420.5,8.13437980830161,1.0,unmatched_candidate_event,5.532597120877134,16.268642092199897,12.508488764853789,8000.5904059040595,8732.69372693727,10179.18819188192
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,V35_SlowOnly_CalibrationOnly,9785.5,9840.5,10135.5,2.9378001654062422,1.0,unmatched_candidate_event,5.041666677469562,5.875586828344093,3.308308473145866,10610.184501845019,10675.129151291512,11023.468634686347
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,V35_SlowOnly_CalibrationOnly,11020.5,11370.5,11585.5,3.1011817536843522,1.0,unmatched_candidate_event,0.0,6.202174617178957,3.6887328357414035,12068.487084870849,12481.771217712178,12735.645756457565
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,V35_SlowOnly_CalibrationOnly,14370.5,14740.5,14930.5,2.6413764770207693,1.0,unmatched_candidate_event,2.00723063862561,5.28159491798277,2.6032479202943226,16024.20664206642,16461.10701107011,16685.461254612546
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,V35_SlowOnly_CalibrationOnly,15075.5,15090.5,15420.5,0.9543233956525419,1.0,unmatched_candidate_event,2.3226083288098285,1.9084961548262909,6.481810174578831,16856.678966789666,16874.391143911438,17264.059040590408
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,V35_SlowOnly_CalibrationOnly,21130.5,21435.5,21795.5,6.241291048911762,1.0,unmatched_candidate_event,0.26607907044910084,12.481334303921813,5.688703718323716,24006.55249441549,24369.918093819808,24798.808637379003
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,V35_SlowOnly_CalibrationOnly,22785.5,22895.5,22905.5,0.8229203339414892,1.0,unmatched_candidate_event,3.5394563905435206,1.645525241499811,10.324826389193086,25978.25763216679,26109.307520476545,26121.221146686523
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,V35_SlowOnly_CalibrationOnly,23310.5,23440.5,23480.5,1.0674992957947678,1.0,unmatched_candidate_event,0.21170241036392076,2.134913361880606,7.725391375125468,26603.723008190616,26758.600148920326,26806.25465376024
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,V35_SlowOnly_CalibrationOnly,23635.5,23690.5,24025.5,1.0627616329116507,1.0,unmatched_candidate_event,1.9153005291737117,2.1254745268462445,9.27883685164495,26990.91586001489,27056.440804169768,27455.54728220402
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,V35_SlowOnly_CalibrationOnly,27840.5,27955.5,28520.5,10.949450263148305,1.0,unmatched_candidate_event,15.51670021511326,21.892601422686393,4.721752905951863,32000.59171597633,32136.686390532544,32805.325443786984
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,V35_SlowOnly_CalibrationOnly,34600.5,34865.5,35320.5,18.419735975494575,1.0,unmatched_candidate_event,1.0445202533938087,36.83947179852639,12.148611324495342,40000.59144676979,40314.05823475887,40852.27479526843
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,V35_SlowOnly_CalibrationOnly,37185.5,37290.5,37445.5,1.962412126264974,1.0,unmatched_candidate_event,2.137929783957849,3.9248237495030374,7.3818613579700045,43058.371246587805,43182.57506824386,43365.923566878984
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,V35_SlowOnly_CalibrationOnly,39120.5,39390.5,39730.5,4.086967450911925,1.0,unmatched_candidate_event,0.07008533225739351,8.17393484939202,12.418828645443684,45347.270245677886,45666.651501364875,46068.83530482257
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,V35_SlowOnly_CalibrationOnly,39925.5,40235.5,40620.5,5.057221391648099,1.0,unmatched_candidate_event,2.6544530402561826,10.114439798164511,5.483038207055037,46299.49954504095,46666.19654231119,47121.61055505004
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,V35_SlowOnly_CalibrationOnly,41365.5,41540.5,42675.5,59.5101858765876,1.0,unmatched_candidate_event,18.48095163762992,119.0203717531752,24.221644557886727,48002.86624203822,48209.87261146497,49552.4567788899
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,V35_SlowOnly_CalibrationOnly,43290.5,43845.5,45080.5,1.9732198030556658,1.0,unmatched_candidate_event,4.063937342439448,3.9464396061113316,27.31771744716925,50279.93630573248,50936.44222020018,52397.315741583254
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V35_SlowOnly_OnlineAdaptation,7925.5,8205.5,8430.5,1.5909577489087146,0.9803921568627451,unmatched_candidate_event,0.0,3.132635197081002,3.38038169677973,8413.874538745387,8744.50184501845,9010.184501845019
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,V35_SlowOnly_OnlineAdaptation,27905.5,27950.5,28045.5,0.9069033022930308,1.0,unmatched_candidate_event,2.987378895547102,1.7073083706120817,2.5529798702009425,32077.51479289941,32130.76923076923,32243.19526627219
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V35_SlowResidual_CalibrationOnly,6065.5,6165.5,6170.5,2.756817231831474,1.0,unmatched_candidate_event,2.9257316974625116,5.501177191625084,7.054015250825355,6405.797398996568,6511.40870081859,6516.689265909691
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,V35_SlowResidual_CalibrationOnly,7580.5,7605.5,7690.5,4.108480706389604,1.0,unmatched_candidate_event,27.067056981303878,8.213199313585799,73.11320821275524,8006.49446494465,8036.014760147602,8136.383763837638
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,V35_SlowResidual_CalibrationOnly,7840.5,8195.5,9420.5,8.13437980830161,1.0,unmatched_candidate_event,5.532597120877134,16.268642092199897,12.508488764853789,8313.50553505535,8732.69372693727,10179.18819188192
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,V35_SlowResidual_CalibrationOnly,9870.5,9870.5,10135.5,2.2567619525965763,1.0,unmatched_candidate_event,1.2170483838163328,4.513512046265361,5.707941147623343,10710.553505535056,10710.553505535056,11023.468634686347
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,V35_SlowResidual_CalibrationOnly,11185.5,11370.5,11585.5,3.1011817536843522,1.0,unmatched_candidate_event,0.0,6.202174617178957,3.6887328357414035,12263.321033210332,12481.771217712178,12735.645756457565
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,V35_SlowResidual_CalibrationOnly,14370.5,14495.5,14565.5,2.2709045917898294,1.0,unmatched_candidate_event,1.8552918518974104,4.541043748705903,6.03225879239062,16024.20664206642,16171.80811808118,16254.464944649446
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,V35_SlowResidual_CalibrationOnly,14800.5,14800.5,14930.5,1.9883291710660256,1.0,unmatched_candidate_event,0.6801611840933304,3.9757875143137618,6.130914550848087,16531.955719557198,16531.955719557198,16685.461254612546
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,V35_SlowResidual_CalibrationOnly,15075.5,15090.5,15175.5,0.9543233956525419,1.0,unmatched_candidate_event,2.3226083288098285,1.9084961548262909,6.481810174578831,16856.678966789666,16874.391143911438,16974.760147601475
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,V35_SlowResidual_CalibrationOnly,21130.5,21275.5,21305.5,5.788330571520162,1.0,unmatched_candidate_event,5.4464151019911275,11.575384055551181,4.875398040080433,24006.55249441549,24179.300074460163,24215.040953090098
