dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,D_state_q25,D_state_q50,D_state_q75,D_state_mad,V1000_norm_q25,V1000_norm_q50,V1000_norm_q75,V1000_norm_mad,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q25,state_volatility_q50,state_volatility_q75,state_volatility_mad
Exp2,617,617,3086.0,3105.0,3095.5,5635.0,5666.666666666667,5650.833333333333,3095.5,5650.833333333333,48,2.2341811761803494,3.633862882186796,5.701269057628945,1.5154368365618163,0.2601825544769849,0.31963313233258217,0.4423701304953904,0.07325757650701989,2.331611881454007,4.568071441451977,6.6396913953026075,2.1839147916354644,2.6618620393537915,5.166410246125737,8.612684392337842,3.11939847688777
Exp2,618,618,3091.0,3110.0,3100.5,5643.333333333333,5675.0,5659.166666666667,3100.5,5659.166666666667,48,2.245387999679405,3.5357520882643905,5.561094805576357,1.4064824906355808,0.25804459322422585,0.3217160680817594,0.45381769047200826,0.08456149463012723,1.6583161930721502,3.337426349130164,4.907649051912783,1.6935277372502386,2.662731109989503,5.237834616584978,8.790206328169731,3.1371826565300154
Exp2,619,619,3096.0,3115.0,3105.5,5651.666666666667,5683.333333333333,5667.5,3105.5,5667.5,48,2.266634218850756,3.5377728738524787,5.530355804886265,1.3683335165052393,0.2378692220885909,0.356239660658308,0.47474126809459666,0.11857174770981646,0.9071238229545093,1.9710520255881219,3.4153671935229144,1.0796073762686702,2.6617293603098497,5.334854828931645,8.960105251393601,3.154189106992847
Exp2,620,620,3101.0,3120.0,3110.5,5660.0,5691.666666666667,5675.833333333333,3110.5,5675.833333333333,48,2.279431205905395,3.5046890440308096,5.534996502605604,1.3712765439340158,0.23288979350603622,0.342135360034427,0.49692655196483426,0.13342305659601456,0.35167720955187176,0.7845738342593955,1.7094655721777003,0.511248191532911,2.661181643527946,5.3881639053987,9.119975392661173,3.1801335364143286
Exp2,621,621,3106.0,3125.0,3115.5,5668.333333333333,5700.0,5684.166666666667,3115.5,5684.166666666667,48,2.2692080770157785,3.502979919267596,5.490424415180774,1.3768935427794584,0.23550794576503312,0.34453269027997224,0.49512873178625566,0.13107374770145042,0.18481287992440956,0.8519613709434048,2.11976477795515,0.7088480239222443,2.6602190235796876,5.426374132733427,9.257437090786771,3.241598243516072
Exp2,622,622,3111.0,3130.0,3120.5,5676.666666666667,5708.333333333333,5692.5,3120.5,5692.5,48,2.2838265037455208,3.5475124483289466,5.452515814000016,1.3702338349748653,0.23907992313187482,0.34942730966187807,0.49605433524035153,0.1293361070684497,0.31250089097204525,1.1061994251643226,2.3949059141094975,0.8851372222770899,2.6582257754672525,5.461787941426809,9.353695236244695,3.298613902331475
Exp2,623,623,3116.0,3135.0,3125.5,5685.0,5716.666666666667,5700.833333333333,3125.5,5700.833333333333,48,2.253261781022668,3.5424031412478207,5.399471635450318,1.3858937834487088,0.2414583483730564,0.35018446034498674,0.489183002805085,0.12994383417864283,0.39794044195480127,1.246736564695965,2.505877377917784,0.9725829794466518,2.654903428025497,5.495319295635451,9.440571041121563,3.3505199620888755
Exp2,624,624,3121.0,3140.0,3130.5,5693.333333333333,5725.0,5709.166666666667,3130.5,5709.166666666667,48,2.240879389634285,3.5704998912268686,5.386045103082141,1.422671997801864,0.244243151977177,0.35449724273139593,0.49228531968206707,0.12949038178057415,0.4336600174605331,1.30489512891364,2.4692806126835136,0.9918106359210894,2.6487293817956807,5.526966310460486,9.50862814340384,3.3988782959829598
Exp2,625,625,3126.0,3145.0,3135.5,5701.666666666667,5733.333333333333,5717.5,3135.5,5717.5,48,2.246731071764818,3.553972527257916,5.353055703542964,1.3991838635265135,0.24609131121382508,0.35846887605052313,0.4972548851299936,0.13073221369139948,0.4398562753955517,1.280136009130683,2.3871996767967607,0.9405518102662174,2.6410704732002652,5.5568482597902715,9.512555776945106,3.44519324234557
Exp2,626,626,3131.0,3150.0,3140.5,5710.0,5741.666666666667,5725.833333333333,3140.5,5725.833333333333,48,2.253359483087588,3.50605965902491,5.382805205710241,1.3491788327556253,0.24463206728642467,0.3562448518409882,0.4992959282457633,0.1317247116474659,0.4349492478351002,1.218946641559137,2.2331972797122353,0.8684142850865313,2.630950295853597,5.5858765694962145,9.509455781682021,3.4897538649154347
Exp2,627,627,3136.0,3155.0,3145.5,5718.333333333333,5750.0,5734.166666666667,3145.5,5734.166666666667,48,2.262877892736805,3.5311821299460098,5.479320303333198,1.3589740460850386,0.24233557925631452,0.35420036297165997,0.5029667192939629,0.13513575922874654,0.3989768523587569,1.1121117931449616,2.0659656176264214,0.7839948365657297,2.619389815228879,5.613499283638301,9.501943996486176,3.529621271186297
Exp2,628,628,3141.0,3160.0,3150.5,5726.666666666667,5758.333333333333,5742.5,3150.5,5742.5,48,2.252056131329417,3.484846606190092,5.352164423522438,1.3111004412690266,0.23728823521318165,0.34418107421806965,0.4949881507235939,0.1338562385376303,0.36995855504464936,1.0405721248002666,1.9622375111069057,0.7404273787987654,2.6074588229944706,5.639965596072047,9.556833301185101,3.5314317838321445
Exp2,629,629,3146.0,3165.0,3155.5,5735.0,5766.666666666667,5750.833333333333,3155.5,5750.833333333333,48,2.234441453888031,3.447855803654079,5.311102214095944,1.2700940577498872,0.23180354876930553,0.33613951047390506,0.488617602522466,0.13474942899900183,0.351307233181441,0.9920011575031785,1.8117918197181,0.7131841387478208,2.5936314397426004,5.653447080683553,9.647588859272753,3.5118249288498378
Exp2,630,630,3151.0,3170.0,3160.5,5743.333333333333,5775.0,5759.166666666667,3160.5,5759.166666666667,48,2.217967441761973,3.4388287435232376,5.338780835949394,1.2590500193570477,0.23041619145705278,0.3367262849187874,0.4883054626998181,0.13716752912551536,0.28480705294096875,0.905305887297972,1.668842391411414,0.6614175099666971,2.5796693690626515,5.649741633700841,9.73299255576143,3.506746641726677
Exp2,631,631,3156.0,3175.0,3165.5,5751.666666666667,5783.333333333333,5767.5,3165.5,5767.5,48,2.201925544611358,3.389992134937849,5.211442614004228,1.2069179062194755,0.2296238166701549,0.33273155078196925,0.48640061345192837,0.13439763314403688,0.2810971876139779,0.8343588932796517,1.576035696001138,0.6000054175685374,2.5667783483602973,5.646255333304914,9.813791619083808,3.502461628497798
Exp2,632,632,3161.0,3180.0,3170.5,5760.0,5791.666666666667,5775.833333333333,3170.5,5775.833333333333,48,2.2030273233387057,3.328651790504698,5.090922192909611,1.137366181397765,0.23075517480820848,0.3278497543535215,0.4895502853419852,0.13028132261708122,0.2806477861103426,0.8106679716913419,1.573640276810211,0.5691698128970071,2.561220318462051,5.643120808958396,9.891435124212142,3.496069110273492
Exp2,633,633,3166.0,3185.0,3175.5,5768.333333333333,5800.0,5784.166666666667,3175.5,5784.166666666667,48,2.2198769186712415,3.2931624028116415,5.017511967081939,1.0932278792858166,0.235444851771479,0.32891255043900114,0.4968878252474968,0.12658201819107087,0.2612492656065493,0.7720627024589493,1.5660944927647111,0.5478552466672848,2.5792823973991355,5.640519709486004,9.96673419021489,3.4862124478848955
Exp2,634,634,3171.0,3190.0,3180.5,5776.666666666667,5808.333333333333,5792.5,3180.5,5792.5,48,2.2425221506653235,3.290704499447001,4.819514072387501,1.1250784564757415,0.2373620570010322,0.32688010988215066,0.48716362665677815,0.12196790261418643,0.26914361623918803,0.7826463357634244,1.6069099136753224,0.5590191697095375,2.596750997553621,5.638446625988431,10.039741327521439,3.472540650834987
Exp2,635,635,3176.0,3195.0,3185.5,5785.0,5816.666666666667,5800.833333333333,3185.5,5800.833333333333,48,2.2782831453477397,3.3249791278076692,4.676263494688245,1.1834821182487938,0.24017517932400256,0.3262911857204971,0.47727043923199236,0.11490416706443866,0.232276907645306,0.7702986404667712,1.612628819614154,0.5814853538435544,2.6137817176104905,5.637414008883579,10.111123821068851,3.4555387771364803
Exp2,636,636,3181.0,3200.0,3190.5,5793.333333333333,5825.0,5809.166666666667,3190.5,5809.166666666667,48,2.305935734594338,3.3903746223609845,4.709398698553046,1.2288437378066297,0.2408391399617355,0.32548784352282856,0.47973846675875387,0.1185487375787074,0.19046109921692617,0.710756234829078,1.5441362360557327,0.5627967640316045,2.6305642560441,5.635677576875779,10.181486681455631,3.4280147895180195
Exp2,637,637,3186.0,3205.0,3195.5,5801.666666666667,5833.333333333333,5817.5,3195.5,5817.5,48,2.3370636979823654,3.4582971514891714,4.762599448346299,1.233878178518603,0.24456809101104443,0.330105482213073,0.4809094421747804,0.12131819485420006,0.2003494567480763,0.6344575744348241,1.4237869650815198,0.47838239767146923,2.647038291671754,5.633045765805489,10.250555837037506,3.427372821502989
Exp2,638,638,3191.0,3210.0,3200.5,5810.0,5841.666666666667,5825.833333333333,3200.5,5825.833333333333,48,2.366397196957428,3.515111035613376,4.722193135066673,1.2006648819570631,0.24156480419371545,0.3367861863884971,0.4757453210838587,0.12139312875769703,0.18413299656048643,0.5464858793339862,1.3413069651618277,0.40296627965651133,2.6660245279719783,5.667622646838971,10.325952045700987,3.456082741037346
Exp2,639,639,3196.0,3215.0,3205.5,5818.333333333333,5850.0,5834.166666666667,3205.5,5834.166666666667,48,2.3484312649922767,3.531069078508328,4.696569978781421,1.1988275649176365,0.24090137626918467,0.340270227764076,0.477030852734134,0.12141835088322053,0.1706686475576077,0.5085435639402621,1.3450672047436947,0.36251260778175254,2.685381363449936,5.720009903827721,10.40072753489587,3.4917497161868907
Exp2,640,640,3201.0,3220.0,3210.5,5826.666666666667,5858.333333333333,5842.5,3210.5,5842.5,48,2.3374782536645773,3.513211737897901,4.706219666482295,1.194507383585723,0.24220888482778163,0.34086891604111924,0.481231706493226,0.11537591116117926,0.15557402070712606,0.47149304676009063,1.4029616669904539,0.33825354512652933,2.704146604226909,5.770869190397214,10.471652824785403,3.522975670760183
Exp2,641,641,3206.0,3225.0,3215.5,5835.0,5866.666666666667,5850.833333333333,3215.5,5850.833333333333,48,2.3192745128654204,3.4622720820793305,4.686277078983924,1.1992116455448243,0.24237912572342718,0.33920272110341354,0.4820066118893618,0.1117202332997159,0.12843945133523016,0.4436157826312594,1.4040323626130422,0.34615965958900585,2.7213622650490685,5.801011462112529,10.535587556184774,3.5391599075684645
Exp2,642,642,3211.0,3230.0,3220.5,5843.333333333333,5875.0,5859.166666666667,3220.5,5859.166666666667,48,2.3056009733327008,3.456788404661011,4.649014811045323,1.1867373859534418,0.2416781452345949,0.34058339251982567,0.48143926024679146,0.11502915475427185,0.11726956649375488,0.42239371123986746,1.378639039591076,0.3383087937638533,2.735782718054383,5.826309918712116,10.58901924050236,3.5523489716312326
Exp2,643,643,3216.0,3235.0,3225.5,5851.666666666667,5883.333333333333,5867.5,3225.5,5867.5,48,2.309328326577994,3.4117924138237443,4.6580080941159645,1.2052531221396467,0.241596364863003,0.3426225301350415,0.4841568140107194,0.11447958357931269,0.09716498923118692,0.3814508435590516,1.3875228903603443,0.29734431228297836,2.7485576946687242,5.847975041849512,10.636113505277978,3.561979089047025
Exp2,644,644,3221.0,3240.0,3230.5,5860.0,5891.666666666667,5875.833333333333,3230.5,5875.833333333333,48,2.283817934135744,3.337671522477997,4.617098480307415,1.18103590596344,0.2386393595858304,0.3396121216574373,0.48344139624727256,0.11090866187514788,0.12227090810696523,0.448887531112492,1.5240149826161595,0.3492671651791545,2.75969091168064,5.867331228806111,10.67698476816167,3.568684035369402
Exp2,645,645,3226.0,3245.0,3235.5,5868.333333333333,5900.0,5884.166666666667,3235.5,5884.166666666667,48,2.2786877509569035,3.2984020053928935,4.518149317714944,1.174636271194121,0.23798342436225303,0.33254069961979504,0.4766576121186943,0.1068170807167349,0.191609290620194,0.5365508917580333,1.5531231285748137,0.40562281253374644,2.7696194848161273,5.883725558069582,10.71295042190049,3.5729546537779235
Exp2,646,646,3231.0,3250.0,3240.5,5876.666666666667,5908.333333333333,5892.5,3240.5,5892.5,48,2.287755565253689,3.337727292480535,4.512264390541592,1.1219331720318677,0.2381775276059182,0.3324101868915882,0.47477145261215864,0.10902305259769135,0.22149247488175544,0.5219874982687798,1.570598430338067,0.38513258487216817,2.7788015276199607,5.898181033810378,10.74574286296338,3.5758434122645877
Exp2,647,647,3236.0,3255.0,3245.5,5885.0,5916.666666666667,5900.833333333333,3245.5,5900.833333333333,48,2.2319066202611593,3.255957141194774,4.506264405152067,1.0494914652109015,0.2360717626029344,0.3262338420799357,0.4704260808426392,0.10791967146562036,0.2737281924713062,0.551624268488035,1.6925586299255075,0.381380782528895,2.7868433740692975,5.910416909012863,10.773976376841963,3.584329015746388
Exp2,648,648,3241.0,3260.0,3250.5,5893.333333333333,5925.0,5909.166666666667,3250.5,5909.166666666667,48,2.232764179001177,3.1674651962047804,4.524263971287596,1.003987118445185,0.2356432035649985,0.3246974119426408,0.4704135718517292,0.10726295660670215,0.3011250107918518,0.5285084280328582,1.5599887825987848,0.36093418404515143,2.794018861773359,5.919627672892217,10.798613222922196,3.602777834821854
Exp2,649,649,3246.0,3265.0,3255.5,5901.666666666667,5933.333333333333,5917.5,3255.5,5917.5,48,2.2363469366286957,3.2138408027149903,4.541154608854699,1.044769128680921,0.23566072702145446,0.3276431353351997,0.4695081801682047,0.1099889794189646,0.3026355982666403,0.4875141315188024,1.4343553579276471,0.31915605575042694,2.800062338089343,5.925380908478868,10.818824062488783,3.6169635045151995
Exp2,650,650,3251.0,3270.0,3260.5,5910.0,5941.666666666667,5925.833333333333,3260.5,5925.833333333333,48,2.2339593337317405,3.2174598353551183,4.52134772872565,1.0800096247962243,0.23581270214689615,0.32816970155859004,0.4688260458896647,0.11500222751336123,0.2867069159675076,0.47206659485970126,1.4179607908568965,0.30457337220713376,2.8047557871942974,5.92776985778007,10.83384615652012,3.627103982930933
Exp2,651,651,3256.0,3275.0,3265.5,5918.333333333333,5950.0,5934.166666666667,3265.5,5934.166666666667,48,2.287622310464564,3.2390737614241534,4.600835153076497,1.1277342640136268,0.24638419128902644,0.33868445203025055,0.4817063653511419,0.1263052804088059,0.22352214652503014,0.3965772819801251,1.052515701008811,0.2629508283350878,2.8089479724901403,5.9263358544625975,10.846898580017534,3.6299826650147287
Exp2,652,652,3261.0,3280.0,3270.5,5926.666666666667,5958.333333333333,5942.5,3270.5,5942.5,48,2.335138858790712,3.308530759413996,4.84599591340692,1.205093725390608,0.25302175925529713,0.3459521515612676,0.5123220809071465,0.12835763840654002,0.18777965845923428,0.3114275732710599,0.6452025424182231,0.194834875196116,2.812693191032181,5.921659561183154,10.8580786024098,3.6274239082217266
Exp2,653,653,3266.0,3285.0,3275.5,5935.0,5966.666666666667,5950.833333333333,3275.5,5950.833333333333,48,2.379288267718443,3.326611394826681,4.860837354883828,1.194720868722926,0.25787742233745037,0.35106475766290957,0.5155821196241527,0.1303505560435675,0.164095329628745,0.26750664654879663,0.5796161750347123,0.1617928057514333,2.816223969586499,5.914491693920901,10.86829569891292,3.623166854331229
Exp2,654,654,3271.0,3290.0,3280.5,5943.333333333333,5975.0,5959.166666666667,3280.5,5959.166666666667,48,2.405825883465969,3.3439162717671653,4.850198229601709,1.1889449552473779,0.2584212259084809,0.35682105710965856,0.5130143547057139,0.13308838281964935,0.149201844522231,0.2635975848280411,0.4225525965666379,0.1234702496836137,2.81940795618313,5.905670708090113,10.877047218008208,3.617916638290797
Exp2,655,655,3276.0,3295.0,3285.5,5951.666666666667,5983.333333333333,5967.5,3285.5,5967.5,48,2.3938000902094903,3.3194010853988316,4.854322144109576,1.1764713272749194,0.25640275414116115,0.358689464458064,0.5109091425347781,0.13420954708956626,0.17087099321510435,0.27089586435590507,0.35550241471094834,0.09339444316046343,2.821537509408869,5.894802309118905,10.881553471494371,3.6166742944380887
Exp2,656,656,3281.0,3300.0,3290.5,5960.0,5991.666666666667,5975.833333333333,3290.5,5975.833333333333,48,2.38523934322907,3.29204780460923,4.793506622002951,1.1340726736427669,0.25708369810306775,0.3576673310632111,0.5162799904947146,0.13134857025481844,0.19126297822581062,0.3648365297053342,0.44420399399652755,0.14221499127904313,2.822674705421168,5.88271438480364,10.882183977420624,3.618217999700395
Exp2,657,657,3286.0,3305.0,3295.5,5968.333333333333,6000.0,5984.166666666667,3295.5,5984.166666666667,48,2.444102031491938,3.3733626191124357,5.135129650136035,1.343529691036026,0.2539924793033963,0.36794855582767116,0.5366942309012217,0.1358259246421223,0.2571181878065738,0.4509633934123962,0.8119678446228538,0.21028372207364615,2.8245775841337215,5.864949402512291,10.886008728208118,3.6197060448600578
Exp2,658,658,3291.0,3310.0,3300.5,5976.666666666667,6008.333333333333,5992.5,3300.5,5992.5,48,2.53635163482949,3.327785558910152,5.44816393695454,1.3934669381755285,0.25827681226394106,0.3843899069982364,0.559608323662703,0.15497337907792808,0.5232893631599749,0.7244141002193618,1.2314199726326593,0.286422738724857,2.8279339350834354,5.843462358193685,10.895405866734706,3.6219933847434778
Exp2,659,659,3296.0,3315.0,3305.5,5985.0,6016.666666666667,6000.833333333333,3305.5,6000.833333333333,48,2.5472227666042087,3.5891446357151326,5.8141106652981485,1.4601839343689622,0.2724077442311956,0.4015388567282463,0.5962389259458465,0.16695437020743298,0.833926413029409,1.0641891996070898,1.6102371702861498,0.4126598265179779,2.8335491422828767,5.818717371660936,10.913395707996957,3.6260138033778277
Exp2,660,660,3301.0,3320.0,3310.5,5993.333333333333,6025.0,6009.166666666667,3310.5,6009.166666666667,48,2.735286123477673,4.026103572265688,6.256496272891027,1.6339620316646704,0.3020214695766754,0.4199381393142166,0.6456835660409467,0.16739493668247996,1.146565453862971,1.6042855017152737,2.0909562799771253,0.4666026993485485,2.8413070024370226,5.791214734579136,10.939556808647463,3.631542445074772
Exp2,661,661,3306.0,3325.0,3315.5,6001.666666666667,6033.333333333333,6017.5,3315.5,6017.5,48,2.753435659170761,4.0553950867489545,6.400810086114552,1.7073665547196393,0.2948933587664535,0.42805151451626444,0.6658243417192996,0.17677772983165477,1.188431023447513,1.7840322318222102,2.1699039437878267,0.5203610413991272,2.847286189994797,5.761720276437314,10.958973939203677,3.6465082866362923
Exp2,662,662,3311.0,3330.0,3320.5,6010.0,6041.666666666667,6025.833333333333,3320.5,6025.833333333333,48,2.741537110221035,4.039402570493702,6.4855384515906005,1.7073022570757137,0.29218745924502626,0.4346889590391003,0.6705746874920304,0.1817143950882226,1.2468680777256649,1.8333115273400895,2.1649426103541636,0.5355093824022574,2.850780052293204,5.728640784074582,10.969162132837374,3.6858280354488233
Exp2,663,663,3316.0,3335.0,3325.5,6018.333333333333,6050.0,6034.166666666667,3325.5,6034.166666666667,48,2.710134207317031,3.9929574150365212,6.432882356385667,1.6887803229064142,0.2861460346295962,0.4320216619477821,0.6664869600926093,0.18052060590013283,1.1786958770373075,1.8446769186753613,2.268567202182756,0.585840261049491,2.8514788493107646,5.6940114939467446,10.969117638272113,3.7192040859993583
Exp2,664,664,3321.0,3340.0,3330.5,6026.666666666667,6058.333333333333,6042.5,3330.5,6042.5,48,2.6912115073739353,3.963592359778692,6.432856818774496,1.673518535095984,0.28469990427348885,0.432448706132567,0.6681917433197626,0.18143960158116842,1.1524657803235336,1.8463516451329347,2.2532178471675177,0.6369727657560982,2.8524933815322546,5.65604531068749,10.959840985335642,3.7483359174174113
Exp2,665,665,3326.0,3345.0,3335.5,6035.0,6066.666666666667,6050.833333333333,3335.5,6050.833333333333,48,2.72638494586145,4.12238179973526,6.664892292428881,1.8107066771631237,0.28821078179450377,0.44620818214295416,0.6805034152909963,0.192279945858957,1.11576352860584,1.870362095159658,2.354744942694428,0.548511646366026,2.8525704112548946,5.613171815181252,10.94526745662531,3.7799545513414934
Exp2,666,666,3331.0,3350.0,3340.5,6043.333333333333,6075.0,6059.166666666667,3340.5,6059.166666666667,48,2.7742012223010075,4.296921605919461,7.089328476316716,1.9497769039713504,0.29154997980580877,0.4669741802802136,0.7087594233457631,0.20825492952193447,1.1315524819796454,1.866443066857299,2.556819549730948,0.7227191497531246,2.8517743013686756,5.566192230143663,10.926742414883389,3.786491886730504
Exp2,667,667,3336.0,3355.0,3345.5,6051.666666666667,6083.333333333333,6067.5,3345.5,6067.5,48,2.8012871024972603,4.378451401741078,7.4368537057415365,2.0012515654572036,0.29327489856991945,0.48037508846416577,0.7261081027468335,0.21131934919486456,1.1561729184063299,1.977904312440577,2.7388346429011565,0.8004143411093825,2.849807067872173,5.515004330368112,10.901787676313855,3.7852723987670744
Exp2,668,668,3341.0,3360.0,3350.5,6060.0,6091.666666666667,6075.833333333333,3350.5,6075.833333333333,48,2.816360327067066,4.453693307323861,7.616511547689067,2.020590765349238,0.295665171436008,0.5027127973129701,0.7441190637822398,0.22158394098218365,1.1535848388900143,2.025380675420296,2.751886643471167,0.7791326438007466,2.8463854263134962,5.472807122586159,10.870305242652588,3.7804212726166346
Exp2,669,669,3346.0,3365.0,3355.5,6068.333333333333,6100.0,6084.166666666667,3355.5,6084.166666666667,48,2.7842388074941913,4.421404028367444,7.542381284233742,1.9963920838270428,0.2932054074999909,0.5018230949683544,0.7409387182992097,0.21876739096617123,1.119629854584479,1.9710948037784926,2.6262876021945214,0.7127672554271061,2.8401764684053683,5.432534828904135,10.829606280191687,3.770422193443112
Exp2,670,670,3351.0,3370.0,3360.5,6076.666666666667,6108.333333333333,6092.5,3360.5,6092.5,48,2.748257681529491,4.3604988211931115,7.460694616368657,1.9776664249176532,0.2904589503910175,0.49255678703159356,0.7306546294563483,0.2176019439814042,1.0936142590998914,1.8949414267195612,2.518734839298654,0.69730547051021,2.831106354335867,5.388579852111785,10.780077067050488,3.7341946585569685
Exp2,671,671,3356.0,3375.0,3365.5,6085.0,6116.666666666667,6100.833333333333,3365.5,6100.833333333333,48,2.7347142630385632,4.2848572462546235,7.346683836482545,1.9384069359260718,0.2893303782017032,0.47889169163349854,0.7188709932861179,0.21210033350570787,1.0693999917304395,1.744426261682596,2.2808851566474053,0.5908665211737372,2.8199259863216977,5.3420404342802,10.723589673815153,3.6957028866576622
Exp2,672,672,3361.0,3380.0,3370.5,6093.333333333333,6125.0,6109.166666666667,3370.5,6109.166666666667,48,2.714715488311197,4.243538858196855,7.3434420180064075,1.9173706664093504,0.2871164634710393,0.47335603834117207,0.7133247846713715,0.20941189601747537,1.0401719498889144,1.6640723605851502,1.981635669632009,0.4835926014362095,2.806295801973343,5.292228634175738,10.658339977723543,3.655318110900704
Exp2,673,673,3366.0,3385.0,3375.5,6101.666666666667,6133.333333333333,6117.5,3375.5,6117.5,48,2.7110133690042333,4.22659104032193,7.340675381360358,1.9110494518077645,0.2869101987767225,0.47039846853052836,0.7076794177327718,0.20932625009997716,1.0304660999053397,1.6348030475510127,1.9470996230905886,0.4790550003755474,2.790639024955664,5.23903443390704,10.585370893303118,3.6128350573309707
Exp2,674,674,3371.0,3390.0,3380.5,6110.0,6141.666666666667,6125.833333333333,3380.5,6125.833333333333,48,2.668572402229797,4.17000636836611,7.2293598842324815,1.8691745897590117,0.28381186835510136,0.46649832855360973,0.704026199057579,0.20480708811832468,1.0236319661783557,1.5930362812631216,1.8881028937685134,0.4648669253927449,2.7721623770015498,5.181130535663732,10.501180339507938,3.567482828487545
Exp2,675,675,3376.0,3395.0,3385.5,6118.333333333333,6150.0,6134.166666666667,3385.5,6134.166666666667,48,2.6186080812760726,4.113553531208675,7.170524103908885,1.8398269243499532,0.2811700586001983,0.46505652427813804,0.703870971233816,0.20230085592424563,1.0273350384216278,1.555526990446821,1.8418749123000404,0.4138443103282443,2.7503610316647578,5.119256879805621,10.404671275697304,3.520077141555194
Exp2,676,676,3381.0,3400.0,3390.5,6126.666666666667,6158.333333333333,6142.5,3390.5,6142.5,48,2.5750929710919226,4.071293447707349,7.139051700740937,1.8228361110436624,0.2790985057807543,0.4622340820759303,0.7019203266292101,0.2022825185337615,1.060923686749733,1.5806689304079877,1.908762385249736,0.4434657831555149,2.7249863675830404,5.05222817914027,10.295411225351755,3.4694713283527894
Exp2,677,677,3386.0,3405.0,3395.5,6135.0,6166.666666666667,6150.833333333333,3395.5,6150.833333333333,48,2.520721187742929,4.061949646199157,7.054563360374356,1.853430105900175,0.2718503390758691,0.4360397798856005,0.6366394546004043,0.18714879246420513,0.761809111277679,1.2692419310795935,1.4999931894591745,0.3120296902914865,2.695883226529296,4.97916678467355,10.172802100695499,3.4148405218314117
Exp2,678,678,3391.0,3410.0,3400.5,6143.333333333333,6175.0,6159.166666666667,3400.5,6159.166666666667,48,2.4953359571235625,4.103338950193425,7.092322312542272,1.8575497783285662,0.2717499022012577,0.4272413815528895,0.6027516136485814,0.169867430007522,0.5157090196674142,0.9567309195837005,1.2432201665070821,0.40444734718039077,2.6636888577062705,4.900488645035832,10.038243220047754,3.35644233531743
Exp2,679,679,3396.0,3415.0,3405.5,6151.666666666667,6183.333333333333,6167.5,3405.5,6167.5,48,2.473616477558822,4.150329473025274,7.089190065804582,1.9197095317453885,0.2708823059869133,0.42189761042548124,0.562935344283884,0.14893664067226176,0.3991421552661154,0.8427937376952293,1.111689195094046,0.36779717691608915,2.6285970322848744,4.816005643299224,9.891907565957505,3.294081243107864
Exp2,680,680,3401.0,3420.0,3410.5,6160.0,6191.666666666667,6175.833333333333,3410.5,6175.833333333333,48,2.4717179144779955,4.099653495102585,6.997808954608613,1.8747566463352192,0.26718922119495003,0.4114800717082792,0.5149097826442357,0.12603771789200552,0.5237658630470887,0.7311386656734421,0.9580890411456893,0.22758421219716102,2.5901433161895637,4.7282675258377544,9.735721040833372,3.2300116217185493
Exp2,681,681,3406.0,3425.0,3415.5,6168.333333333333,6200.0,6184.166666666667,3415.5,6184.166666666667,48,2.453839964737095,4.063189574961731,6.978630241788522,1.8549986997358647,0.28005810828607913,0.4200701670194421,0.5296741657134484,0.1292343438314705,0.5393381831073385,0.7112155391561366,0.9394477823310907,0.20040928883631043,2.548703095945764,4.638966720149043,9.56826921592576,3.166094625648976
Exp2,682,682,3411.0,3430.0,3420.5,6176.666666666667,6208.333333333333,6192.5,3420.5,6192.5,48,2.437441927664423,3.990588097744049,6.927397372665956,1.8059904265540734,0.2815910619775868,0.41474674118346194,0.5241404053322084,0.12483349652674353,0.4912919902318923,0.6083551609694124,0.8689760380748763,0.17698652201485787,2.5055991087813414,4.546280346546815,9.388719230944082,3.1006339970871277
Exp2,683,683,3416.0,3435.0,3425.5,6185.0,6216.666666666667,6200.833333333333,3425.5,6200.833333333333,48,2.4168813735498045,3.960938739875532,6.876440045542736,1.7938461130083512,0.2816797388871236,0.409330947075745,0.5176083066316806,0.11955439683716282,0.4680352054089721,0.5975651569395504,0.8606425727329361,0.1890366746971417,2.459666531202936,4.449665844521558,9.195921722121765,3.0332795421893457
Exp2,684,684,3421.0,3440.0,3430.5,6193.333333333333,6225.0,6209.166666666667,3430.5,6209.166666666667,48,2.3960892921402692,3.9374824294768898,6.85487143361467,1.7802463140719957,0.27867804994227097,0.404606823514162,0.5134812614982983,0.1193180132729115,0.4718370116088206,0.592929359026058,0.8555980245105609,0.18892030040742047,2.408500844496425,4.344628833570986,8.987449823689154,2.9599381913686598
Exp2,685,685,3426.0,3445.0,3435.5,6201.666666666667,6233.333333333333,6217.5,3435.5,6217.5,48,2.374044349051717,3.9748872923809513,6.9513006626902705,1.836302108687202,0.2747826208568157,0.4064521956108498,0.5198887809368102,0.12418226470291524,0.48927875364193174,0.6635401706705668,0.8806185581710719,0.18938529615943528,2.3531812737106796,4.23050457611358,8.761776655333193,2.880187768473369
