ablation,memory_stage,window_index,confidence,entropy,TES,direction_id
B4_TEACHER_MEMORY,4,8753,0.9927170696222001,0.04643006188497898,3.886149999017031,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8754,0.9926864410475651,0.04658305182112752,1.5045027009444158,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8755,0.9927117347477283,0.04645672812034339,0.6530789633671437,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8772,0.9927849428076656,0.04609122629396033,3.6168220730536,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8773,0.9926963594902103,0.046533696090310744,2.453836116374513,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8774,0.9926995084209524,0.04651783013792396,5.307434642620548,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8775,0.9927150549820108,0.04644012572180102,3.6714931364243113,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8776,0.9926917433175145,0.04655658025569094,2.058351473532108,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8777,0.99264092636199,0.046810030898449845,2.819582118766349,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8778,0.9926718117383533,0.046656046541704854,3.246820752651612,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8779,0.9926704862955719,0.04666266765225905,1.5567336066726307,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8780,0.9926807465440518,0.04661147097304827,2.666749189704766,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8781,0.9926690644930618,0.04666976114975817,1.1417663834226024,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8782,0.9926964257844457,0.04653319668754469,0.9811704461404596,Exp2_to_Exp1
