direction,dataset,entry_cycle,window_index,center_cycle,cumulative_progression,progression_increment,activity,initial_prior,multi_horizon_residual_dispersion,adapter_support_deficit,bocpd_run_length_entropy,uncertainty,state_id_input_count,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,5972,29870.5,2084.353939574885,0.32526904294451303,0.0003447131789654434,0.0006579688162035625,0.0006838135764611073,0.0,2.803783846563016,4.4040030353668325,0,False
Exp2_to_Exp1,Exp1,0.0,5973,29875.5,2085.497175161347,1.1432355864623789,0.0010188971565233342,0.0006579688162035625,0.00014683494274404704,0.0,2.866128707378309,4.672997037302581,0,False
Exp2_to_Exp1,Exp1,0.0,5974,29880.5,2085.9761187632175,0.47894360187058793,0.0004835780686555744,0.0006579688162035625,0.00053113687822918,0.0,2.9203087219905495,4.471149190176579,0,False
Exp2_to_Exp1,Exp1,0.0,5975,29885.5,2086.11747509075,0.14135632753241872,0.00018581804493759873,0.0006579688162035625,0.0004471182242387456,0.0,2.9657313721213723,3.9404374910910684,0,False
Exp2_to_Exp1,Exp1,0.0,5976,29890.5,2086.535875150799,0.4184000600491573,0.0004328130533794108,0.0006579688162035625,0.0005236673879505249,0.0,3.0025826096673924,4.469223594255868,0,False
Exp2_to_Exp1,Exp1,0.0,5977,29895.5,2087.840394527815,1.3045193770161185,0.0012049974853297646,0.0006579688162035625,0.0003362626025296611,0.0,3.0315975052625332,5.344987456391958,0,False
Exp2_to_Exp1,Exp1,0.0,5978,29900.5,2088.6763126758915,0.8359181480765363,0.0007127199500259604,0.0006579688162035625,0.0003715031751527994,0.0,3.053807606421186,4.817256721139546,0,False
Exp2_to_Exp1,Exp1,0.0,5979,29905.5,2088.8807060817912,0.20439340589973035,0.000252989984254293,0.0006579688162035625,0.00046875678411416376,0.0,3.0703316299931154,4.1693265780828135,0,False
Exp2_to_Exp1,Exp1,0.0,5980,29910.5,2089.032532971343,0.15182688955175783,0.00020904317233791706,0.0006579688162035625,0.0004997429160856959,0.0,3.082235602967418,4.139651502166696,0,False
Exp2_to_Exp1,Exp1,0.0,5981,29915.5,2089.8856127258987,0.8530797545560338,0.0007824813544273532,0.0006579688162035625,0.0003606031143486817,0.0,3.0904585322537605,4.8370080111817675,0,False
Exp2_to_Exp1,Exp1,0.0,5982,29920.5,2090.844603614435,0.9589908885362157,0.0008314270886970819,0.0006579688162035625,0.0004019231016350143,0.0,3.0957861103258355,5.05438460973699,0,False
Exp2_to_Exp1,Exp1,0.0,5983,29925.5,2091.039604622024,0.19500100758876704,0.00024797516066501764,0.0006579688162035625,0.00047678590755583194,0.0,3.0988535315307666,4.192695511618787,0,False
Exp2_to_Exp1,Exp1,0.0,5984,29930.5,2091.140285833648,0.1006812116239056,0.00015029755823930052,0.0006579688162035625,0.0005251445688547832,0.0,3.100162692011509,4.110664299242889,0,False
Exp2_to_Exp1,Exp1,0.0,5985,29935.5,2091.2851989855326,0.14491315188482942,0.00020099975435785064,0.0006579688162035625,0.000476644738404747,0.0,3.100104315194383,4.11199549058988,0,False
Exp2_to_Exp1,Exp1,0.0,5986,29940.5,2091.9345058247663,0.6493068392335951,0.0006405857929919175,0.0006579688162035625,0.00036555917852249036,0.0,3.098979821456649,4.594242515498219,0,False
Exp2_to_Exp1,Exp1,0.0,5987,29945.5,2092.0963831827435,0.16187735797702674,0.00019199609600435423,0.0006579688162035625,0.00039740030950606537,0.0,3.097020591187797,4.0439169030244715,0,False
Exp2_to_Exp1,Exp1,0.0,5988,29950.5,2092.9074738750496,0.8110906923063381,0.0007265803941462527,0.0006579688162035625,0.0003880680292609016,0.0,3.094403895209237,4.838834216690129,0,False
Exp2_to_Exp1,Exp1,0.0,5989,29955.5,2093.0814626502693,0.1739887752194642,0.0002380218369276697,0.0006579688162035625,0.0006726982329199175,0.0,3.0912655808327023,4.440352826104581,0,False
Exp2_to_Exp1,Exp1,0.0,5990,29960.5,2093.298911044766,0.21744839449706105,0.00027464859860375966,0.0006579688162035625,0.0005599564866491259,0.0,3.087709940369176,4.3362488872788045,0,False
Exp2_to_Exp1,Exp1,0.0,5991,29965.5,2093.4957799086733,0.1968688639069996,0.00023381069246718796,0.0006579688162035625,0.0005572516663899272,0.0,3.083817277012843,4.317133204851053,0,False
Exp2_to_Exp1,Exp1,0.0,5992,29970.5,2094.843981424417,1.3482015157438165,0.0012029092449406629,0.0006579688162035625,0.00016188965269922477,0.0,3.079649655086482,5.208896259793736,0,False
Exp2_to_Exp1,Exp1,0.0,5993,29975.5,2095.015664269848,0.17168284543096718,0.00021647182797847255,0.0006579688162035625,0.0006629576318864255,0.0,3.075255249610242,4.425425245998164,0,False
Exp2_to_Exp1,Exp1,0.0,5994,29980.5,2095.5757826292847,0.5601183594366801,0.0005774562734540872,0.0006579688162035625,0.0006233201020845864,0.0,3.070671629936499,4.846388893040301,0,False
Exp2_to_Exp1,Exp1,0.0,5995,29985.5,2095.8558936451022,0.28011101581766434,0.00034946037031874117,0.0006579688162035625,0.0008383333164489566,0.0,3.06592823848334,4.812602328744315,0,False
