dataset,direction_id,window_id,window_index,center_cycle,stage_label,stage,Hx,Hy,AWR_M3_equal,AWR_M3_weighted,alpha_x,alpha_y
Exp1,Exp2_to_Exp1,6708,6708,33550.5,Stage 4,4,-0.3268705214202862,4.631436916959372,2.152283197769543,-0.3268705214202862,1.0,0.0
Exp1,Exp2_to_Exp1,6709,6709,33555.5,Stage 4,4,-0.3722607131059967,4.651453442886952,2.139596364890478,-0.3722607131059967,1.0,0.0
Exp1,Exp2_to_Exp1,6710,6710,33560.5,Stage 4,4,-0.42625397926601166,4.722533821451207,2.1481399210925978,-0.42625397926601166,1.0,0.0
Exp1,Exp2_to_Exp1,6711,6711,33565.5,Stage 4,4,-0.42100523853847405,4.775381613708024,2.177188187584775,-0.42100523853847405,1.0,0.0
Exp1,Exp2_to_Exp1,6712,6712,33570.5,Stage 4,4,-0.3832740324119674,4.6203222128283725,2.1185240902082025,-0.3832740324119674,1.0,0.0
Exp1,Exp2_to_Exp1,6713,6713,33575.5,Stage 4,4,-0.37070958142564675,4.663619434490849,2.146454926532601,-0.37070958142564675,1.0,0.0
Exp1,Exp2_to_Exp1,6714,6714,33580.5,Stage 4,4,-0.2855019260506449,4.578211126986337,2.1463546004678458,-0.2855019260506449,1.0,0.0
Exp1,Exp2_to_Exp1,6715,6715,33585.5,Stage 4,4,-0.2571264916898458,4.472218198446217,2.1075458533781855,-0.2571264916898458,1.0,0.0
Exp1,Exp2_to_Exp1,6716,6716,33590.5,Stage 4,4,-0.21183856690693623,4.494305062484203,2.1412332477886338,-0.21183856690693623,1.0,0.0
Exp1,Exp2_to_Exp1,6717,6717,33595.5,Stage 4,4,-0.19909877635359585,4.60303186576805,2.201966544707227,-0.19909877635359585,1.0,0.0
Exp1,Exp2_to_Exp1,6718,6718,33600.5,Stage 4,4,-0.22017177858439219,4.614702154116591,2.1972651877660994,-0.22017177858439219,1.0,0.0
Exp1,Exp2_to_Exp1,6719,6719,33605.5,Stage 4,4,-0.24972830183122507,4.6704747715877595,2.210373234878267,-0.24972830183122507,1.0,0.0
Exp1,Exp2_to_Exp1,6720,6720,33610.5,Stage 4,4,-0.2851573031193975,4.617159808104983,2.1660012524927925,-0.2851573031193975,1.0,0.0
Exp1,Exp2_to_Exp1,6721,6721,33615.5,Stage 4,4,-0.30121996305826243,4.497103942217623,2.0979419895796805,-0.30121996305826243,1.0,0.0
Exp1,Exp2_to_Exp1,6722,6722,33620.5,Stage 4,4,-0.3139836920329986,4.4762346154226345,2.081125461694818,-0.3139836920329986,1.0,0.0
Exp1,Exp2_to_Exp1,6723,6723,33625.5,Stage 4,4,-0.31278332457668717,4.436688559919093,2.061952617671203,-0.31278332457668717,1.0,0.0
Exp1,Exp2_to_Exp1,6724,6724,33630.5,Stage 4,4,-0.3525456554822194,4.44983620073165,2.0486452726247153,-0.3525456554822194,1.0,0.0
Exp1,Exp2_to_Exp1,6725,6725,33635.5,Stage 4,4,-0.3602888303152866,4.416880464918639,2.028295817301676,-0.3602888303152866,1.0,0.0
Exp1,Exp2_to_Exp1,6726,6726,33640.5,Stage 4,4,-0.38193071368555165,4.441450817332069,2.029760051823259,-0.38193071368555165,1.0,0.0
Exp1,Exp2_to_Exp1,6727,6727,33645.5,Stage 4,4,-0.3723862178381232,4.439892716714744,2.0337532494383104,-0.3723862178381232,1.0,0.0
Exp1,Exp2_to_Exp1,6728,6728,33650.5,Stage 4,4,-0.3561233863959311,4.472697838445498,2.0582872260247833,-0.3561233863959311,1.0,0.0
Exp1,Exp2_to_Exp1,6729,6729,33655.5,Stage 4,4,-0.3224930191378257,4.476660114711962,2.077083547787068,-0.3224930191378257,1.0,0.0
Exp1,Exp2_to_Exp1,6730,6730,33660.5,Stage 4,4,-0.31674932562072455,4.490128110772396,2.0866893925758356,-0.31674932562072455,1.0,0.0
Exp1,Exp2_to_Exp1,6731,6731,33665.5,Stage 4,4,-0.3464023815162184,4.539182138070567,2.0963898782771744,-0.3464023815162184,1.0,0.0
Exp1,Exp2_to_Exp1,6732,6732,33670.5,Stage 4,4,-0.340141810393943,4.529938900277038,2.0948985449415476,-0.340141810393943,1.0,0.0
Exp1,Exp2_to_Exp1,6733,6733,33675.5,Stage 4,4,-0.34639520454773054,4.500896273035401,2.077250534243835,-0.34639520454773054,1.0,0.0
Exp1,Exp2_to_Exp1,6734,6734,33680.5,Stage 4,4,-0.334428571417142,4.5185013707829,2.092036399682879,-0.334428571417142,1.0,0.0
Exp1,Exp2_to_Exp1,6735,6735,33685.5,Stage 4,4,-0.2920330167714661,4.480750027771769,2.0943585055001517,-0.2920330167714661,1.0,0.0
Exp1,Exp2_to_Exp1,6736,6736,33690.5,Stage 4,4,-0.2604167624787246,4.449987474518158,2.0947853560197167,-0.2604167624787246,1.0,0.0
Exp1,Exp2_to_Exp1,6737,6737,33695.5,Stage 4,4,-0.23462868833527084,4.444065465723809,2.104718388694269,-0.23462868833527084,1.0,0.0
Exp1,Exp2_to_Exp1,6738,6738,33700.5,Stage 4,4,-0.21934774338518936,4.431816348830196,2.1062343027225037,-0.21934774338518936,1.0,0.0
Exp1,Exp2_to_Exp1,6739,6739,33705.5,Stage 4,4,-0.23431787518175587,4.389068089038159,2.0773751069282014,-0.23431787518175587,1.0,0.0
Exp1,Exp2_to_Exp1,6740,6740,33710.5,Stage 4,4,-0.2590244317961701,4.3950132931459365,2.067994430674883,-0.2590244317961701,1.0,0.0
Exp1,Exp2_to_Exp1,6741,6741,33715.5,Stage 4,4,-0.32442629284617,4.454457070465297,2.0650153888095635,-0.32442629284617,1.0,0.0
Exp1,Exp2_to_Exp1,6742,6742,33720.5,Stage 4,4,-0.06382892983953413,4.7731139427047085,2.354642506432587,-0.06382892983953413,1.0,0.0
Exp1,Exp2_to_Exp1,6743,6743,33725.5,Stage 4,4,-0.08004478499978762,4.802620145642711,2.3612876803214617,-0.08004478499978762,1.0,0.0
Exp1,Exp2_to_Exp1,6744,6744,33730.5,Stage 4,4,-0.09610754168398694,4.747354272056533,2.3256233651862734,-0.09610754168398694,1.0,0.0
Exp1,Exp2_to_Exp1,6745,6745,33735.5,Stage 4,4,-0.07956796578159651,4.698789949218748,2.3096109917185754,-0.07956796578159651,1.0,0.0
Exp1,Exp2_to_Exp1,6746,6746,33740.5,Stage 4,4,-0.3462421032147968,4.338581826988084,1.9961698618866435,-0.3462421032147968,1.0,0.0
Exp1,Exp2_to_Exp1,6747,6747,33745.5,Stage 4,4,-0.33174397517982007,4.281412933884623,1.9748344793524018,-0.33174397517982007,1.0,0.0
Exp1,Exp2_to_Exp1,6748,6748,33750.5,Stage 4,4,-0.3138692761546012,4.345429869439508,2.0157802966424536,-0.3138692761546012,1.0,0.0
Exp1,Exp2_to_Exp1,6749,6749,33755.5,Stage 4,4,-0.28978730862574364,4.369475517354917,2.0398441043645867,-0.28978730862574364,1.0,0.0
Exp1,Exp2_to_Exp1,6750,6750,33760.5,Stage 4,4,-0.3197383354422415,4.389222043613993,2.0347418540858757,-0.3197383354422415,1.0,0.0
Exp1,Exp2_to_Exp1,6751,6751,33765.5,Stage 4,4,-0.30651023731715676,4.3987066617249315,2.0460982122038875,-0.30651023731715676,1.0,0.0
Exp1,Exp2_to_Exp1,6752,6752,33770.5,Stage 4,4,-0.31039598485723924,4.403741753980958,2.0466728845618594,-0.31039598485723924,1.0,0.0
Exp1,Exp2_to_Exp1,6753,6753,33775.5,Stage 4,4,-0.30779972434141367,4.378658410146265,2.0354293429024257,-0.30779972434141367,1.0,0.0
Exp1,Exp2_to_Exp1,6754,6754,33780.5,Stage 4,4,-0.29419024467109794,4.3631676140095985,2.0344886846692503,-0.29419024467109794,1.0,0.0
Exp1,Exp2_to_Exp1,6755,6755,33785.5,Stage 4,4,-0.3516975753891042,4.398006428871623,2.0231544267412596,-0.3516975753891042,1.0,0.0
Exp1,Exp2_to_Exp1,6756,6756,33790.5,Stage 4,4,-0.37365070523867655,4.367216931710426,1.9967831132358749,-0.37365070523867655,1.0,0.0
Exp1,Exp2_to_Exp1,6757,6757,33795.5,Stage 4,4,-0.38493396500290067,4.357396019690143,1.9862310273436212,-0.38493396500290067,1.0,0.0
Exp1,Exp2_to_Exp1,6758,6758,33800.5,Stage 4,4,-0.3812584683105231,4.382916104084667,2.000828817887072,-0.3812584683105231,1.0,0.0
Exp1,Exp2_to_Exp1,6759,6759,33805.5,Stage 4,4,-0.35323123816423363,4.405265021684046,2.026016891759906,-0.35323123816423363,1.0,0.0
Exp1,Exp2_to_Exp1,6760,6760,33810.5,Stage 4,4,-0.34055189730939256,4.417917326807412,2.03868271474901,-0.34055189730939256,1.0,0.0
Exp1,Exp2_to_Exp1,6761,6761,33815.5,Stage 4,4,-0.3673150977724375,4.475801359224378,2.05424313072597,-0.3673150977724375,1.0,0.0
Exp1,Exp2_to_Exp1,6762,6762,33820.5,Stage 4,4,-0.41542790671124286,4.444791552216895,2.014681822752826,-0.41542790671124286,1.0,0.0
Exp1,Exp2_to_Exp1,6763,6763,33825.5,Stage 4,4,-0.46863099064895936,4.500602091761512,2.0159855505562763,-0.46863099064895936,1.0,0.0
Exp1,Exp2_to_Exp1,6764,6764,33830.5,Stage 4,4,-0.48973631704931386,4.426260793019326,1.968262237985006,-0.48973631704931386,1.0,0.0
Exp1,Exp2_to_Exp1,6765,6765,33835.5,Stage 4,4,-0.4419288874165318,4.312224616333013,1.9351478644582405,-0.4419288874165318,1.0,0.0
Exp1,Exp2_to_Exp1,6766,6766,33840.5,Stage 4,4,-0.4195330015278616,4.306195190390991,1.9433310944315645,-0.4195330015278616,1.0,0.0
Exp1,Exp2_to_Exp1,6767,6767,33845.5,Stage 4,4,-0.252315077351667,4.345084078384709,2.0463845005165213,-0.252315077351667,1.0,0.0
Exp1,Exp2_to_Exp1,6768,6768,33850.5,Stage 4,4,-0.226172656691706,4.449088863569847,2.1114581034390705,-0.226172656691706,1.0,0.0
Exp1,Exp2_to_Exp1,6769,6769,33855.5,Stage 4,4,-0.2662251202519509,4.53438433720575,2.1340796084768994,-0.2662251202519509,1.0,0.0
Exp1,Exp2_to_Exp1,6770,6770,33860.5,Stage 4,4,-0.2084405330493711,4.5898462789867045,2.1907028729686666,-0.2084405330493711,1.0,0.0
Exp1,Exp2_to_Exp1,6771,6771,33865.5,Stage 4,4,-0.27742990585349253,4.496860878709383,2.1097154864279455,-0.27742990585349253,1.0,0.0
Exp1,Exp2_to_Exp1,6772,6772,33870.5,Stage 4,4,-0.21451744245389814,4.379727095649952,2.082604826598027,-0.21451744245389814,1.0,0.0
Exp1,Exp2_to_Exp1,6773,6773,33875.5,Stage 4,4,-0.14964955113532974,4.340748999252422,2.095549724058546,-0.14964955113532974,1.0,0.0
Exp1,Exp2_to_Exp1,6774,6774,33880.5,Stage 4,4,-0.15675132709907563,4.311925015605753,2.0775868442533385,-0.15675132709907563,1.0,0.0
Exp1,Exp2_to_Exp1,6775,6775,33885.5,Stage 4,4,-0.13438307938371302,4.281610291893982,2.0736136062551345,-0.13438307938371302,1.0,0.0
Exp1,Exp2_to_Exp1,6776,6776,33890.5,Stage 4,4,-0.1339078803356083,4.388947390698774,2.1275197551815825,-0.1339078803356083,1.0,0.0
Exp1,Exp2_to_Exp1,6777,6777,33895.5,Stage 4,4,-0.1262296457961264,4.461546654025108,2.167658504114491,-0.1262296457961264,1.0,0.0
Exp1,Exp2_to_Exp1,6778,6778,33900.5,Stage 4,4,-0.12395639179489693,4.479103916583545,2.1775737623943243,-0.12395639179489693,1.0,0.0
Exp1,Exp2_to_Exp1,6779,6779,33905.5,Stage 4,4,-0.12347678491578137,4.556425319261594,2.2164742671729063,-0.12347678491578137,1.0,0.0
Exp1,Exp2_to_Exp1,6780,6780,33910.5,Stage 4,4,-0.18118547840370142,4.557656697397256,2.188235609496777,-0.18118547840370142,1.0,0.0
Exp1,Exp2_to_Exp1,6781,6781,33915.5,Stage 4,4,-0.2188169380173764,4.508323100762861,2.1447530813727425,-0.2188169380173764,1.0,0.0
Exp1,Exp2_to_Exp1,6782,6782,33920.5,Stage 4,4,-0.2571594957837197,4.514888514758047,2.1288645094871637,-0.2571594957837197,1.0,0.0
Exp1,Exp2_to_Exp1,6783,6783,33925.5,Stage 4,4,-0.3699647472489658,4.448238638424166,2.0391369455876003,-0.3699647472489658,1.0,0.0
Exp1,Exp2_to_Exp1,6784,6784,33930.5,Stage 4,4,-0.3678111511477153,4.496897652120162,2.0645432504862233,-0.3678111511477153,1.0,0.0
Exp1,Exp2_to_Exp1,6785,6785,33935.5,Stage 4,4,-0.4193870341027802,4.49158063313093,2.0360967995140746,-0.4193870341027802,1.0,0.0
Exp1,Exp2_to_Exp1,6786,6786,33940.5,Stage 4,4,-0.44326638408812447,4.4802869405148025,2.018510278213339,-0.44326638408812447,1.0,0.0
Exp1,Exp2_to_Exp1,6787,6787,33945.5,Stage 4,4,-0.3955663329270728,4.498311687249126,2.0513726771610266,-0.3955663329270728,1.0,0.0
Exp1,Exp2_to_Exp1,6788,6788,33950.5,Stage 4,4,-0.41300577752588163,4.411898999605581,1.9994466110398499,-0.41300577752588163,1.0,0.0
Exp1,Exp2_to_Exp1,6789,6789,33955.5,Stage 4,4,-0.3683748369144553,4.372489011856778,2.002057087471161,-0.3683748369144553,1.0,0.0
Exp1,Exp2_to_Exp1,6790,6790,33960.5,Stage 4,4,-0.3321848813169709,4.308958439480155,1.9883867790815921,-0.3321848813169709,1.0,0.0
Exp1,Exp2_to_Exp1,6791,6791,33965.5,Stage 4,4,-0.33212813195997126,4.301083836939901,1.9844778524899647,-0.33212813195997126,1.0,0.0
Exp1,Exp2_to_Exp1,6792,6792,33970.5,Stage 4,4,-0.3005147009495811,4.261895238011032,1.9806902685307255,-0.3005147009495811,1.0,0.0
Exp1,Exp2_to_Exp1,6793,6793,33975.5,Stage 4,4,-0.30215916151202843,4.3007850125449,1.9993129255164357,-0.30215916151202843,1.0,0.0
Exp1,Exp2_to_Exp1,6794,6794,33980.5,Stage 4,4,-0.29539475122943154,4.253510629970807,1.979057939370688,-0.29539475122943154,1.0,0.0
Exp1,Exp2_to_Exp1,6795,6795,33985.5,Stage 4,4,-0.2630466459509461,4.2082675891448105,1.9726104715969321,-0.2630466459509461,1.0,0.0
Exp1,Exp2_to_Exp1,6796,6796,33990.5,Stage 4,4,-0.21792922874407278,4.150586574613552,1.9663286729347396,-0.21792922874407278,1.0,0.0
Exp1,Exp2_to_Exp1,6797,6797,33995.5,Stage 4,4,-0.22310084474062497,4.106504084699882,1.9417016199796284,-0.22310084474062497,1.0,0.0
Exp1,Exp2_to_Exp1,6798,6798,34000.5,Stage 4,4,-0.2661549947560724,4.202176040896455,1.9680105230701912,-0.2661549947560724,1.0,0.0
Exp1,Exp2_to_Exp1,6799,6799,34005.5,Stage 4,4,-0.29290486536190624,4.227465517490154,1.967280326064124,-0.29290486536190624,1.0,0.0
Exp1,Exp2_to_Exp1,6800,6800,34010.5,Stage 4,4,-0.28127079966351026,4.287559618270394,2.0031444093034416,-0.28127079966351026,1.0,0.0
Exp1,Exp2_to_Exp1,6801,6801,34015.5,Stage 4,4,-0.19446921522719485,4.30380088144049,2.0546658331066476,-0.19446921522719485,1.0,0.0
Exp1,Exp2_to_Exp1,6802,6802,34020.5,Stage 4,4,-0.1315421747580276,4.322871153783916,2.0956644895129446,-0.1315421747580276,1.0,0.0
Exp1,Exp2_to_Exp1,6803,6803,34025.5,Stage 4,4,-0.09575442304239777,4.337939936104322,2.121092756530962,-0.09575442304239777,1.0,0.0
Exp1,Exp2_to_Exp1,6804,6804,34030.5,Stage 4,4,-0.0892625077351279,4.4032235283010985,2.1569805102829855,-0.0892625077351279,1.0,0.0
Exp1,Exp2_to_Exp1,6805,6805,34035.5,Stage 4,4,-0.13745992732291556,4.5078778572160285,2.1852089649465567,-0.13745992732291556,1.0,0.0
Exp1,Exp2_to_Exp1,6806,6806,34040.5,Stage 4,4,-0.1645925552003719,4.425882543385135,2.1306449940923815,-0.1645925552003719,1.0,0.0
Exp1,Exp2_to_Exp1,6807,6807,34045.5,Stage 4,4,-0.15298266975237118,4.398176094876468,2.122596712562048,-0.15298266975237118,1.0,0.0
Exp1,Exp2_to_Exp1,6808,6808,34050.5,Stage 4,4,-0.1544319950942622,4.3554053731399,2.100486689022819,-0.1544319950942622,1.0,0.0
Exp1,Exp2_to_Exp1,6809,6809,34055.5,Stage 4,4,-0.2161205863988199,4.304765393830879,2.0443224037160292,-0.2161205863988199,1.0,0.0
Exp1,Exp2_to_Exp1,6810,6810,34060.5,Stage 4,4,-0.15640309837843713,4.332993138803239,2.088295020212401,-0.15640309837843713,1.0,0.0
Exp1,Exp2_to_Exp1,6811,6811,34065.5,Stage 4,4,-0.10623124839433129,4.357984612618272,2.1258766821119703,-0.10623124839433129,1.0,0.0
Exp1,Exp2_to_Exp1,6812,6812,34070.5,Stage 4,4,-0.09481433413459776,4.304478965337718,2.10483231560156,-0.09481433413459776,1.0,0.0
Exp1,Exp2_to_Exp1,6813,6813,34075.5,Stage 4,4,0.04074923093308615,4.25989935502188,2.150324292977483,0.04074923093308615,1.0,0.0
Exp1,Exp2_to_Exp1,6814,6814,34080.5,Stage 4,4,0.04170526651719529,4.309812689211478,2.1757589778643367,0.04170526651719529,1.0,0.0
Exp1,Exp2_to_Exp1,6815,6815,34085.5,Stage 4,4,0.1005391870752431,4.282940525096805,2.191739856086024,0.1005391870752431,1.0,0.0
Exp1,Exp2_to_Exp1,6816,6816,34090.5,Stage 4,4,0.10808680400650213,4.409297367952273,2.2586920859793875,0.10808680400650213,1.0,0.0
Exp1,Exp2_to_Exp1,6817,6817,34095.5,Stage 4,4,0.09028491217382095,4.417683721078504,2.2539843166261626,0.09028491217382095,1.0,0.0
Exp1,Exp2_to_Exp1,6818,6818,34100.5,Stage 4,4,0.10186947863688278,4.363062136538127,2.232465807587505,0.10186947863688278,1.0,0.0
Exp1,Exp2_to_Exp1,6819,6819,34105.5,Stage 4,4,0.029596063669124692,4.357851888350095,2.19372397600961,0.029596063669124692,1.0,0.0
Exp1,Exp2_to_Exp1,6820,6820,34110.5,Stage 4,4,-0.03340541399466877,4.281649344676123,2.124121965340727,-0.03340541399466877,1.0,0.0
Exp1,Exp2_to_Exp1,6821,6821,34115.5,Stage 4,4,-0.006677232573642125,4.258240455002153,2.1257816112142556,-0.006677232573642125,1.0,0.0
Exp1,Exp2_to_Exp1,6822,6822,34120.5,Stage 4,4,0.015709117245148008,4.294470795945729,2.1550899565954387,0.015709117245148008,1.0,0.0
Exp1,Exp2_to_Exp1,6823,6823,34125.5,Stage 4,4,0.05273353012165287,4.326904391124033,2.189818960622843,0.05273353012165287,1.0,0.0
Exp1,Exp2_to_Exp1,6824,6824,34130.5,Stage 4,4,0.13928564398777465,4.347259427010879,2.243272535499327,0.13928564398777465,1.0,0.0
Exp1,Exp2_to_Exp1,6825,6825,34135.5,Stage 4,4,0.05581560032407923,4.394358486853775,2.225087043588927,0.05581560032407923,1.0,0.0
Exp1,Exp2_to_Exp1,6826,6826,34140.5,Stage 4,4,0.05921634448783894,4.315194507332683,2.1872054259102613,0.05921634448783894,1.0,0.0
Exp1,Exp2_to_Exp1,6827,6827,34145.5,Stage 4,4,0.08952789320930948,4.309806153613362,2.199667023411336,0.08952789320930948,1.0,0.0
Exp1,Exp2_to_Exp1,6828,6828,34150.5,Stage 4,4,0.054178926992194315,4.325038842257174,2.1896088846246844,0.054178926992194315,1.0,0.0
Exp1,Exp2_to_Exp1,6829,6829,34155.5,Stage 4,4,0.046068652505520696,4.333048463805613,2.189558558155567,0.046068652505520696,1.0,0.0
Exp1,Exp2_to_Exp1,6830,6830,34160.5,Stage 4,4,0.04783153922130989,4.485574376058905,2.266702957640107,0.04783153922130989,1.0,0.0
Exp1,Exp2_to_Exp1,6831,6831,34165.5,Stage 4,4,0.020865899609573302,4.547175809358403,2.284020854483988,0.020865899609573302,1.0,0.0
Exp1,Exp2_to_Exp1,6832,6832,34170.5,Stage 4,4,0.07392545062146727,4.538802750669431,2.306364100645449,0.07392545062146727,1.0,0.0
Exp1,Exp2_to_Exp1,6833,6833,34175.5,Stage 4,4,0.16762599064839218,4.542291767875027,2.3549588792617095,0.16762599064839218,1.0,0.0
Exp1,Exp2_to_Exp1,6834,6834,34180.5,Stage 4,4,0.21630065921943167,4.4643245328909975,2.3403125960552145,0.21630065921943167,1.0,0.0
Exp1,Exp2_to_Exp1,6835,6835,34185.5,Stage 4,4,0.1932011435940306,4.433034537940236,2.313117840767133,0.1932011435940306,1.0,0.0
Exp1,Exp2_to_Exp1,6836,6836,34190.5,Stage 4,4,0.18684602813843892,4.431712863808175,2.3092794459733073,0.18684602813843892,1.0,0.0
Exp1,Exp2_to_Exp1,6837,6837,34195.5,Stage 4,4,0.23681727220006066,4.412523459707522,2.3246703659537915,0.23681727220006066,1.0,0.0
Exp1,Exp2_to_Exp1,6838,6838,34200.5,Stage 4,4,0.2231799977429141,4.477778956215823,2.3504794769793684,0.2231799977429141,1.0,0.0
Exp1,Exp2_to_Exp1,6839,6839,34205.5,Stage 4,4,0.24217397586521133,4.44469811712881,2.3434360464970103,0.24217397586521133,1.0,0.0
Exp1,Exp2_to_Exp1,6840,6840,34210.5,Stage 4,4,0.24795982232667646,4.391713267259084,2.3198365447928806,0.24795982232667646,1.0,0.0
Exp1,Exp2_to_Exp1,6841,6841,34215.5,Stage 4,4,0.2558631154875841,4.310431368186863,2.2831472418372236,0.2558631154875841,1.0,0.0
Exp1,Exp2_to_Exp1,6842,6842,34220.5,Stage 4,4,0.3008329962916,4.293289781290788,2.297061388791194,0.3008329962916,1.0,0.0
Exp1,Exp2_to_Exp1,6843,6843,34225.5,Stage 4,4,0.34352852464686323,4.3218272403528335,2.332677882499848,0.34352852464686323,1.0,0.0
Exp1,Exp2_to_Exp1,6844,6844,34230.5,Stage 4,4,0.34630771267722815,4.344313511971271,2.3453106123242495,0.34630771267722815,1.0,0.0
Exp1,Exp2_to_Exp1,6845,6845,34235.5,Stage 4,4,0.2804310568310201,4.426787701315075,2.3536093790730477,0.2804310568310201,1.0,0.0
Exp1,Exp2_to_Exp1,6846,6846,34240.5,Stage 4,4,0.26637101161977633,4.452840806548582,2.359605909084179,0.26637101161977633,1.0,0.0
Exp1,Exp2_to_Exp1,6847,6847,34245.5,Stage 4,4,0.2283421171434403,4.400822963800412,2.314582540471926,0.2283421171434403,1.0,0.0
Exp1,Exp2_to_Exp1,6848,6848,34250.5,Stage 4,4,0.22142177254919826,4.4512160220262516,2.336318897287725,0.22142177254919826,1.0,0.0
Exp1,Exp2_to_Exp1,6849,6849,34255.5,Stage 4,4,0.24446582583050655,4.4058740232636735,2.32516992454709,0.24446582583050655,1.0,0.0
Exp1,Exp2_to_Exp1,6850,6850,34260.5,Stage 4,4,0.20987470266620745,4.355257068491364,2.2825658855787854,0.20987470266620745,1.0,0.0
Exp1,Exp2_to_Exp1,6851,6851,34265.5,Stage 4,4,0.22984010294772916,4.330835407923378,2.2803377554355535,0.22984010294772916,1.0,0.0
Exp1,Exp2_to_Exp1,6852,6852,34270.5,Stage 4,4,0.26200806904702806,4.230911331258215,2.246459700152622,0.26200806904702806,1.0,0.0
Exp1,Exp2_to_Exp1,6853,6853,34275.5,Stage 4,4,0.26680623257748826,4.19766563334098,2.2322359329592345,0.26680623257748826,1.0,0.0
Exp1,Exp2_to_Exp1,6854,6854,34280.5,Stage 4,4,0.2558574742664236,4.185232621727543,2.2205450479969833,0.2558574742664236,1.0,0.0
Exp1,Exp2_to_Exp1,6855,6855,34285.5,Stage 4,4,0.3243733448917004,4.319059088772165,2.3217162168319327,0.3243733448917004,1.0,0.0
Exp1,Exp2_to_Exp1,6856,6856,34290.5,Stage 4,4,0.2519936389688883,4.407045677327498,2.329519658148193,0.2519936389688883,1.0,0.0
Exp1,Exp2_to_Exp1,6857,6857,34295.5,Stage 4,4,0.3086812057057856,4.519621372381188,2.414151289043487,0.3086812057057856,1.0,0.0
Exp1,Exp2_to_Exp1,6858,6858,34300.5,Stage 4,4,0.3634116291124535,4.526893394466129,2.4451525117892916,0.3634116291124535,1.0,0.0
Exp1,Exp2_to_Exp1,6859,6859,34305.5,Stage 4,4,0.3241651040814623,4.391004481141289,2.3575847926113758,0.3241651040814623,1.0,0.0
Exp1,Exp2_to_Exp1,6860,6860,34310.5,Stage 4,4,0.45253373882079756,4.341735664068494,2.397134701444646,0.45253373882079756,1.0,0.0
Exp1,Exp2_to_Exp1,6861,6861,34315.5,Stage 4,4,0.402126385127878,4.2891594767938095,2.3456429309608438,0.402126385127878,1.0,0.0
Exp1,Exp2_to_Exp1,6862,6862,34320.5,Stage 4,4,0.3754089239233488,4.171863792751438,2.2736363583373933,0.3754089239233488,1.0,0.0
Exp1,Exp2_to_Exp1,6863,6863,34325.5,Stage 4,4,0.35948200829777743,4.148153127539131,2.2538175679184542,0.35948200829777743,1.0,0.0
Exp1,Exp2_to_Exp1,6864,6864,34330.5,Stage 4,4,0.35825123384300134,4.091119155628686,2.2246851947358435,0.35825123384300134,1.0,0.0
Exp1,Exp2_to_Exp1,6865,6865,34335.5,Stage 4,4,0.44592434464469927,3.9619583764327726,2.203941360538736,0.44592434464469927,1.0,0.0
Exp1,Exp2_to_Exp1,6866,6866,34340.5,Stage 4,4,0.5744300488916225,4.094003792128518,2.3342169205100705,0.5744300488916225,1.0,0.0
Exp1,Exp2_to_Exp1,6867,6867,34345.5,Stage 4,4,0.6979838203533609,3.960528536191363,2.3292561782723618,0.6979838203533609,1.0,0.0
Exp1,Exp2_to_Exp1,6868,6868,34350.5,Stage 4,4,0.733289031428055,3.988659882557171,2.360974456992613,0.733289031428055,1.0,0.0
Exp1,Exp2_to_Exp1,6869,6869,34355.5,Stage 4,4,0.6254298963019117,4.076391949040371,2.350910922671141,0.6254298963019117,1.0,0.0
Exp1,Exp2_to_Exp1,6870,6870,34360.5,Stage 4,4,0.5825692189202571,3.9901497843626608,2.286359501641459,0.5825692189202571,1.0,0.0
Exp1,Exp2_to_Exp1,6871,6871,34365.5,Stage 4,4,0.598513655946576,4.154095254941043,2.3763044554438095,0.598513655946576,1.0,0.0
Exp1,Exp2_to_Exp1,6872,6872,34370.5,Stage 4,4,0.5617866862416144,4.171839473669854,2.366813079955734,0.5617866862416144,1.0,0.0
Exp1,Exp2_to_Exp1,6873,6873,34375.5,Stage 4,4,0.652273765502911,4.0983050793993865,2.3752894224511487,0.652273765502911,1.0,0.0
Exp1,Exp2_to_Exp1,6874,6874,34380.5,Stage 4,4,0.6050953570388031,4.1024928385167385,2.353794097777771,0.6050953570388031,1.0,0.0
Exp1,Exp2_to_Exp1,6875,6875,34385.5,Stage 4,4,0.5308370924190813,4.111520101479877,2.321178596949479,0.5308370924190813,1.0,0.0
Exp1,Exp2_to_Exp1,6876,6876,34390.5,Stage 4,4,0.5881517626498051,4.106578226630682,2.3473649946402437,0.5881517626498051,1.0,0.0
Exp1,Exp2_to_Exp1,6877,6877,34395.5,Stage 4,4,0.6174592122963929,4.175535037552047,2.39649712492422,0.6174592122963929,1.0,0.0
Exp1,Exp2_to_Exp1,6878,6878,34400.5,Stage 4,4,0.580525929223157,4.192269862019877,2.386397895621517,0.580525929223157,1.0,0.0
Exp1,Exp2_to_Exp1,6879,6879,34405.5,Stage 4,4,0.5927555545775973,4.148248728005147,2.3705021412913725,0.5927555545775973,1.0,0.0
Exp1,Exp2_to_Exp1,6880,6880,34410.5,Stage 4,4,0.5064440475022113,4.138485420133177,2.3224647338176942,0.5064440475022113,1.0,0.0
Exp1,Exp2_to_Exp1,6881,6881,34415.5,Stage 4,4,0.4985403527923361,4.130033737751247,2.3142870452717914,0.4985403527923361,1.0,0.0
