dataset,entry_cycle,window_index,center_cycle,state_uncertainty,uncertainty_feature_config_dispersion,uncertainty_ood,uncertainty_target_pair_evidence,uncertainty_prior_adapted_disagreement,uncertainty_adapter_boundary,uncertainty_local_volatility_or_gate,direction
Exp1,32000.0,7674,38380.5,0.47421927994453444,0.27636962873216664,0.4035486308578775,1.0,0.4071074583934913,0.5359005213545166,0.2223894403291547,Exp2_to_Exp1
Exp1,32000.0,7675,38385.5,0.4772330362931649,0.2949450718113266,0.4035093604390829,1.0,0.4076782760170694,0.5359005213545166,0.22136498813699337,Exp2_to_Exp1
Exp1,32000.0,7676,38390.5,0.4821265160786716,0.3200986654639899,0.4044577594555444,1.0,0.41130834656054205,0.5359005213545166,0.22099380363743637,Exp2_to_Exp1
Exp1,32000.0,7677,38395.5,0.48361078719882816,0.32828828335670307,0.4045528152989356,1.0,0.41181935967699945,0.5359005213545166,0.22110374350581424,Exp2_to_Exp1
Exp1,32000.0,7678,38400.5,0.48164656869451533,0.3158820351194605,0.405324062909045,1.0,0.4114421404890667,0.5359005213545166,0.22133065229500293,Exp2_to_Exp1
Exp1,32000.0,7679,38405.5,0.4787668767013178,0.3020655286299991,0.4064927572501432,1.0,0.40769721499080513,0.5359005213545166,0.2204452379824428,Exp2_to_Exp1
Exp1,32000.0,7680,38410.5,0.4768691172946897,0.29041714346391684,0.40741149889841655,1.0,0.4075094517378465,0.5359005213545166,0.219976088313442,Exp2_to_Exp1
Exp1,32000.0,7681,38415.5,0.47335824659356107,0.2739773442212493,0.40537841193710544,1.0,0.4072069826945447,0.5359005213545166,0.21768621935395016,Exp2_to_Exp1
Exp1,32000.0,7682,38420.5,0.47352108161181866,0.2754939815788762,0.40657375101026116,1.0,0.4072946931374548,0.5359005213545166,0.21586354258980292,Exp2_to_Exp1
Exp1,32000.0,7683,38425.5,0.4734701327292705,0.2760019352266821,0.40731083917148225,1.0,0.4073182990220795,0.5359005213545166,0.21428920160086246,Exp2_to_Exp1
Exp1,32000.0,7684,38430.5,0.4743530800235248,0.2835414298705177,0.4060959384509727,1.0,0.40756773720452943,0.5359005213545166,0.2130128532606126,Exp2_to_Exp1
Exp1,32000.0,7685,38435.5,0.47961674637133306,0.31032401715060215,0.40882299319315063,1.0,0.40865090597756615,0.5359005213545166,0.21400204055216282,Exp2_to_Exp1
Exp1,32000.0,7686,38440.5,0.4788892236648408,0.30728902707146777,0.40791967008271135,1.0,0.40844402960674764,0.5359005213545166,0.21378209387360148,Exp2_to_Exp1
Exp1,32000.0,7687,38445.5,0.4801931731332905,0.31361513081323594,0.4080043069197151,1.0,0.40953430081568387,0.5359005213545166,0.21410477889659166,Exp2_to_Exp1
Exp1,32000.0,7688,38450.5,0.4796255482976872,0.30966473404418493,0.40904590049732636,1.0,0.4079291246844041,0.5359005213545166,0.21521300920569142,Exp2_to_Exp1
Exp1,32000.0,7689,38455.5,0.4823978396828594,0.3224159505191176,0.4099399736858196,1.0,0.40951696667700377,0.5359005213545166,0.21661362586069854,Exp2_to_Exp1
Exp1,32000.0,7690,38460.5,0.48555043919331853,0.3364208380884589,0.4097084411452052,1.0,0.41134352425281884,0.5359005213545166,0.21992931031891144,Exp2_to_Exp1
Exp1,32000.0,7691,38465.5,0.4871594177669709,0.3435229693079735,0.40866574703321923,1.0,0.41188959331676445,0.5359005213545166,0.22297767558935183,Exp2_to_Exp1
Exp1,32000.0,7692,38470.5,0.4869894393874446,0.34167559071387593,0.40787089397134735,1.0,0.41233385763308517,0.5359005213545166,0.22415577265184267,Exp2_to_Exp1
Exp1,32000.0,7693,38475.5,0.48685261110786526,0.34025387058835027,0.40699171338328877,1.0,0.41259647757325024,0.5359005213545166,0.22537308374778556,Exp2_to_Exp1
Exp1,32000.0,7694,38480.5,0.48849967259056926,0.34753128085211116,0.4078902293906699,1.0,0.4134488000613926,0.5359005213545166,0.22622720388472542,Exp2_to_Exp1
Exp1,32000.0,7695,38485.5,0.4881484681897063,0.3453825372024672,0.4088792286177214,1.0,0.412331542241113,0.5359005213545166,0.2263969797224193,Exp2_to_Exp1
Exp1,32000.0,7696,38490.5,0.48499601121050717,0.32922831447486484,0.4102939096528667,1.0,0.4096736833620733,0.5359005213545166,0.2248796384187215,Exp2_to_Exp1
Exp1,32000.0,7697,38495.5,0.483167107629181,0.32068168395519503,0.4119632628111526,1.0,0.40776374226779566,0.5359005213545166,0.22269343538642628,Exp2_to_Exp1
Exp1,32000.0,7698,38500.5,0.4804007531523297,0.30728653835735464,0.4115288297652586,1.0,0.4076342760992919,0.5359005213545166,0.22005435333755616,Exp2_to_Exp1
Exp1,32000.0,7699,38505.5,0.48110467423039155,0.3150496122014749,0.41084708394112723,1.0,0.4078365484486284,0.5359005213545166,0.21699427943660238,Exp2_to_Exp1
Exp1,32000.0,7700,38510.5,0.48645643914422926,0.34535024586390584,0.4102481611408365,1.0,0.4119791793757366,0.5359005213545166,0.21526052713037994,Exp2_to_Exp1
Exp1,32000.0,7701,38515.5,0.48631883889967326,0.3453167481867508,0.40996371618453675,1.0,0.41249499148744073,0.5359005213545166,0.21423705618479433,Exp2_to_Exp1
Exp1,32000.0,7702,38520.5,0.48630301277091464,0.34535968162352443,0.4102962766719064,1.0,0.41232439545972543,0.5359005213545166,0.21393720151581497,Exp2_to_Exp1
Exp1,32000.0,7703,38525.5,0.4838555592376043,0.332622621868172,0.41019692683724696,1.0,0.4113190402068786,0.5359005213545166,0.21309424515881123,Exp2_to_Exp1
Exp1,32000.0,7704,38530.5,0.4788971081757644,0.30726796613790364,0.41035169499385415,1.0,0.4076888028231902,0.5359005213545166,0.21217366374512175,Exp2_to_Exp1
Exp1,32000.0,7705,38535.5,0.47859129608962014,0.30680456777036325,0.4096241991816748,1.0,0.4076644915546963,0.5359005213545166,0.21155399667646976,Exp2_to_Exp1
Exp1,32000.0,7706,38540.5,0.4773163908371298,0.3006394337347032,0.40720932144316746,1.0,0.40913023341901644,0.5359005213545166,0.211018835071375,Exp2_to_Exp1
Exp1,32000.0,7707,38545.5,0.4777701803166283,0.3031261138538266,0.40832993303597187,1.0,0.40955296860728396,0.5359005213545166,0.20971154504817088,Exp2_to_Exp1
Exp1,32000.0,7708,38550.5,0.47994607054551297,0.3149427112666026,0.40871590689034365,1.0,0.41172508356146786,0.5359005213545166,0.2083922002001469,Exp2_to_Exp1
Exp1,32000.0,7709,38555.5,0.4807423052689555,0.32034681845294405,0.40957945429618337,1.0,0.41191279821593973,0.5359005213545166,0.20671423929414928,Exp2_to_Exp1
Exp1,32000.0,7710,38560.5,0.4827191561811548,0.3319278907959987,0.41236523696401306,1.0,0.41172191816952897,0.5359005213545166,0.20439936980287143,Exp2_to_Exp1
Exp1,32000.0,7711,38565.5,0.48453263668975227,0.34363830257451655,0.4117078612392554,1.0,0.4132249187265399,0.5359005213545166,0.20272421624368514,Exp2_to_Exp1
Exp1,32000.0,7712,38570.5,0.48541924612053,0.34986473226329734,0.4111741582608712,1.0,0.41389383694831694,0.5359005213545166,0.20168222789617785,Exp2_to_Exp1
Exp1,32000.0,7713,38575.5,0.4843899218152357,0.34637409169160005,0.4098822782434286,1.0,0.4132219939231989,0.5359005213545166,0.20096064567866984,Exp2_to_Exp1
Exp1,32000.0,7714,38580.5,0.48381198958512517,0.34391176317426553,0.4090117310756439,1.0,0.41311726683420125,0.5359005213545166,0.20093065507212365,Exp2_to_Exp1
Exp1,32000.0,7715,38585.5,0.3203409006037298,0.3426468767918252,0.40930104024893454,0.0196078431372549,0.4137417041997208,0.5359005213545166,0.20084741789012667,Exp2_to_Exp1
Exp1,32000.0,7716,38590.5,0.4737736531406869,0.33559249742969305,0.4090609493394891,1.0,0.41318555662956424,0.48386501566532253,0.2009378997800529,Exp2_to_Exp1
Exp1,32000.0,7717,38595.5,0.47444380776908135,0.3386543155542373,0.40927241556184046,1.0,0.413747291487365,0.48386501566532253,0.2011238083457226,Exp2_to_Exp1
Exp1,32000.0,7718,38600.5,0.47568162883923176,0.3449856841203625,0.4096023701386353,1.0,0.41457203483311855,0.48386501566532253,0.2010646682779515,Exp2_to_Exp1
Exp1,32000.0,7719,38605.5,0.4776225286514156,0.3566893953977442,0.40946021848244807,1.0,0.41490097390561365,0.48386501566532253,0.20081956845736532,Exp2_to_Exp1
Exp1,32000.0,7720,38610.5,0.4778727039029958,0.358607254350892,0.4097144850425424,1.0,0.41489439419759944,0.48386501566532253,0.20015507416161876,Exp2_to_Exp1
Exp1,32000.0,7721,38615.5,0.47984624085411104,0.37064123615905054,0.40979445254883606,1.0,0.4152136770040912,0.48386501566532253,0.19956306374736615,Exp2_to_Exp1
Exp1,32000.0,7722,38620.5,0.47920718816507707,0.36741178411401965,0.41005993920473216,1.0,0.4150398373430383,0.48386501566532253,0.19886655266334993,Exp2_to_Exp1
Exp1,32000.0,7723,38625.5,0.47824219648440813,0.362946502861969,0.4103057148766467,1.0,0.41478133810867146,0.48386501566532253,0.19755460739383887,Exp2_to_Exp1
Exp1,32000.0,7724,38630.5,0.4784924107818296,0.36433563576993605,0.4117841613835206,1.0,0.4147601014020238,0.48386501566532253,0.1962095504701743,Exp2_to_Exp1
Exp1,32000.0,7725,38635.5,0.47766906829879785,0.36076446223323116,0.4128618013893188,1.0,0.4139526834342221,0.48386501566532253,0.19457044707069243,Exp2_to_Exp1
Exp1,32000.0,7726,38640.5,0.4779721118194742,0.36524060180754914,0.41356533680467356,1.0,0.4136891383993859,0.48386501566532253,0.19147257823991368,Exp2_to_Exp1
Exp1,32000.0,7727,38645.5,0.4767899865012899,0.36116233565673744,0.41287135987551027,1.0,0.4147402218027386,0.48386501566532253,0.18810098600743036,Exp2_to_Exp1
Exp1,32000.0,7728,38650.5,0.47552317577764347,0.35868810051513694,0.4118351195948139,1.0,0.4148223880321671,0.48386501566532253,0.18392843085842034,Exp2_to_Exp1
Exp1,32000.0,7729,38655.5,0.47499174552261897,0.35867752124344227,0.4119451369238587,1.0,0.41485590340600975,0.48386501566532253,0.1806068958970807,Exp2_to_Exp1
Exp1,32000.0,7730,38660.5,0.4747717993401502,0.3593127501559192,0.4114907349986011,1.0,0.41483779523495834,0.48386501566532253,0.17912449998609975,Exp2_to_Exp1
Exp1,32000.0,7731,38665.5,0.4768803435820854,0.376432171970681,0.4082534067895238,1.0,0.415104399027615,0.48386501566532253,0.1776270680393703,Exp2_to_Exp1
Exp1,32000.0,7732,38670.5,0.4764239743914291,0.3744305401261484,0.40857711563706145,1.0,0.41490184180480194,0.48386501566532253,0.1767693331152402,Exp2_to_Exp1
Exp1,32000.0,7733,38675.5,0.4753561560792512,0.36872367493508673,0.40812912576846017,1.0,0.4148059993209319,0.48386501566532253,0.17661312078570543,Exp2_to_Exp1
Exp1,32000.0,7734,38680.5,0.4745289520985359,0.3644631736533679,0.4076901942726797,1.0,0.41476149603053647,0.48386501566532253,0.17639383296930847,Exp2_to_Exp1
Exp1,32000.0,7735,38685.5,0.47383772221522996,0.35935613867973004,0.41176834777231786,1.0,0.4119267026469816,0.48386501566532253,0.17611012852702754,Exp2_to_Exp1
Exp1,32000.0,7736,38690.5,0.4741453984619813,0.3614364664722337,0.41195734059858435,1.0,0.4120393511241175,0.48386501566532253,0.17557421691162972,Exp2_to_Exp1
Exp1,32000.0,7737,38695.5,0.4741564055380258,0.362050442747222,0.411574970986618,1.0,0.41328056729168205,0.48386501566532253,0.17416743653730998,Exp2_to_Exp1
Exp1,32000.0,7738,38700.5,0.47222412360582516,0.35501301330989243,0.4113892294073638,1.0,0.411930260003442,0.48386501566532253,0.17114722324893053,Exp2_to_Exp1
Exp1,32000.0,7739,38705.5,0.4707504106351675,0.3508951762980772,0.41096859389269635,1.0,0.4117519445370431,0.48386501566532253,0.16702173341786558,Exp2_to_Exp1
Exp1,32000.0,7740,38710.5,0.46940314127277744,0.3463456670640566,0.41039914625114404,1.0,0.41172774712166593,0.48386501566532253,0.1640812715344751,Exp2_to_Exp1
Exp1,32000.0,7741,38715.5,0.46854399911014183,0.343536116338625,0.4105580321831759,1.0,0.41122641738910093,0.48386501566532253,0.16207841308462687,Exp2_to_Exp1
Exp1,32000.0,7742,38720.5,0.4699699691420722,0.3520198077325311,0.4113313861776253,1.0,0.4119105730498488,0.48386501566532253,0.1606930322271052,Exp2_to_Exp1
Exp1,32000.0,7743,38725.5,0.46878681974367914,0.34544882913167135,0.4119642820137036,1.0,0.41166008946537047,0.48386501566532253,0.15978270218600707,Exp2_to_Exp1
Exp1,32000.0,7744,38730.5,0.46986371567997803,0.35216731796946393,0.41260208117494324,1.0,0.41183574239038767,0.48386501566532253,0.1587121368797507,Exp2_to_Exp1
Exp1,32000.0,7745,38735.5,0.4706345144988917,0.35665733295755014,0.41317525195424953,1.0,0.4119329529631891,0.48386501566532253,0.15817653345303875,Exp2_to_Exp1
Exp1,32000.0,7746,38740.5,0.4702674833030073,0.354095110654728,0.4137310300420396,1.0,0.4116567989854184,0.48386501566532253,0.1582569444705351,Exp2_to_Exp1
Exp1,32000.0,7747,38745.5,0.47219421560725694,0.36256277118588903,0.4142453344045881,1.0,0.4123208306476971,0.48386501566532253,0.16017134174004496,Exp2_to_Exp1
Exp1,32000.0,7748,38750.5,0.47102132818978276,0.35504101231037294,0.41367120477060315,1.0,0.4117142618046097,0.48386501566532253,0.16183647458778777,Exp2_to_Exp1
Exp1,32000.0,7749,38755.5,0.4715461896188158,0.3570961880240148,0.41384036311285965,1.0,0.41183473804886817,0.48386501566532253,0.16264083286182923,Exp2_to_Exp1
Exp1,32000.0,7750,38760.5,0.47248262058233315,0.3608281325892412,0.4136293686013822,1.0,0.4132663415620442,0.48386501566532253,0.16330686507600842,Exp2_to_Exp1
Exp1,32000.0,7751,38765.5,0.47333022223014853,0.3650007080529036,0.4132217569988579,1.0,0.4137993650749139,0.48386501566532253,0.16409448758889325,Exp2_to_Exp1
Exp1,32000.0,7752,38770.5,0.47662450007318363,0.3873394243912503,0.4085040494149017,1.0,0.41584896466806764,0.48386501566532253,0.16418954629955945,Exp2_to_Exp1
Exp1,32000.0,7753,38775.5,0.4767586159358579,0.3873110634636822,0.4086097258309592,1.0,0.4159234036813335,0.48386501566532253,0.16484248697384982,Exp2_to_Exp1
Exp1,32000.0,7754,38780.5,0.47666225526430855,0.38734455191542116,0.40780194389952007,1.0,0.4157886439633689,0.48386501566532253,0.16517337614221886,Exp2_to_Exp1
Exp1,32000.0,7755,38785.5,0.47653077638542146,0.38585822294290345,0.40833208505372554,1.0,0.4160288088676867,0.48386501566532253,0.16510052578289044,Exp2_to_Exp1
Exp1,32000.0,7756,38790.5,0.4757832077279743,0.3769161675101134,0.41376857114122056,1.0,0.4149203904057672,0.48386501566532253,0.1652291016454218,Exp2_to_Exp1
Exp1,32000.0,7757,38795.5,0.475624403573602,0.3764326942296877,0.4132518029094484,1.0,0.4148872916605455,0.48386501566532253,0.16530961697660776,Exp2_to_Exp1
Exp1,32000.0,7758,38800.5,0.47514976572016493,0.3718212165399255,0.4144592485605295,1.0,0.41474036257685576,0.48386501566532253,0.16601275097835627,Exp2_to_Exp1
Exp1,32000.0,7759,38805.5,0.47524574196092284,0.37200543774941336,0.4140389722388451,1.0,0.41449545563209134,0.48386501566532253,0.16706957047986476,Exp2_to_Exp1
Exp1,32000.0,7760,38810.5,0.47452308165889856,0.3680763768061713,0.4131755162337333,1.0,0.4137583744031814,0.48386501566532253,0.1682632068449824,Exp2_to_Exp1
Exp1,32000.0,7761,38815.5,0.474183860103913,0.3657323094458054,0.4123077955210309,1.0,0.4144816593215159,0.48386501566532253,0.16871638066980316,Exp2_to_Exp1
Exp1,32000.0,7762,38820.5,0.476856720676286,0.38168781798609974,0.41166705749729926,1.0,0.41505456246524364,0.48386501566532253,0.1688658704437508,Exp2_to_Exp1
Exp1,32000.0,7763,38825.5,0.47614851550457743,0.3786546519109881,0.41032396296846485,1.0,0.4154335899379512,0.48386501566532253,0.16861387254473773,Exp2_to_Exp1
Exp1,32000.0,7764,38830.5,0.4767610805911728,0.3816797760265116,0.4107673337470378,1.0,0.4156158684853204,0.48386501566532253,0.16863848962284397,Exp2_to_Exp1
Exp1,32000.0,7765,38835.5,0.47665546327236546,0.3802359775998089,0.41162129455346785,1.0,0.41552789905317744,0.48386501566532253,0.16868259276241618,Exp2_to_Exp1
Exp1,32000.0,7766,38840.5,0.47553605741236726,0.3753170423000858,0.4111453920185557,1.0,0.4150972750630747,0.48386501566532253,0.16779161942716478,Exp2_to_Exp1
Exp1,32000.0,7767,38845.5,0.4769594816937596,0.38303109564292187,0.412617421948831,1.0,0.41556459487094577,0.48386501566532253,0.16667876203453652,Exp2_to_Exp1
Exp1,32000.0,7768,38850.5,0.4776839610035179,0.3870066900621335,0.41337196503074036,1.0,0.41564028375095086,0.48386501566532253,0.16621981151195958,Exp2_to_Exp1
Exp1,32000.0,7769,38855.5,0.47806048172590415,0.38929778022968364,0.41407309373196766,1.0,0.41567951503043254,0.48386501566532253,0.16544748569801865,Exp2_to_Exp1
Exp1,32000.0,7770,38860.5,0.47818740371519747,0.3891237866384182,0.41524091318402523,1.0,0.41571420298925277,0.48386501566532253,0.16518050381416632,Exp2_to_Exp1
Exp1,32000.0,7771,38865.5,0.47701554748862324,0.3832312543990043,0.4147093349862002,1.0,0.4154397928707899,0.48386501566532253,0.16484788701042255,Exp2_to_Exp1
Exp1,32000.0,7772,38870.5,0.4764107029564177,0.3803780215208958,0.41477288532064094,1.0,0.41502754378526296,0.48386501566532253,0.16442075144638352,Exp2_to_Exp1
Exp1,32000.0,7773,38875.5,0.4765332245644784,0.3811031357782125,0.4148720055982724,1.0,0.4150065709867423,0.48386501566532253,0.16435261935832024,Exp2_to_Exp1
Exp1,32000.0,7774,38880.5,0.47193012080658914,0.3589087104637794,0.4104598936995467,1.0,0.41488612581503015,0.48386501566532253,0.16346097919585628,Exp2_to_Exp1
Exp1,32000.0,7775,38885.5,0.4737289444718002,0.36942808130341953,0.41041707426174,1.0,0.41545794592075014,0.48386501566532253,0.16320554967956918,Exp2_to_Exp1
Exp1,32000.0,7776,38890.5,0.4724666524289904,0.3630144664888102,0.4098056512431538,1.0,0.415257005171792,0.48386501566532253,0.16285777600486392,Exp2_to_Exp1
Exp1,32000.0,7777,38895.5,0.4714884252965301,0.3580424966331457,0.4095814798583056,1.0,0.41499687973662935,0.48386501566532253,0.16244467988577752,Exp2_to_Exp1
Exp1,32000.0,7778,38900.5,0.47389195071985424,0.367766356612545,0.41486085880509016,1.0,0.41488874381252183,0.48386501566532253,0.16197072942364618,Exp2_to_Exp1
Exp1,32000.0,7779,38905.5,0.4727618876175029,0.3609783989523014,0.4158862408934043,1.0,0.4133668982810733,0.48386501566532253,0.16247477191291576,Exp2_to_Exp1
Exp1,32000.0,7780,38910.5,0.47299864067137704,0.3615983705275202,0.41607324730589146,1.0,0.4132200966700703,0.48386501566532253,0.16323511385945763,Exp2_to_Exp1
Exp1,32000.0,7781,38915.5,0.4748988946670922,0.3706801287353964,0.4162596795687342,1.0,0.4147933111264167,0.48386501566532253,0.16379523290668332,Exp2_to_Exp1
Exp1,32000.0,7782,38920.5,0.4752908188224399,0.3756481174713844,0.4151632895846893,1.0,0.41496698507313534,0.48386501566532253,0.16210150514010763,Exp2_to_Exp1
Exp1,32000.0,7783,38925.5,0.4752623968751111,0.37615575908919163,0.41550543201777135,1.0,0.415064953378115,0.48386501566532253,0.16098322110026647,Exp2_to_Exp1
Exp1,32000.0,7784,38930.5,0.47637172362597635,0.3824308200763966,0.415814866333143,1.0,0.41552115511609167,0.48386501566532253,0.16059848456490433,Exp2_to_Exp1
Exp1,32000.0,7785,38935.5,0.47526218526278674,0.37614640546382877,0.41567652536241473,1.0,0.4154193996900887,0.48386501566532253,0.16046576539506605,Exp2_to_Exp1
Exp1,32000.0,7786,38940.5,0.4752120180910866,0.3756162927120082,0.4155384164722028,1.0,0.4154363901892021,0.48386501566532253,0.16081599350778383,Exp2_to_Exp1
Exp1,32000.0,7787,38945.5,0.47417788945523065,0.3699147097486771,0.41517700475212527,1.0,0.4150021536735633,0.48386501566532253,0.16110845289169567,Exp2_to_Exp1
Exp1,32000.0,7788,38950.5,0.47348376726920277,0.36498632172704076,0.4156924974496248,1.0,0.41488083991091707,0.48386501566532253,0.16147792886231147,Exp2_to_Exp1
Exp1,32000.0,7789,38955.5,0.4732388012901476,0.36320670081928663,0.41571339460773715,1.0,0.4147407700360217,0.48386501566532253,0.1619069266125173,Exp2_to_Exp1
Exp1,32000.0,7790,38960.5,0.4740214990667439,0.3688177443820518,0.4150543976567612,1.0,0.41500559084955047,0.48386501566532253,0.16138624584677716,Exp2_to_Exp1
Exp1,32000.0,7791,38965.5,0.47541763542739407,0.37908960445280365,0.41470803607148077,1.0,0.41554054149293795,0.48386501566532253,0.15930261488181938,Exp2_to_Exp1
Exp1,32000.0,7792,38970.5,0.4752949075876977,0.38002106283486775,0.4147106444495444,1.0,0.41562172906225325,0.48386501566532253,0.1575509935141979,Exp2_to_Exp1
Exp1,32000.0,7793,38975.5,0.47585511450002077,0.3832319343099732,0.415444242522118,1.0,0.41590759554927137,0.48386501566532253,0.15668189895343937,Exp2_to_Exp1
Exp1,32000.0,7794,38980.5,0.47723615998500396,0.3883139200316868,0.4179142641033712,1.0,0.4157145101415728,0.48386501566532253,0.1576092499680704,Exp2_to_Exp1
Exp1,32000.0,7795,38985.5,0.47649280465669436,0.3829762960363851,0.4173631973352946,1.0,0.4158402334829433,0.48386501566532253,0.15891208542022048,Exp2_to_Exp1
Exp1,32000.0,7796,38990.5,0.47713829880461983,0.3849590400530052,0.41729469964226995,1.0,0.4161063955047146,0.48386501566532253,0.16060464196240704,Exp2_to_Exp1
Exp1,32000.0,7797,38995.5,0.47685401585509496,0.3823808924173041,0.41703687774651876,1.0,0.41572699447905614,0.48386501566532253,0.16211431482236785,Exp2_to_Exp1
Exp1,32000.0,7798,39000.5,0.475360570973602,0.3743830812362759,0.4158010098828956,1.0,0.41562701916315126,0.48386501566532253,0.16248729989396687,Exp2_to_Exp1
Exp1,32000.0,7799,39005.5,0.47742528868931294,0.3862225825264897,0.4153334418737903,1.0,0.41590118455176694,0.48386501566532253,0.1632295075185082,Exp2_to_Exp1
Exp1,32000.0,7800,39010.5,0.47702079247642337,0.3837342731811644,0.4151867972630652,1.0,0.4157329311434198,0.48386501566532253,0.16360573760556824,Exp2_to_Exp1
Exp1,32000.0,7801,39015.5,0.47719917214189495,0.384900244025866,0.4151321274643027,1.0,0.4157086505961035,0.48386501566532253,0.163588995099775,Exp2_to_Exp1
Exp1,32000.0,7802,39020.5,0.47777104434850953,0.38755593194907184,0.4153509721572717,1.0,0.4157479257867909,0.48386501566532253,0.1641064205326,Exp2_to_Exp1
Exp1,32000.0,7803,39025.5,0.47657858131532027,0.37919061606634047,0.41689952656797113,1.0,0.4151949700640296,0.48386501566532253,0.16432135952825735,Exp2_to_Exp1
Exp1,32000.0,7804,39030.5,0.47691801914586057,0.3813823509195877,0.41615529576677224,1.0,0.415633046054515,0.48386501566532253,0.16447240646896538,Exp2_to_Exp1
Exp1,32000.0,7805,39035.5,0.4758017174203843,0.37335915701783773,0.4159530969257442,1.0,0.4156516887629709,0.48386501566532253,0.1659813461504302,Exp2_to_Exp1
Exp1,32000.0,7806,39040.5,0.47452457969757883,0.36546558861655903,0.41556250455954247,1.0,0.4153393990535871,0.48386501566532253,0.1669149702904621,Exp2_to_Exp1
Exp1,32000.0,7807,39045.5,0.47547631804020113,0.37342332287601765,0.4157005634408446,1.0,0.4155831683073806,0.48386501566532253,0.16428583795164134,Exp2_to_Exp1
Exp1,32000.0,7808,39050.5,0.47428249548514634,0.3665654475269088,0.4164658584263048,1.0,0.41510301220894463,0.48386501566532253,0.1636956390833971,Exp2_to_Exp1
Exp1,32000.0,7809,39055.5,0.47650773668776164,0.38009486232508277,0.41685496227971286,1.0,0.41549325528401915,0.48386501566532253,0.1627383245724321,Exp2_to_Exp1
Exp1,32000.0,7810,39060.5,0.4781632302003312,0.3883658549958242,0.41818367186815275,1.0,0.41591507040532183,0.48386501566532253,0.1626497682673664,Exp2_to_Exp1
Exp1,32000.0,7811,39065.5,0.477612143904314,0.3827723640219679,0.41859620378925577,1.0,0.4155635589173199,0.48386501566532253,0.16487572103201795,Exp2_to_Exp1
Exp1,32000.0,7812,39070.5,0.4783307426624331,0.3851077836669919,0.4185897884596488,1.0,0.4156799850222813,0.48386501566532253,0.16674188316035427,Exp2_to_Exp1
Exp1,32000.0,7813,39075.5,0.47813309869747345,0.38132768528147587,0.4174131167746101,1.0,0.415634423214314,0.48386501566532253,0.17055835124911817,Exp2_to_Exp1
Exp1,32000.0,7814,39080.5,0.4791409525481336,0.381919135446208,0.41668264780637077,1.0,0.41580571342391137,0.48386501566532253,0.17657320294698886,Exp2_to_Exp1
Exp1,32000.0,7815,39085.5,0.3183463970834101,0.386016280485721,0.41547885631015113,0.0196078431372549,0.4172183959178738,0.48386501566532253,0.18789199098413717,Exp2_to_Exp1
Exp1,32000.0,7816,39090.5,0.4766946404412084,0.3828177371457051,0.41434793124366,1.0,0.4182934640794609,0.4422645742076383,0.20244413597078545,Exp2_to_Exp1
Exp1,32000.0,7817,39095.5,0.48029047565612454,0.38555637569404727,0.4149768938305427,1.0,0.4188350000080675,0.4422645742076383,0.22011001019645157,Exp2_to_Exp1
Exp1,32000.0,7818,39100.5,0.48223195999709656,0.37884278485445383,0.41540182000738135,1.0,0.41845060260064193,0.4422645742076383,0.238431978312464,Exp2_to_Exp1
Exp1,32000.0,7819,39105.5,0.48489121681786584,0.37791998754175055,0.41603516247070094,1.0,0.41824219261277473,0.4422645742076383,0.2548853840743308,Exp2_to_Exp1
Exp1,32000.0,7820,39110.5,0.48870932835374853,0.3823365829511833,0.41571233309083433,1.0,0.42260915137507293,0.4422645742076383,0.26933332849776176,Exp2_to_Exp1
Exp1,32000.0,7821,39115.5,0.4919243044490457,0.3853712007496574,0.4167848232383081,1.0,0.4230912323847149,0.4422645742076383,0.2840339961139559,Exp2_to_Exp1
Exp1,32000.0,7822,39120.5,0.4954068936735379,0.38905012536252326,0.41620680286480694,1.0,0.42363960791823607,0.4422645742076383,0.30128025168802325,Exp2_to_Exp1
Exp1,32000.0,7823,39125.5,0.49835977822202143,0.3877099836734206,0.4172509187730492,1.0,0.4235578994827145,0.4422645742076383,0.31937529319530544,Exp2_to_Exp1
Exp1,32000.0,7824,39130.5,0.50080997979567,0.38081756191810673,0.41943189304708506,1.0,0.4199196981477703,0.4422645742076383,0.3424261514534196,Exp2_to_Exp1
Exp1,32000.0,7825,39135.5,0.5049242425571564,0.38241126156652067,0.41936604351033946,1.0,0.4227312949120061,0.4422645742076383,0.3627722811464344,Exp2_to_Exp1
Exp1,32000.0,7826,39140.5,0.5099404349315353,0.39347101012647373,0.41977732846351756,1.0,0.42464109825671326,0.4422645742076383,0.3794885985348685,Exp2_to_Exp1
Exp1,32000.0,7827,39145.5,0.5125644342240135,0.3920296436065824,0.41924800071121915,1.0,0.4273837521682936,0.4422645742076383,0.3944606346503476,Exp2_to_Exp1
Exp1,32000.0,7828,39150.5,0.5148310425824142,0.3899002846548473,0.4187999993278364,1.0,0.4312515734097615,0.4422645742076383,0.40676982389440236,Exp2_to_Exp1
Exp1,32000.0,7829,39155.5,0.5166266469747421,0.38884896762935145,0.4177902281658912,1.0,0.4309588474141698,0.4422645742076383,0.419897264431402,Exp2_to_Exp1
Exp1,32000.0,7830,39160.5,0.5185952248403906,0.38799953063541837,0.4172149875520351,1.0,0.4308812666502444,0.4422645742076383,0.433210989997007,Exp2_to_Exp1
Exp1,32000.0,7831,39165.5,0.520613333433758,0.3878789858148283,0.41699521013506236,1.0,0.4304903302410572,0.4422645742076383,0.4460509002039621,Exp2_to_Exp1
