direction,dataset,entry_cycle,window_index,center_cycle,progression_uncertainty,prediction_ensemble_uncertainty,adapter_support_uncertainty,primitive_match_uncertainty,private_state_support_uncertainty,change_point_uncertainty,entry_prior_uncertainty,ood_uncertainty,initial_match_quality
Exp1_to_Exp2,Exp2,0.0,83,425.5,1.5009211763455321,0.017818476370916356,0.3515625,1.0,1.0,0.042095448955293116,0.35,0.06766580579049546,0.0
Exp1_to_Exp2,Exp2,0.0,84,430.5,1.4975517094455673,0.01703323861316481,0.34375,1.0,1.0,0.04131499419929005,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,85,435.5,1.4957677318755844,0.017700068473250702,0.3359375,1.0,1.0,0.04066707992987197,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,86,440.5,1.4940451900060376,0.018931769930486796,0.328125,1.0,1.0,0.04003590942785144,0.35,0.006612730053542941,0.0
Exp1_to_Exp2,Exp2,0.0,87,445.5,1.4926842768087571,0.020656633156458246,0.3203125,1.0,1.0,0.03941701379494402,0.35,0.0320289729145414,0.0
Exp1_to_Exp2,Exp2,0.0,88,450.5,1.4916118588381475,0.02220404324116793,0.3125,1.0,1.0,0.0389312931628741,0.35,0.05235477345003262,0.0
Exp1_to_Exp2,Exp2,0.0,89,455.5,1.4906379224824218,0.02355876536763978,0.3046875,1.0,1.0,0.03850222398822211,0.35,0.06804047772299245,0.0
Exp1_to_Exp2,Exp2,0.0,90,460.5,1.4894458928365752,0.024963570581852747,0.296875,1.0,1.0,0.03797533145690822,0.35,0.07582213665735009,0.0
Exp1_to_Exp2,Exp2,0.0,91,465.5,1.489135803753642,0.026313128782173293,0.2890625,1.0,1.0,0.03744222812345246,0.35,0.09681948110581495,0.0
Exp1_to_Exp2,Exp2,0.0,92,470.5,1.4886250355772996,0.027339938305975003,0.28125,1.0,1.0,0.037114277534124517,0.35,0.11080610192611758,0.0
Exp1_to_Exp2,Exp2,0.0,93,475.5,1.4882582724974056,0.027815237016713807,0.2734375,1.0,1.0,0.03663189484472444,0.35,0.1246155532848973,0.0
Exp1_to_Exp2,Exp2,0.0,94,480.5,1.4895743208809766,0.028742059365697945,0.265625,1.0,1.0,0.0364476925099218,0.35,0.15368954595919493,0.0
Exp1_to_Exp2,Exp2,0.0,95,485.5,1.4887767775471732,0.029393543085165275,0.2578125,1.0,1.0,0.035787875445420815,0.35,0.15919879334812648,0.0
Exp1_to_Exp2,Exp2,0.0,96,490.5,1.4883789540636054,0.030377311184879383,0.25,1.0,1.0,0.035460291684269465,0.35,0.16760578026522718,0.0
Exp1_to_Exp2,Exp2,0.0,97,495.5,1.4880452226120122,0.030680009830885917,0.2421875,1.0,1.0,0.03506823916757743,0.35,0.17593395061967163,0.0
Exp1_to_Exp2,Exp2,0.0,98,500.5,1.484617056254897,0.030134197715205827,0.234375,1.0,1.0,0.03468394488568366,0.35,0.15666881372239883,0.0
Exp1_to_Exp2,Exp2,0.0,99,505.5,1.4814082825738972,0.029774405238039658,0.2265625,1.0,1.0,0.03448519231960296,0.35,0.13661694468730667,0.0
Exp1_to_Exp2,Exp2,0.0,100,510.5,1.4797134109748953,0.029635786991583448,0.21875,1.0,1.0,0.034382488467169244,0.35,0.13091898538849814,0.0
Exp1_to_Exp2,Exp2,0.0,101,515.5,1.4769939472672344,0.028918697996679874,0.2109375,1.0,1.0,0.03400950338662462,0.35,0.11190868573693225,0.0
Exp1_to_Exp2,Exp2,0.0,102,520.5,1.4749408007556484,0.027747402964734828,0.203125,1.0,1.0,0.033719782286223556,0.35,0.09891237546432419,0.0
Exp1_to_Exp2,Exp2,0.0,103,525.5,1.473088027052232,0.0269726240071479,0.1953125,1.0,1.0,0.03360203109757614,0.35,0.08651441410928846,0.0
Exp1_to_Exp2,Exp2,0.0,104,530.5,1.4713649638207775,0.02625865679595133,0.1875,1.0,1.0,0.033325131422310535,0.35,0.07388183347939026,0.0
Exp1_to_Exp2,Exp2,0.0,105,535.5,1.4698107310502713,0.02549505075200935,0.1796875,1.0,1.0,0.03311975302066207,0.35,0.06171767819098236,0.0
Exp1_to_Exp2,Exp2,0.0,106,540.5,1.4682698131227727,0.0247725017373777,0.171875,1.0,1.0,0.0328540310055166,0.35,0.04563073861928846,0.0
Exp1_to_Exp2,Exp2,0.0,107,545.5,1.466987514485572,0.024426709966171026,0.1640625,1.0,1.0,0.03265349666113655,0.35,0.031192126351624234,0.0
Exp1_to_Exp2,Exp2,0.0,108,550.5,1.4658957523884952,0.023469975420315325,0.15625,1.0,1.0,0.03245975639118882,0.35,0.018215895240876412,0.0
Exp1_to_Exp2,Exp2,0.0,109,555.5,1.4649590724119033,0.02281362493584403,0.1484375,1.0,1.0,0.03240998129330925,0.35,0.0007239237169086218,0.0
Exp1_to_Exp2,Exp2,0.0,110,560.5,1.4641752960060745,0.022289543145256985,0.140625,1.0,1.0,0.032203774248542504,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,111,565.5,1.4634266294989609,0.02091619072909299,0.1328125,1.0,1.0,0.032262249391858455,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,112,570.5,1.4627231528945344,0.020130995153954768,0.125,1.0,1.0,0.032074367458126266,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,113,575.5,1.4620622260344611,0.01935137232697529,0.1171875,1.0,1.0,0.031914996939632054,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,114,580.5,1.4614388361579895,0.018014812613621266,0.109375,1.0,1.0,0.03187550364018632,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,115,585.5,1.4608666751197374,0.017353041383123945,0.1015625,1.0,1.0,0.031864918388439176,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,116,590.5,1.4603338203278577,0.016685028263539563,0.09375,1.0,1.0,0.03173978773086279,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,117,595.5,1.4626556540384483,0.0149866865937491,0.0859375,1.0,1.0,0.09618579733688333,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,118,600.5,1.4640666513495508,0.015349702678510812,0.078125,1.0,1.0,0.09733396216126355,0.35,0.07195922738994469,0.0
Exp1_to_Exp2,Exp2,0.0,119,605.5,1.4692897988354237,0.01589709692434787,0.0703125,1.0,1.0,0.09623450200905698,0.35,0.14783392113461757,0.0
Exp1_to_Exp2,Exp2,0.0,120,610.5,1.4775926554549386,0.016241198617601038,0.0625,1.0,1.0,0.09325788664162987,0.35,0.2188903732487495,0.0
Exp1_to_Exp2,Exp2,0.0,121,615.5,1.4753099038709667,0.01628640237992213,0.0546875,1.0,1.0,0.10475701241316918,0.35,0.1995227086105685,0.0
Exp1_to_Exp2,Exp2,0.0,122,620.5,1.4718972871844787,0.016374907492011467,0.046875,1.0,1.0,0.12179027465215173,0.35,0.16335038965612983,0.0
Exp1_to_Exp2,Exp2,0.0,123,625.5,1.4698411114785952,0.01643735984811301,0.0390625,1.0,1.0,0.1398110320262968,0.35,0.12880101944995367,0.0
Exp1_to_Exp2,Exp2,0.0,124,630.5,1.4691567890428063,0.01668512553037141,0.03125,1.0,1.0,0.15915587030593978,0.35,0.0966236193886542,0.0
Exp1_to_Exp2,Exp2,0.0,125,635.5,1.470018212013112,0.01656938186510553,0.0234375,1.0,1.0,0.17984394280552748,0.35,0.07270377613815467,0.0
Exp1_to_Exp2,Exp2,0.0,126,640.5,1.471393362184261,0.016782232747233887,0.015625,1.0,1.0,0.20040093087239028,0.35,0.0425688762407633,0.0
Exp1_to_Exp2,Exp2,0.0,127,645.5,1.4745925441392553,0.016735275503702674,0.0078125,1.0,1.0,0.22648319898851482,0.35,0.016953678201950078,0.0
Exp1_to_Exp2,Exp2,0.0,128,650.5,1.479547260989336,0.01639949818499182,0.0,1.0,1.0,0.2573732955632784,0.35,0.00708100919537095,0.0
Exp1_to_Exp2,Exp2,0.0,129,655.5,1.4863104785312833,0.016208173023198706,0.0,1.0,1.0,0.2938640687149883,0.35,0.00020697201643771201,0.0
Exp1_to_Exp2,Exp2,0.0,130,660.5,1.4942848276304432,0.015680875344798922,0.0,1.0,1.0,0.33187536250068905,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,131,665.5,1.5017812210970087,0.015365287494403987,0.0,1.0,1.0,0.36415758124723546,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,132,670.5,1.5069276850593403,0.015216046752560636,0.0,1.0,1.0,0.38483700435317514,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,133,675.5,1.508058949792774,0.014952130208801886,0.0,1.0,1.0,0.38925342625634435,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,134,680.5,1.5051453718714076,0.014946625066168355,0.0,1.0,1.0,0.37780840232193,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,135,685.5,1.4997984992664557,0.01494166482814763,0.0,1.0,1.0,0.3559105014664158,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,136,690.5,1.4939500960021472,0.014765569022158165,0.0,1.0,1.0,0.330407123585852,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,137,695.5,1.4888891893896723,0.013903167733709176,0.0,1.0,1.0,0.3067535170269515,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,138,700.5,1.4850373529363166,0.013701568547780296,0.0,1.0,1.0,0.28748601119955863,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,139,705.5,1.482257155715457,0.014077030315606023,0.0,1.0,1.0,0.2727418429342467,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,140,710.5,1.4803909199874268,0.015310083709145396,0.0,1.0,1.0,0.26234114682611104,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,141,715.5,1.4790268890054667,0.017190144228786387,0.0,1.0,1.0,0.25441115805440295,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,142,720.5,1.4781039070062265,0.018170952307499176,0.0,1.0,1.0,0.24891961834959858,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,143,725.5,1.4773878354236472,0.018739959573611627,0.0,1.0,1.0,0.24458869592225338,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,144,730.5,1.4768881849478026,0.019275203362808347,0.0,1.0,1.0,0.24151020138647772,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,145,735.5,1.4764542847888875,0.01930462148474661,0.0,1.0,1.0,0.23884008595877704,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,146,740.5,1.4762407333399687,0.01954916829088345,0.0,1.0,1.0,0.23749638479619795,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,147,745.5,1.4759899425589242,0.019667587086495388,0.0,1.0,1.0,0.23592264951312206,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,148,750.5,1.4756940417244881,0.01965403094177708,0.0,1.0,1.0,0.23406542642794412,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,149,755.5,1.4754922244027007,0.0194490888763273,0.0,1.0,1.0,0.23280686676880935,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,150,760.5,1.4753947979438906,0.019048885627286783,0.0,1.0,1.0,0.2322217684805885,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,151,765.5,1.4752135855427706,0.018932617584462602,0.0,1.0,1.0,0.23107721428422626,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,152,770.5,1.474984540735414,0.01872145409619006,0.0,1.0,1.0,0.22962774781150674,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,153,775.5,1.474847236487174,0.018945881237636037,0.0,1.0,1.0,0.22872565347591414,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,154,780.5,1.4748091228540428,0.019346501919943526,0.0,1.0,1.0,0.22844618998130126,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,155,785.5,1.4746773031325966,0.019344258349180337,0.0,1.0,1.0,0.22759382250700116,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,156,790.5,1.4745879963150117,0.019373096723733628,0.0,1.0,1.0,0.22701198646691237,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,157,795.5,1.4744781764787724,0.01926010176772755,0.0,1.0,1.0,0.226307183695222,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,158,800.5,1.4742787818466707,0.018863988881041332,0.0,1.0,1.0,0.22503794463778562,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,159,805.5,1.4740915248364228,0.01842437801941611,0.0,1.0,1.0,0.22384451275197195,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,160,810.5,1.4739468267944895,0.01806303802142965,0.0,1.0,1.0,0.2229192115430634,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,161,815.5,1.4738077037143822,0.017858073142354335,0.0,1.0,1.0,0.22201404629325214,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,162,820.5,1.473688504542039,0.017543504197095015,0.0,1.0,1.0,0.22124654546418882,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,163,825.5,1.4735528034741598,0.017535545759312755,0.0,1.0,1.0,0.22034148329690134,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,164,830.5,1.4734110740654522,0.0172944785404504,0.0,1.0,1.0,0.2194107886835181,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,165,835.5,1.4732540757844192,0.01678425247877561,0.0,1.0,1.0,0.21839382016012274,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,166,840.5,1.4731532473610267,0.01644040987144209,0.0,1.0,1.0,0.21773884158228896,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,167,845.5,1.473021031487284,0.016092937282235695,0.0,1.0,1.0,0.2168685698147428,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,168,850.5,1.4728891840663558,0.015573191465951335,0.0,1.0,1.0,0.21600931518622088,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,169,855.5,1.472735080547725,0.015156784775327033,0.0,1.0,1.0,0.2149857887191341,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,170,860.5,1.472565006353708,0.014721440577007232,0.0,1.0,1.0,0.21384802342980216,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,171,865.5,1.4724063358428667,0.014555818886199392,0.0,1.0,1.0,0.21276406173686538,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,172,870.5,1.472241882439618,0.014523662355197735,0.0,1.0,1.0,0.21162519613964265,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,173,875.5,1.4720736285593685,0.014408817010747942,0.0,1.0,1.0,0.21045938775045495,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,174,880.5,1.4719031246153165,0.0142352752603741,0.0,1.0,1.0,0.2092753334499624,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,175,885.5,1.471732246791331,0.014049279657181746,0.0,1.0,1.0,0.2080827335137945,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,176,890.5,1.4715904177235977,0.013798085609469199,0.0,1.0,1.0,0.20709410993417063,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,177,895.5,1.4583655871653234,0.013831177791330836,0.0,1.0,1.0,0.056634612624058424,0.35,0.030518928583520195,0.0
Exp1_to_Exp2,Exp2,0.0,178,900.5,1.4710369205515308,0.016010019139782408,0.0,1.0,1.0,0.04968089597051173,0.35,0.1967869647320207,0.0
Exp1_to_Exp2,Exp2,0.0,179,905.5,1.5039756798342019,0.018619347777961936,0.0,1.0,1.0,0.0435495109050964,0.35,0.3704046510520618,0.0
Exp1_to_Exp2,Exp2,0.0,180,910.5,1.5608241693429896,0.02145429975071722,0.0,1.0,1.0,0.03813452404193239,0.35,0.5583525398021708,0.0
Exp1_to_Exp2,Exp2,0.0,181,915.5,1.5708417580757321,0.021743814412538753,0.0,1.0,1.0,0.06800766837423057,0.35,0.5830488765888764,0.0
Exp1_to_Exp2,Exp2,0.0,182,920.5,1.517696827275851,0.021530778904670204,0.0,1.0,1.0,0.10984948373966855,0.35,0.4103330062340477,0.0
Exp1_to_Exp2,Exp2,0.0,183,925.5,1.4944630712196907,0.02193105094773742,0.0,1.0,1.0,0.16971817828363003,0.35,0.28571776319263753,0.0
Exp1_to_Exp2,Exp2,0.0,184,930.5,1.4916164136371663,0.023045920196810704,0.0,1.0,1.0,0.22653879370239655,0.35,0.22487460048201777,0.0
Exp1_to_Exp2,Exp2,0.0,185,935.5,1.5043722049013404,0.023431314122612398,0.0,1.0,1.0,0.23027253932496905,0.35,0.2950614546684105,0.0
Exp1_to_Exp2,Exp2,0.0,186,940.5,1.4944879197767489,0.023495348909051722,0.0,1.0,1.0,0.18463771144327476,0.35,0.276316894979779,0.0
Exp1_to_Exp2,Exp2,0.0,187,945.5,1.4850076504463743,0.023801506040251035,0.0,1.0,1.0,0.13829413236355845,0.35,0.2511094246504642,0.0
Exp1_to_Exp2,Exp2,0.0,188,950.5,1.476633839618204,0.023854753226846295,0.0,1.0,1.0,0.11087071066679866,0.35,0.21233495371776337,0.0
Exp1_to_Exp2,Exp2,0.0,189,955.5,1.4710199462797586,0.024109021885923364,0.0,1.0,1.0,0.09665881032937725,0.35,0.1774133923984258,0.0
Exp1_to_Exp2,Exp2,0.0,190,960.5,1.4695850009470417,0.024496699939954687,0.0,1.0,1.0,0.08869398410715122,0.35,0.16945018112639776,0.0
Exp1_to_Exp2,Exp2,0.0,191,965.5,1.469154305014101,0.024711303473082123,0.0,1.0,1.0,0.08390828741743989,0.35,0.16811639635918776,0.0
Exp1_to_Exp2,Exp2,0.0,192,970.5,1.47008678878486,0.02473781355430789,0.0,1.0,1.0,0.08006881222813468,0.35,0.17785441363291885,0.0
Exp1_to_Exp2,Exp2,0.0,193,975.5,1.4704720966752942,0.025073848374289196,0.0,1.0,1.0,0.07732253869165484,0.35,0.18215574171191137,0.0
Exp1_to_Exp2,Exp2,0.0,194,980.5,1.471183627612938,0.025316440834353953,0.0,1.0,1.0,0.07485877648528975,0.35,0.1887763426994221,0.0
Exp1_to_Exp2,Exp2,0.0,195,985.5,1.472891441971145,0.025320373155879452,0.0,1.0,1.0,0.0723580610381754,0.35,0.20256453178649222,0.0
Exp1_to_Exp2,Exp2,0.0,196,990.5,1.4726390941348872,0.025594211895246244,0.0,1.0,1.0,0.07031665229164684,0.35,0.2014110381840538,0.0
Exp1_to_Exp2,Exp2,0.0,197,995.5,1.460538643294818,0.022461471372662585,0.0,1.0,1.0,0.06853770346932493,0.35,0.0739675203342199,0.0
Exp1_to_Exp2,Exp2,0.0,198,1000.5,1.4585437579054834,0.020073575518704645,0.0,1.0,1.0,0.0666854203776545,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,199,1005.5,1.4584526135917903,0.018775993045540996,0.0,1.0,1.0,0.06504988991441653,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,200,1010.5,1.458382362174977,0.01772170973211681,0.0,1.0,1.0,0.0637577862479236,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,201,1015.5,1.4583359530988944,0.01860717007334598,0.0,1.0,1.0,0.06243016356475437,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,202,1020.5,1.4583006986927538,0.019616821656250262,0.0,1.0,1.0,0.061287095834933795,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,203,1025.5,1.4582602965760814,0.020367835392437153,0.0,1.0,1.0,0.060068659478861704,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,204,1030.5,1.4582273121768632,0.02113842177832887,0.0,1.0,1.0,0.05899204271154349,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,205,1035.5,1.458194329041244,0.02125183634614266,0.0,1.0,1.0,0.05812968862776621,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,206,1040.5,1.4581614396701736,0.02131190711864771,0.0,1.0,1.0,0.05727640662576194,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,207,1045.5,1.458131279792595,0.021265989879762977,0.0,1.0,1.0,0.05652067572158471,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,208,1050.5,1.4581063815217024,0.02121415704087407,0.0,1.0,1.0,0.05589435906562562,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,209,1055.5,1.4580741636769057,0.021100620203062463,0.0,1.0,1.0,0.05509111188888821,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,210,1060.5,1.4580428414623237,0.020924541277230636,0.0,1.0,1.0,0.05432394602626304,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,211,1065.5,1.4580205068491185,0.02094666228112091,0.0,1.0,1.0,0.053712528630114616,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,212,1070.5,1.4579989560903626,0.020976848158096622,0.0,1.0,1.0,0.053112407231635794,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,213,1075.5,1.4579810738887138,0.020894930445763668,0.0,1.0,1.0,0.05265181572703599,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,214,1080.5,1.457963620150924,0.020836707430121355,0.0,1.0,1.0,0.05218955170395244,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,215,1085.5,1.4579459925100808,0.02088153208284267,0.0,1.0,1.0,0.05167667456481643,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,216,1090.5,1.4579325757375268,0.02083679753827675,0.0,1.0,1.0,0.05131494192735173,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,217,1095.5,1.4579200522527451,0.020819654108337114,0.0,1.0,1.0,0.05096489736530565,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,218,1100.5,1.4579139506907353,0.020936794084854056,0.0,1.0,1.0,0.050741878878455236,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,219,1105.5,1.4579048207027343,0.02086804164811676,0.0,1.0,1.0,0.050507336754622406,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,220,1110.5,1.4578949548722442,0.020868897324427857,0.0,1.0,1.0,0.05022139550435732,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,221,1115.5,1.4578844058983689,0.020930479643423667,0.0,1.0,1.0,0.04988843536869787,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,222,1120.5,1.457875403913023,0.020964024983349813,0.0,1.0,1.0,0.04961051290862801,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,223,1125.5,1.4578678725869956,0.02117232917943835,0.0,1.0,1.0,0.0492997606327806,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,224,1130.5,1.4578539714832977,0.021069505021880403,0.0,1.0,1.0,0.04893136139284241,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,225,1135.5,1.4578371085719037,0.020829678010581824,0.0,1.0,1.0,0.04852998705197156,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,226,1140.5,1.4578202570291705,0.02057150097812784,0.0,1.0,1.0,0.04813226726535697,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,227,1145.5,1.4578157147457178,0.02046050261886553,0.0,1.0,1.0,0.04804191911394606,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,228,1150.5,1.4578061759980065,0.020390087784210267,0.0,1.0,1.0,0.04778170254482956,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,229,1155.5,1.4578011913825377,0.0205210454825534,0.0,1.0,1.0,0.04757310467742712,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,230,1160.5,1.4577941400272127,0.020789791351321054,0.0,1.0,1.0,0.04723917096276419,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,231,1165.5,1.4577914295613321,0.020940872057971453,0.0,1.0,1.0,0.04708855465952936,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,232,1170.5,1.4577822607106932,0.021040090262567028,0.0,1.0,1.0,0.04675932254131,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,233,1175.5,1.4577731140430539,0.02105628996001352,0.0,1.0,1.0,0.046465951834672434,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,234,1180.5,1.4577624572444623,0.020998468725149436,0.0,1.0,1.0,0.04615675533019334,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,235,1185.5,1.4577536625481866,0.02103248819835247,0.0,1.0,1.0,0.045862567665122644,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,236,1190.5,1.4577427663022504,0.02089384925421638,0.0,1.0,1.0,0.045578720581866114,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,237,1195.5,1.4583135748406875,0.018771342713240467,0.0,1.0,1.0,0.0618556323819188,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,238,1200.5,1.4584532250406324,0.017890007478166128,0.0,1.0,1.0,0.0572365652329083,0.35,0.03146002009204215,0.0
Exp1_to_Exp2,Exp2,0.0,239,1205.5,1.464915107645963,0.017399541780801126,0.0,1.0,1.0,0.05196755269667267,0.35,0.14308354909604204,0.0
Exp1_to_Exp2,Exp2,0.0,240,1210.5,1.4898200673716018,0.017782304405031903,0.0,1.0,1.0,0.04677061717358082,0.35,0.3075063123943529,0.0
Exp1_to_Exp2,Exp2,0.0,241,1215.5,1.478241920224401,0.01849315642871655,0.0,1.0,1.0,0.06819471279367231,0.35,0.24022210352300255,0.0
Exp1_to_Exp2,Exp2,0.0,242,1220.5,1.4735957514997982,0.018309492923199805,0.0,1.0,1.0,0.09679698823874534,0.35,0.19819067681164645,0.0
Exp1_to_Exp2,Exp2,0.0,243,1225.5,1.4726109017420008,0.01831376643496818,0.0,1.0,1.0,0.1339619300080267,0.35,0.16673834351125963,0.0
Exp1_to_Exp2,Exp2,0.0,244,1230.5,1.4738172871696915,0.018558484513744818,0.0,1.0,1.0,0.18413450138849338,0.35,0.12404621723854843,0.0
Exp1_to_Exp2,Exp2,0.0,245,1235.5,1.4795889590306441,0.018625946729366204,0.0,1.0,1.0,0.2336616633324488,0.35,0.10834569157346714,0.0
Exp1_to_Exp2,Exp2,0.0,246,1240.5,1.480825183759262,0.018582630767192583,0.0,1.0,1.0,0.2556886418780126,0.35,0.0679796227115194,0.0
Exp1_to_Exp2,Exp2,0.0,247,1245.5,1.4767565423717173,0.018534346341901736,0.0,1.0,1.0,0.2345209036740031,0.35,0.054463833718137934,0.0
Exp1_to_Exp2,Exp2,0.0,248,1250.5,1.4705989672194621,0.018351369866701547,0.0,1.0,1.0,0.19447557172557636,0.35,0.044763842696695054,0.0
Exp1_to_Exp2,Exp2,0.0,249,1255.5,1.4663175150532965,0.018105614812200316,0.0,1.0,1.0,0.16041401233084177,0.35,0.03907155374779873,0.0
Exp1_to_Exp2,Exp2,0.0,250,1260.5,1.4641970662559187,0.017873768833738878,0.0,1.0,1.0,0.1385424662949036,0.35,0.043122641999801425,0.0
Exp1_to_Exp2,Exp2,0.0,251,1265.5,1.4627906436094975,0.01778408735852017,0.0,1.0,1.0,0.12590560513985502,0.35,0.032984418483267795,0.0
Exp1_to_Exp2,Exp2,0.0,252,1270.5,1.4619695112731015,0.017741510570328686,0.0,1.0,1.0,0.11834745455893007,0.35,0.02310780591523128,0.0
Exp1_to_Exp2,Exp2,0.0,253,1275.5,1.461427763158501,0.017761987652392338,0.0,1.0,1.0,0.11382275135093171,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,254,1280.5,1.461169658194552,0.01785404756984833,0.0,1.0,1.0,0.11044456986994779,0.35,0.0,0.0
