direction,entry_cycle,latest_entry_cycle,common_window_rank,center_cycle,common_arrived_windows,progression_increment_abs_difference,progression_score_abs_difference,uncertainty,latest_uncertainty,uncertainty_difference_to_latest,state_match_available,state_match_quality,latest_state_match_quality,state_match_quality_difference
Exp1_to_Exp2,3000.0,9000.0,126,9625.5,200,0.0,5.73501635070528e-09,1.7699219085758815,1.7798431496397147,-0.009921241063833186,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,127,9630.5,200,0.0,3.3088165540817727e-09,1.7681516698282262,1.7130590845783318,0.055092585249894466,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,128,9635.5,200,0.0,1.9090210523486917e-09,1.7679664468527554,1.7701637308411673,-0.002197283988411902,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,129,9640.5,200,0.0,1.1014094081218673e-09,1.7679469908588283,1.7691140637898175,-0.0011670729309891659,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,130,9645.5,200,0.0,6.35457908515491e-10,1.7678816443462846,1.7268087010924202,0.04107294325386435,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,131,9650.5,200,0.0,3.666272840874285e-10,1.767819516506792,1.660187911082897,0.10763160542389505,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,132,9655.5,200,0.0,2.1152557483361534e-10,1.767766409501209,1.610055143644671,0.15771126585653783,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,133,9660.5,200,0.0,1.220396006473834e-10,1.767736796386457,1.6052620495739234,0.1624747468125336,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,134,9665.5,200,0.0,7.041078831093728e-11,1.7677250556400388,1.6039233088202423,0.16380174681979653,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,135,9670.5,200,0.0264820885951772,4.651568019653496e-11,1.7677231428819358,1.5980621642924289,0.1696609785895069,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,136,9675.5,200,0.0,3.445965734982792e-11,1.7677331721838367,1.5929877134123074,0.17474545877152936,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,137,9680.5,200,0.0,2.5528357205928387e-11,1.767721165733954,1.5827941945105595,0.18492697122339452,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,138,9685.5,200,0.0,1.8911872068372304e-11,1.767710175560996,1.578766680001767,0.18894349555922907,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,139,9690.5,200,0.0,1.4010237414652238e-11,1.7677027499495757,1.5742174934257507,0.19348525652382498,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,140,9695.5,200,0.027438768885641895,9.217404617345437e-12,1.7676086884793434,1.5164124240092702,0.25119626447007315,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,141,9700.5,200,0.10546698545484368,6.9746430853001584e-12,1.7675407977265694,1.4765094033154436,0.2910313944111258,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,142,9705.5,200,0.3074442935294322,6.753708703399752e-12,1.7675401546315328,1.4583023728052424,0.30923778182629036,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,143,9710.5,200,0.3,6.753708703399752e-12,1.7677708953137319,1.4798104135577888,0.28796048175594313,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,144,9715.5,200,0.3,6.753708703399752e-12,1.7678934986080652,1.473004041563935,0.2948894570441303,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,145,9720.5,200,0.12978991888645475,5.696665361654141e-12,1.7679880644932868,1.4700484391088346,0.2979396253844522,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,146,9725.5,200,0.16110225620612706,3.861244657343832e-12,1.7680753868703838,1.4660017690347245,0.30207361783565934,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,147,9730.5,200,0.19677329693204604,2.963629341934393e-12,1.7681506892386627,1.4654371207612533,0.3027135684774094,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,148,9735.5,200,0.14476126781740023,2.5375257450832578e-12,1.7682609425555544,1.468083471943552,0.3001774706120024,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,149,9740.5,200,0.1254663726449944,2.1311841180704505e-12,1.7683920582615793,1.4707715973650475,0.2976204608965318,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,150,9745.5,200,0.11748573391890052,1.7755796832830129e-12,1.7684873745870782,1.4719793449901926,0.2965080295968856,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,151,9750.5,200,0.14886917472371164,1.2227996393221474e-12,1.7685555863630738,1.473604052017007,0.2949515343460667,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,152,9755.5,200,0.13453248276899776,8.631984016460592e-13,1.7686489305813347,1.474781880488727,0.2938670500926077,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,153,9760.5,200,0.10725700209872208,6.780132011385831e-13,1.7687102199078828,1.4751398049292332,0.29357041497864955,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,154,9765.5,200,0.09300622538628595,5.513367540288527e-13,1.768808242346529,1.4760251109528244,0.2927831313937046,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,155,9770.5,200,0.0773721944294706,4.412026299860372e-13,1.7689055190439669,1.4788385736232954,0.29006694542067146,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,156,9775.5,200,0.08138609641587408,3.54605234065275e-13,1.769001438970727,1.4781074105631036,0.29089402840762335,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,157,9780.5,200,0.06294843858000357,2.7977620220553945e-13,1.7690723867850942,1.4816288494555094,0.2874435373295847,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,158,9785.5,200,0.06981973976767619,1.8973711490843925e-13,1.7691488840115615,1.486369039767791,0.28277984424377056,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,159,9790.5,200,0.040418869214477515,1.4632739464559563e-13,1.7692142440808267,1.4863114876524597,0.28290275642836704,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,160,9795.5,200,0.0325059801448217,1.120215031846783e-13,1.769150551967381,1.488060911799731,0.2810896401676499,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,161,9800.5,200,0.03951226811984332,8.626432901337466e-14,1.769078312593838,1.48652716287579,0.2825511497180482,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,162,9805.5,200,0.07940587609478261,5.573319583618286e-14,1.768983095978114,1.4866948040268153,0.2822882919512988,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,163,9810.5,200,0.06745342599113058,3.6637359812630166e-14,1.7689180255970083,1.4880300730956262,0.2808879525013821,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,164,9815.5,200,0.060081989395065205,2.6645352591003757e-14,1.7688472455369793,1.485339778211977,0.2835074673250022,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,165,9820.5,200,0.058998792199903505,1.9872992140790302e-14,1.768782494353094,1.4842838224064414,0.2844986719466527,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,166,9825.5,200,0.0808449494172791,1.5987211554602254e-14,1.7686976356039648,1.47817259658615,0.2905250390178147,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,167,9830.5,200,0.1183886235606805,1.3322676295501878e-14,1.7686204844594156,1.4718479832539921,0.2967725012054234,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,168,9835.5,200,0.14505617225294976,1.1435297153639112e-14,1.7685328628953165,1.4680580151441698,0.30047484775114675,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,169,9840.5,200,0.1885550709850547,9.2148511043888e-15,1.7684419824312423,1.4651640794602203,0.303277902971022,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,170,9845.5,200,0.19118104409212344,7.771561172376096e-15,1.7683817598098859,1.4638788106246443,0.30450294918524157,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,171,9850.5,200,0.2149164799049936,6.8833827526759706e-15,1.7683187477281623,1.4615404449753802,0.3067783027527822,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,172,9855.5,200,0.3080791663211758,6.661338147750939e-15,1.768291295598236,1.4598106056192024,0.30848068997903355,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,173,9860.5,200,0.3238392171074636,5.995204332975845e-15,1.7682590055353624,1.4591095590168754,0.30914944651848697,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,174,9865.5,200,0.32690475702499977,5.329070518200751e-15,1.7682190921515881,1.458513285962969,0.3097058061886191,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,175,9870.5,200,0.3125148196109774,5.10702591327572e-15,1.7682040721417025,1.4581791874830115,0.31002488465869105,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,176,9875.5,200,0.3,5.10702591327572e-15,1.7681667945816941,1.4580886336114278,0.3100781609702663,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,177,9880.5,200,0.3,5.10702591327572e-15,1.7681596926585892,1.4579084590450022,0.310251233613587,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,178,9885.5,200,0.3,5.10702591327572e-15,1.7681622197765514,1.45791665591891,0.31024556385764135,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,179,9890.5,200,0.3,5.10702591327572e-15,1.7681504834794726,1.4579173538209973,0.31023312965847527,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,180,9895.5,200,0.30000000000000004,3.9968028886505635e-15,1.767493964786527,1.4916700484604002,0.2758239163261269,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,181,9900.5,200,0.30000000000000004,3.1086244689504383e-15,1.7674856789557383,1.643948814284785,0.12353686467095337,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,182,9905.5,200,0.0,1.7763568394002505e-15,1.767613264256903,1.7674288013994512,0.00018446285745166158,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,183,9910.5,200,0.0,9.992007221626409e-16,1.7678583865685908,1.76759781226325,0.0002605743053407661,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,184,9915.5,200,0.0,7.771561172376096e-16,1.7684726337161134,1.768487185333537,-1.4551617423697039e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,185,9920.5,200,0.0,5.551115123125783e-16,1.7719167065378993,1.7731655136046947,-0.00124880706679531,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,186,9925.5,200,0.0,4.440892098500626e-16,1.7696023797754512,1.7772832170984059,-0.007680837322954659,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,187,9930.5,200,0.0,2.220446049250313e-16,1.7684729917014177,1.6428781205442484,0.12559487115716927,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,188,9935.5,200,0.0,1.1102230246251565e-16,1.7683488197928727,1.6524791004309987,0.11586971936187407,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,189,9940.5,200,0.0,1.1102230246251565e-16,1.7682920744113815,1.662586953124979,0.10570512128640241,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,190,9945.5,200,0.0,0.0,1.7682672367619154,1.691524819574539,0.07674241718737651,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,191,9950.5,200,0.0,0.0,1.7682592465268763,1.7395384399142282,0.028720806612648087,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,192,9955.5,200,0.034952135401242035,0.0,1.768251995038738,1.7683995737815974,-0.00014757874285931116,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,193,9960.5,200,0.01677956690395166,0.0,1.7682285012016332,1.7683577230690275,-0.0001292218673942802,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,194,9965.5,200,0.013245529124248923,0.0,1.7682187818340533,1.7683177658374951,-9.898400344177105e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,195,9970.5,200,0.02155153188972242,0.0,1.768199226419847,1.7682844154736646,-8.518905381760256e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,196,9975.5,200,0.033005949243152255,0.0,1.7681581907841781,1.7682430364528305,-8.484566865241128e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,197,9980.5,200,0.0360854368805395,0.0,1.768147567361217,1.7682134317514426,-6.586439022560064e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,198,9985.5,200,0.022691105636694853,0.0,1.7681355405140025,1.7681919275248623,-5.638701085985964e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,199,9990.5,200,0.017223198707599974,0.0,1.768141976735843,1.7681746253250188,-3.264858917573221e-05,True,0.0,0.0,0.0
Exp1_to_Exp2,3000.0,9000.0,200,9995.5,200,0.025620992266540854,0.0,1.7678305189026498,1.6150866427119346,0.15274387619071517,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,1,9000.5,200,0.0,0.6065306597126334,1.4609201887101462,1.7679076996719838,-0.30698751096183763,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,2,9005.5,200,0.0,0.6065306597126334,1.4608181138322665,1.7636733994439637,-0.3028552856116973,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,3,9010.5,200,0.25,0.6065306597126334,1.461031707172092,1.7593206361305036,-0.29828892895841164,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,4,9015.5,200,0.0,0.6065306597126334,1.4605594591391038,1.7549071177991757,-0.29434765866007195,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,5,9020.5,200,0.0,0.6065306597126334,1.4602550116429187,1.7504932253817767,-0.29023821373885794,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,6,9025.5,200,0.0,0.6065306597126334,1.4600506465588203,1.7460766198888136,-0.28602597332999324,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,7,9030.5,200,0.0,0.6065306597126334,1.4599143376440986,1.741689666302408,-0.28177532865830934,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,8,9035.5,200,0.019963131185148558,0.5000875124821337,1.4598111361169404,1.7373353190742813,-0.27752418295734094,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,9,9040.5,200,0.0,0.5000875124821337,1.4597238083530761,1.733013267442949,-0.2732894590898729,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,10,9045.5,200,0.0,0.5000875124821337,1.459646092356646,1.7287272399969753,-0.2690811476403292,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,11,9050.5,200,0.0,0.5000875124821337,1.4595717921829972,1.7244773054625475,-0.26490551327955036,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,12,9055.5,200,0.0,0.3894685463253167,1.4595128276790084,1.7202630569849842,-0.2607502293059758,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,13,9060.5,200,0.0,0.3033184088598383,1.459441627616857,1.7160813591285173,-0.2566397315116604,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,14,9065.5,200,0.0,0.23622461434001463,1.4593844562620608,1.7119326842544353,-0.25254822799237453,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,15,9070.5,200,0.021669221503759495,0.19158261736919213,1.4593418018492994,1.7078168556654512,-0.24847505381615176,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,16,9075.5,200,0.015685250701536563,0.1646297134017094,1.4593130234208034,1.7037316701471976,-0.24441864672639424,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,17,9080.5,200,0.011244307082159566,0.14767390608871933,1.459295645708621,1.699675231344284,-0.24037958563566297,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,18,9085.5,200,0.009261347091259906,0.13502802648201873,1.4592539655410925,1.6956474966503223,-0.23639353110922978,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,19,9090.5,200,0.004775425992507243,0.12893663069963324,1.4592586859656436,1.6916524848626893,-0.2323937988970457,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,20,9095.5,200,0.004251018487609573,0.12374572860168864,1.459237381456423,1.6876842867171864,-0.2284469052607634,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,21,9100.5,200,0.004126513732010395,0.11890682895477189,1.459206055497988,1.6837434901586181,-0.22453743466063014,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,22,9105.5,200,0.003455809457321962,0.11500031909194053,1.4591493455443587,1.6798302039096564,-0.22068085836529772,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,23,9110.5,200,0.005079735811305046,0.1094898665909978,1.459118263151027,1.6759462360837987,-0.21682797293277156,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,24,9115.5,200,0.004981884702477089,0.10434210506902486,1.4590981454702998,1.6720912479122274,-0.2129931024419276,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,25,9120.5,200,0.007844730416815812,0.09672234492401999,1.4590539764969657,1.6682647861825277,-0.20921080968556205,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,26,9125.5,200,0.005590646651464214,0.09163404445242951,1.459021638902061,1.6644676499426252,-0.20544601104056426,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,27,9130.5,200,0.007532134622521086,0.08519936916965354,1.4589672490722663,1.6606985316859992,-0.20173128261373297,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,28,9135.5,200,0.009984590980613453,0.0773606845152246,1.4589475566686398,1.6569589719203612,-0.1980114152517214,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,29,9140.5,200,0.005461680665965751,0.07338237296571748,1.4589138950162757,1.653248038061538,-0.1943341430452623,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,30,9145.5,200,0.0,0.07338237296571748,1.458429684371509,1.6586146374683033,-0.2001849530967943,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,31,9150.5,200,0.0,0.07338237296571748,1.4591132632030592,1.6526988000673164,-0.19358553686425717,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,32,9155.5,200,0.0,0.07338237296571748,1.4640319329076572,1.6480860323228077,-0.1840540994151505,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,33,9160.5,200,0.0,0.07338237296571748,1.4792523315082378,1.6435300753570088,-0.16427774384877103,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,34,9165.5,200,0.22347394126751324,0.07338237296571748,1.4797307112127758,1.643520797749363,-0.16379008653658733,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,35,9170.5,200,0.13505876691967525,0.07338237296571748,1.4681952706404566,1.64419530983181,-0.17600003919135343,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,36,9175.5,200,0.0,0.07338237296571748,1.464892319949745,1.6462637035125856,-0.18137138356284055,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,37,9180.5,200,0.0,0.07338237296571748,1.4697235968941886,1.6516796914293967,-0.1819560945352081,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,38,9185.5,200,0.0,0.07338237296571748,1.4724915703648003,1.656965454771777,-0.18447388440697665,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,39,9190.5,200,0.0,0.07338237296571748,1.4688556349686341,1.6653200732448328,-0.19646443827619864,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,40,9195.5,200,0.0,0.07338237296571748,1.46431105604904,1.6710847655387824,-0.20677370948974239,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,41,9200.5,200,0.022088167132156805,0.059273959527661346,1.4619349526358796,1.6684374887869113,-0.20650253615103176,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,42,9205.5,200,0.018952786801866156,0.04935131089990075,1.4606086935578524,1.6564293016568707,-0.19582060809901836,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,43,9210.5,200,0.013872595129589271,0.04315791740801622,1.459988198199435,1.640044561668017,-0.18005636346858211,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,44,9215.5,200,0.011148365573549951,0.038748847479760595,1.4595784390363962,1.6262470735784047,-0.16666863454200853,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,45,9220.5,200,0.0029470094535598117,0.037660581281893535,1.4593694368151657,1.6156424361555344,-0.15627299934036865,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,46,9225.5,200,0.003833594691485649,0.03629052873780114,1.4591437832808818,1.608071361910207,-0.14892757862932515,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,47,9230.5,200,0.0,0.03629052873780114,1.4589795250720452,1.6023097629960843,-0.1433302379240391,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,48,9235.5,200,0.0,0.03629052873780114,1.4588948603203888,1.5975877111693522,-0.13869285084896332,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,49,9240.5,200,0.0,0.03629052873780114,1.4588209592607178,1.593441465209492,-0.13462050594877417,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,50,9245.5,200,0.0,0.03629052873780114,1.4587120184291669,1.5896288097305291,-0.13091679130136225,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,51,9250.5,200,0.0,0.03629052873780114,1.4586361709902371,1.5860469151534833,-0.12741074416324616,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,52,9255.5,200,0.006773022294905576,0.03399066262879191,1.4585612716233696,1.8275512367203957,-0.3689899650970261,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,53,9260.5,200,0.0,0.03399066262879191,1.4610408380690094,1.794800591018861,-0.3337597529498515,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,54,9265.5,200,0.3,0.02518090220845426,1.4589223975722654,1.8038675272635298,-0.34494512969126445,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,55,9270.5,200,0.3,0.01865447116922736,1.4584866116040522,1.8085875605237811,-0.35010094891972887,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,56,9275.5,200,0.3,0.013819572139345482,1.4584651717012926,1.8102634883212592,-0.3517983166199665,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,57,9280.5,200,0.3,0.010237790842852479,1.4584383178631914,1.8140008200151414,-0.35556250215194996,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,58,9285.5,200,0.29180282451807205,0.007006571199275391,1.458423423571968,1.8042037037578267,-0.3457802801858587,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,59,9290.5,200,0.3,0.0051905956089269845,1.458406646253524,1.8072226991933917,-0.34881605293986784,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,60,9295.5,200,0.3,0.003845287803283637,1.5071047439945375,1.8497174449722849,-0.3426127009777473,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,61,9300.5,200,0.3,0.002848659268437692,1.6097323524991776,1.8467190432579117,-0.23698669075873413,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,62,9305.5,200,0.0,0.002110338690572533,1.7477573028617173,1.8440850435521934,-0.09632774069047612,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,63,9310.5,200,0.0,0.001217559507364463,1.7674678541937694,1.8416265519533128,-0.07415869775954342,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,64,9315.5,200,0.0,0.0007024707269008834,1.7682644416299165,1.8413015115443296,-0.07303706991441317,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,65,9320.5,200,0.007396817617570328,0.00048449297186725637,1.7718417982847887,1.8441005323835054,-0.07225873409871664,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,66,9325.5,200,0.0,0.0003589212213515047,1.6814456338994908,1.8512920117873748,-0.16984637788788404,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,67,9330.5,200,0.0,0.0002658953805665387,1.6008363108363284,1.802415518360569,-0.20157920752424063,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,68,9335.5,200,0.0,0.00019698014271873898,1.6107025240263957,1.7791512109183358,-0.16844868689194015,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,69,9340.5,200,0.015389619437152113,0.00012575559191929653,1.6026341108114237,1.726552684321831,-0.12391857351040736,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,70,9345.5,200,0.012194128816310712,8.280319171316552e-05,1.5922989669304268,1.6829258706488819,-0.09062690371845505,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,71,9350.5,200,0.0,6.134211315167448e-05,1.5754452297849593,1.6504765465874913,-0.07503131680253206,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,72,9355.5,200,0.0,4.544335511791342e-05,1.5622687050754474,1.634749923067445,-0.07248121799199758,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,73,9360.5,200,0.0,3.366526548020943e-05,1.5532846814751895,1.6272066066520945,-0.07392192517690499,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,74,9365.5,200,0.0,2.4939842071858287e-05,1.5463850394189937,1.6201351294071016,-0.07375008998810784,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,75,9370.5,200,0.0,1.847588942771594e-05,1.539683257105364,1.6139175950681357,-0.07423433796277168,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,76,9375.5,200,0.0,1.3687275531415466e-05,1.540231508118519,1.6102583897018001,-0.07002688158328119,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,77,9380.5,200,0.0,1.0139783105156397e-05,1.5364191207521405,1.6042408273109177,-0.06782170655877717,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,78,9385.5,200,0.0,7.5117360780474485e-06,1.5304735656068271,1.599547870986669,-0.06907430537984194,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,79,9390.5,200,0.014057606025881686,4.857771389699117e-06,1.5302895026642054,1.595622004078364,-0.06533250141415858,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,80,9395.5,200,0.08660711382754172,3.1423182165202235e-06,1.4742522713516883,1.5453783073953355,-0.0711260360436472,True,0.0,0.0,0.0
Exp1_to_Exp2,6000.0,9000.0,81,9400.5,200,0.05139577330557932,2.388976875877802e-06,1.4609227298078507,1.5156163986901627,-0.054693668882312085,True,0.0,0.0,0.0
