direction_id,bootstrap_repeat,feature_name,normalized_weight
Exp1_source,109,ry_p2p,0.0730613656165583
Exp1_source,109,rx_mean,0.4542045825251498
Exp1_source,109,rx_q05,-0.0389768804425876
Exp1_source,110,rs_corrdist_base,0.0258054333582259
Exp1_source,110,rs_mean,-0.4087531006684708
Exp1_source,110,ry_p2p,0.0673742473479688
Exp1_source,110,rx_mean,0.446183145792455
Exp1_source,110,rx_q05,-0.0518840726909153
Exp1_source,111,rs_corrdist_base,0.0323995631014179
Exp1_source,111,rs_mean,-0.3487563636066196
Exp1_source,111,ry_p2p,0.0768225579592248
Exp1_source,111,rx_mean,0.4510059290226603
Exp1_source,111,rx_q05,-0.0910155861619345
Exp1_source,112,rs_corrdist_base,0.0268881835406623
Exp1_source,112,rs_mean,-0.4164406191162422
Exp1_source,112,ry_p2p,0.0766435240102723
Exp1_source,112,rx_mean,0.4450165648570278
Exp1_source,112,rx_q05,-0.0350111082866576
Exp1_source,113,rs_corrdist_base,0.0314560944741379
Exp1_source,113,rs_mean,-0.3238520226975532
Exp1_source,113,ry_p2p,0.0918194065479311
Exp1_source,113,rx_mean,0.4490948770899743
Exp1_source,113,rx_q05,-0.1037775990174964
Exp1_source,114,rs_corrdist_base,0.0445573202794079
Exp1_source,114,rs_mean,-0.3693937663480046
Exp1_source,114,ry_p2p,0.0740993345884242
Exp1_source,114,rx_mean,0.4352048389046873
Exp1_source,114,rx_q05,-0.0767447397061081
Exp1_source,115,rs_corrdist_base,0.0110568976285627
Exp1_source,115,rs_mean,-0.3742329143188003
Exp1_source,115,ry_p2p,0.0886758318762828
Exp1_source,115,rx_mean,0.4621686881454766
Exp1_source,115,rx_q05,-0.0638656679009841
Exp1_source,116,rs_corrdist_base,0.0317035755685056
Exp1_source,116,rs_mean,-0.3403719351354675
Exp1_source,116,ry_p2p,0.076849385752455
Exp1_source,116,rx_mean,0.4527355212367485
Exp1_source,116,rx_q05,-0.0983395821455448
Exp1_source,117,rs_corrdist_base,0.0164260421595454
Exp1_source,117,rs_mean,-0.2763266879965789
Exp1_source,117,ry_p2p,0.1042235723938372
Exp1_source,117,rx_mean,0.4647804254260347
Exp1_source,117,rx_q05,-0.138243271849849
Exp1_source,118,rs_corrdist_base,0.0396842063155462
Exp1_source,118,rs_mean,-0.33238272483867
Exp1_source,118,ry_p2p,0.0702074764360282
Exp1_source,118,rx_mean,0.4556678205652761
Exp1_source,118,rx_q05,-0.1020577716609755
Exp1_source,119,rs_corrdist_base,0.0119594909324905
Exp1_source,119,rs_mean,-0.3306553745871408
Exp1_source,119,ry_p2p,0.1030544351962105
Exp1_source,119,rx_mean,0.4406855415838027
Exp1_source,119,rx_q05,-0.11364515740572
Exp1_source,120,rs_corrdist_base,0.0187032364093898
Exp1_source,120,rs_mean,-0.4041533814884426
Exp1_source,120,ry_p2p,0.0783418840612811
Exp1_source,120,rx_mean,0.4544804370402523
Exp1_source,120,rx_q05,-0.0443210608669533
Exp1_source,121,rs_corrdist_base,0.025969491138731
Exp1_source,121,rs_mean,-0.3524648240899068
Exp1_source,121,ry_p2p,0.0946935911781907
Exp1_source,121,rx_mean,0.4458665917614746
Exp1_source,121,rx_q05,-0.0810055016728158
Exp1_source,122,rs_corrdist_base,0.0188091189592347
Exp1_source,122,rs_mean,-0.3811287828663574
Exp1_source,122,ry_p2p,0.0818842315659249
Exp1_source,122,rx_mean,0.4510999108950406
Exp1_source,122,rx_q05,-0.06707795556295
Exp1_source,123,rs_corrdist_base,0.0254005915447223
Exp1_source,123,rs_mean,-0.303819335910933
Exp1_source,123,ry_p2p,0.0936379654781453
Exp1_source,123,rx_mean,0.4582893735683985
Exp1_source,123,rx_q05,-0.1188527333312745
Exp1_source,124,rs_corrdist_base,0.0246612985317993
Exp1_source,124,rs_mean,-0.352009612509799
Exp1_source,124,ry_p2p,0.0809586784558638
Exp1_source,124,rx_mean,0.4537269199946813
Exp1_source,124,rx_q05,-0.0886434903721473
Exp1_source,125,rs_corrdist_base,0.01269314035788
Exp1_source,125,rs_mean,-0.3475886878586292
Exp1_source,125,ry_p2p,0.0969639823945896
Exp1_source,125,rx_mean,0.4592808423410721
Exp1_source,125,rx_q05,-0.0834733468756144
Exp1_source,126,rs_corrdist_base,0.0308158394291528
Exp1_source,126,rs_mean,-0.3784081670857064
Exp1_source,126,ry_p2p,0.0821237758802202
Exp1_source,126,rx_mean,0.4405978991520166
Exp1_source,126,rx_q05,-0.0680543183275236
Exp1_source,127,rs_corrdist_base,0.0113245525085922
Exp1_source,127,rs_mean,-0.3705112326817453
Exp1_source,127,ry_p2p,0.0903958156471989
Exp1_source,127,rx_mean,0.4584675065554357
Exp1_source,127,rx_q05,-0.069300892450541
Exp1_source,128,rs_corrdist_base,0.0247657424072352
Exp1_source,128,rs_mean,-0.3664155501363311
Exp1_source,128,ry_p2p,0.0755174200782317
Exp1_source,128,rx_mean,0.4559641633031848
Exp1_source,128,rx_q05,-0.0773371239596591
Exp1_source,129,rs_corrdist_base,0.0251959741235205
Exp1_source,129,rs_mean,-0.3646612096173816
Exp1_source,129,ry_p2p,0.0688942084318856
Exp1_source,129,rx_mean,0.462764378451098
Exp1_source,129,rx_q05,-0.0784842292209246
Exp1_source,130,rs_corrdist_base,0.0299867639021305
Exp1_source,130,rs_mean,-0.4319016682764184
Exp1_source,130,ry_p2p,0.0646980708167463
Exp1_source,130,rx_mean,0.4444521846674653
Exp1_source,130,rx_q05,-0.0289613122194128
Exp1_source,131,rs_corrdist_base,0.0270907771823869
Exp1_source,131,rs_mean,-0.4188565979345464
Exp1_source,131,ry_p2p,0.0884473584460375
Exp1_source,131,rx_mean,0.4264393405333985
Exp1_source,131,rx_q05,-0.0391659256855894
Exp1_source,132,rs_corrdist_base,0.0168878000511885
Exp1_source,132,rs_mean,-0.3914729803880142
Exp1_source,132,ry_p2p,0.0719258028004721
Exp1_source,132,rx_mean,0.4581249674850901
Exp1_source,132,rx_q05,-0.0615884491125142
Exp1_source,133,rs_corrdist_base,0.0315150567329618
Exp1_source,133,rs_mean,-0.3455373653529427
Exp1_source,133,ry_p2p,0.0788670032255386
Exp1_source,133,rx_mean,0.4538274389305963
Exp1_source,133,rx_q05,-0.0902531356033111
Exp1_source,134,rs_corrdist_base,0.0200685009642419
Exp1_source,134,rs_mean,-0.3431695651896679
Exp1_source,134,ry_p2p,0.0947313362190107
Exp1_source,134,rx_mean,0.4527914408289883
Exp1_source,134,rx_q05,-0.0892391565925989
Exp1_source,135,rs_corrdist_base,0.0187867300156017
Exp1_source,135,rs_mean,-0.3554842985084915
Exp1_source,135,ry_p2p,0.0966196551691647
Exp1_source,135,rx_mean,0.4541252984027322
Exp1_source,135,rx_q05,-0.0749840176869571
Exp1_source,136,rs_corrdist_base,0.0169318682049581
Exp1_source,136,rs_mean,-0.3543357585464428
Exp1_source,136,ry_p2p,0.0861650685356331
Exp1_source,136,rx_mean,0.4698461313594121
Exp1_source,136,rx_q05,-0.0727211732236297
Exp1_source,137,rs_corrdist_base,0.0133468996116034
Exp1_source,137,rs_mean,-0.3202234851094399
Exp1_source,137,ry_p2p,0.0974848730449178
Exp1_source,137,rx_mean,0.4512544764130595
Exp1_source,137,rx_q05,-0.1176902656932388
Exp1_source,138,rs_corrdist_base,0.0351594855901699
Exp1_source,138,rs_mean,-0.3981078377962962
Exp1_source,138,ry_p2p,0.0630397899993339
Exp1_source,138,rx_mean,0.4436728944892555
Exp1_source,138,rx_q05,-0.0600199919755154
Exp1_source,139,rs_corrdist_base,0.0181181637449466
Exp1_source,139,rs_mean,-0.3900031174381176
Exp1_source,139,ry_p2p,0.0809843824627205
Exp1_source,139,rx_mean,0.4661534812987321
Exp1_source,139,rx_q05,-0.0447408548901386
Exp1_source,140,rs_corrdist_base,0.0429906521258502
Exp1_source,140,rs_mean,-0.3715936751237025
Exp1_source,140,ry_p2p,0.0784093838502845
Exp1_source,140,rx_mean,0.4442324670555291
Exp1_source,140,rx_q05,-0.0627738216109047
Exp1_source,141,rs_corrdist_base,0.0228678488389412
Exp1_source,141,rs_mean,-0.3816517535029797
Exp1_source,141,ry_p2p,0.0695659069547255
Exp1_source,141,rx_mean,0.4562851574524882
Exp1_source,141,rx_q05,-0.069629333110396
Exp1_source,142,rs_corrdist_base,0.0210738991545891
Exp1_source,142,rs_mean,-0.4171919214975838
Exp1_source,142,ry_p2p,0.0830636720373984
Exp1_source,142,rx_mean,0.4481401134937411
Exp1_source,142,rx_q05,-0.0305303936795299
Exp1_source,143,rs_corrdist_base,0.0338189689621048
Exp1_source,143,rs_mean,-0.3726477753702674
Exp1_source,143,ry_p2p,0.0642636071592569
Exp1_source,143,rx_mean,0.4541675295704629
Exp1_source,143,rx_q05,-0.0751021187825196
Exp1_source,144,rs_corrdist_base,0.0169214988367967
Exp1_source,144,rs_mean,-0.4140088011216283
Exp1_source,144,ry_p2p,0.0943967479670964
Exp1_source,144,rx_mean,0.4428981023878799
Exp1_source,144,rx_q05,-0.0317748495051243
Exp1_source,145,rs_corrdist_base,0.0257355851563821
Exp1_source,145,rs_mean,-0.3638312593261857
Exp1_source,145,ry_p2p,0.0714513292413395
Exp1_source,145,rx_mean,0.4469493523204119
Exp1_source,145,rx_q05,-0.0920324738049393
Exp1_source,146,rs_corrdist_base,0.0279742094985666
Exp1_source,146,rs_mean,-0.3577491226365545
Exp1_source,146,ry_p2p,0.0703112179656608
Exp1_source,146,rx_mean,0.4578918732027995
Exp1_source,146,rx_q05,-0.0860735765777415
Exp1_source,147,rs_corrdist_base,0.0400266402013133
Exp1_source,147,rs_mean,-0.2593746514490913
Exp1_source,147,ry_p2p,0.0789402375908879
Exp1_source,147,rx_mean,0.4535989367317388
Exp1_source,147,rx_q05,-0.1680595338610075
Exp1_source,148,rs_corrdist_base,0.0211741021629076
Exp1_source,148,rs_mean,-0.3489637493496691
Exp1_source,148,ry_p2p,0.0891026442177767
Exp1_source,148,rx_mean,0.4570085693597457
Exp1_source,148,rx_q05,-0.0837509347130825
Exp1_source,149,rs_corrdist_base,0.0094518467456885
Exp1_source,149,rs_mean,-0.3840822665331448
Exp1_source,149,ry_p2p,0.0959688591139755
Exp1_source,149,rx_mean,0.450866679758955
Exp1_source,149,rx_q05,-0.0596303477050927
Exp1_source,150,rs_corrdist_base,0.0279618742063526
Exp1_source,150,rs_mean,-0.402377610497981
Exp1_source,150,ry_p2p,0.0601851194064434
Exp1_source,150,rx_mean,0.4544741324268955
Exp1_source,150,rx_q05,-0.0550012633555339
Exp1_source,151,rs_corrdist_base,0.0204951708012674
Exp1_source,151,rs_mean,-0.3468506623051203
Exp1_source,151,ry_p2p,0.0856537265427588
Exp1_source,151,rx_mean,0.4571066269924262
Exp1_source,151,rx_q05,-0.0898938131679422
Exp1_source,152,rs_corrdist_base,0.0301393465425156
Exp1_source,152,rs_mean,-0.3941973902571137
Exp1_source,152,ry_p2p,0.0779087067675767
Exp1_source,152,rx_mean,0.4484757638949116
Exp1_source,152,rx_q05,-0.0492787923830568
Exp1_source,153,rs_corrdist_base,0.031617340636576
Exp1_source,153,rs_mean,-0.3992246174524715
Exp1_source,153,ry_p2p,0.0999511366602439
Exp1_source,153,rx_mean,0.4122270826698598
Exp1_source,153,rx_q05,-0.0569798223335329
Exp1_source,154,rs_corrdist_base,0.0279173376297407
Exp1_source,154,rs_mean,-0.4175087158141594
Exp1_source,154,ry_p2p,0.0739736492761275
Exp1_source,154,rx_mean,0.444097618020973
Exp1_source,154,rx_q05,-0.0365026791270645
Exp1_source,155,rs_corrdist_base,0.0142165952262259
Exp1_source,155,rs_mean,-0.3706498469681251
Exp1_source,155,ry_p2p,0.1063778125299014
Exp1_source,155,rx_mean,0.448160639490731
Exp1_source,155,rx_q05,-0.0605951055374475
Exp1_source,156,rs_corrdist_base,0.0138391256159369
Exp1_source,156,rs_mean,-0.391164022868952
Exp1_source,156,ry_p2p,0.107755763121354
Exp1_source,156,rx_mean,0.4434962343302348
Exp1_source,156,rx_q05,-0.0437448538844905
Exp1_source,157,rs_corrdist_base,0.0298923644821747
Exp1_source,157,rs_mean,-0.3608366565325142
Exp1_source,157,ry_p2p,0.071819015408834
Exp1_source,157,rx_mean,0.4648567995463394
Exp1_source,157,rx_q05,-0.0725951638621772
Exp1_source,158,rs_corrdist_base,0.0248226756588447
Exp1_source,158,rs_mean,-0.3852263985049055
Exp1_source,158,ry_p2p,0.0809453676394996
Exp1_source,158,rx_mean,0.4478710830529835
Exp1_source,158,rx_q05,-0.0611344750190702
Exp1_source,159,rs_corrdist_base,0.0263565965362414
Exp1_source,159,rs_mean,-0.3267548638278596
Exp1_source,159,ry_p2p,0.0905859676474107
Exp1_source,159,rx_mean,0.4539996882300159
Exp1_source,159,rx_q05,-0.1023028836304073
Exp1_source,160,rs_corrdist_base,0.0300095960391962
Exp1_source,160,rs_mean,-0.3885360192145362
Exp1_source,160,ry_p2p,0.0683214531847959
Exp1_source,160,rx_mean,0.4520433371810708
Exp1_source,160,rx_q05,-0.061089594247659
Exp1_source,161,rs_corrdist_base,0.034811919816565
Exp1_source,161,rs_mean,-0.1849971743162696
Exp1_source,161,ry_p2p,0.121573377063796
Exp1_source,161,rx_mean,0.4576603507085779
Exp1_source,161,rx_q05,-0.2009571778135785
Exp1_source,162,rs_corrdist_base,0.0341071628095857
Exp1_source,162,rs_mean,-0.1806634858603797
Exp1_source,162,ry_p2p,0.1290531022204261
Exp1_source,162,rx_mean,0.4309325907714616
Exp1_source,162,rx_q05,-0.2252436581718868
Exp1_source,163,rs_corrdist_base,0.028520573226609
Exp1_source,163,rs_mean,-0.3659358457502661
Exp1_source,163,ry_p2p,0.0640886311460984
Exp1_source,163,rx_mean,0.4577310203454281
Exp1_source,163,rx_q05,-0.0837239293805696
Exp1_source,164,rs_corrdist_base,0.019574214354512
Exp1_source,164,rs_mean,-0.298644675788454
Exp1_source,164,ry_p2p,0.1058957688209409
Exp1_source,164,rx_mean,0.4648495561763348
Exp1_source,164,rx_q05,-0.1110357846596732
Exp1_source,165,rs_corrdist_base,0.0152122921746501
Exp1_source,165,rs_mean,-0.389968166914341
Exp1_source,165,ry_p2p,0.0770657627546713
Exp1_source,165,rx_mean,0.4690169252616485
Exp1_source,165,rx_q05,-0.0487368527741566
Exp1_source,166,rs_corrdist_base,0.0275672271601853
Exp1_source,166,rs_mean,-0.368474149323918
Exp1_source,166,ry_p2p,0.079069739321029
Exp1_source,166,rx_mean,0.4606687989472325
Exp1_source,166,rx_q05,-0.0642200851141991
Exp1_source,167,rs_corrdist_base,0.0160813984243165
Exp1_source,167,rs_mean,-0.440530959367043
Exp1_source,167,ry_p2p,0.068095347075312
Exp1_source,167,rx_mean,0.4561902431097116
Exp1_source,167,rx_q05,-0.0191020518934581
Exp1_source,168,rs_corrdist_base,0.0067420017169527
Exp1_source,168,rs_mean,-0.3925205946971111
Exp1_source,168,ry_p2p,0.0853621542025789
Exp1_source,168,rx_mean,0.4593719420749256
Exp1_source,168,rx_q05,-0.0560033071654835
Exp1_source,169,rs_corrdist_base,0.0164362707503178
Exp1_source,169,rs_mean,-0.3299425722210838
Exp1_source,169,ry_p2p,0.1036778257046063
Exp1_source,169,rx_mean,0.4561242265270599
Exp1_source,169,rx_q05,-0.0938191046112649
Exp1_source,170,rs_corrdist_base,0.0298880201162389
Exp1_source,170,rs_mean,-0.431819537091119
Exp1_source,170,ry_p2p,0.0875035421660523
Exp1_source,170,rx_mean,0.4221227544913828
Exp1_source,170,rx_q05,-0.0286661459655208
Exp1_source,171,rs_corrdist_base,0.0201446030541549
Exp1_source,171,rs_mean,-0.3775061216354
Exp1_source,171,ry_p2p,0.0948528970505386
Exp1_source,171,rx_mean,0.4422818598514559
Exp1_source,171,rx_q05,-0.0652145181963799
Exp1_source,172,rs_corrdist_base,0.0346240753400883
Exp1_source,172,rs_mean,-0.3948104233550877
Exp1_source,172,ry_p2p,0.0721415107817498
Exp1_source,172,rx_mean,0.4406055122213272
Exp1_source,172,rx_q05,-0.0578184781370801
Exp1_source,173,rs_corrdist_base,0.0291362979359597
Exp1_source,173,rs_mean,-0.3968875688372373
Exp1_source,173,ry_p2p,0.0706705257798064
Exp1_source,173,rx_mean,0.4467151878750745
Exp1_source,173,rx_q05,-0.0565904194318911
Exp1_source,174,rs_corrdist_base,0.0270459218289533
Exp1_source,174,rs_mean,-0.3928275586760447
Exp1_source,174,ry_p2p,0.069808523369788
Exp1_source,174,rx_mean,0.4463040160597783
Exp1_source,174,rx_q05,-0.0640139799075089
Exp1_source,175,rs_corrdist_base,0.0267449350040592
Exp1_source,175,rs_mean,-0.2522885445965855
Exp1_source,175,ry_p2p,0.1308485479479022
Exp1_source,175,rx_mean,0.4458851985023977
Exp1_source,175,rx_q05,-0.1442327736494977
Exp1_source,176,rs_corrdist_base,0.0197357563227036
Exp1_source,176,rs_mean,-0.4185909115582262
Exp1_source,176,ry_p2p,0.0650783629925056
Exp1_source,176,rx_mean,0.4582823188494797
Exp1_source,176,rx_q05,-0.0383126501592587
Exp1_source,177,rs_corrdist_base,0.0228876381118249
Exp1_source,177,rs_mean,-0.4016730401718525
Exp1_source,177,ry_p2p,0.0627463420126594
Exp1_source,177,rx_mean,0.4680768315706344
Exp1_source,177,rx_q05,-0.0446161480126772
Exp1_source,178,rs_corrdist_base,0.0249888801154813
Exp1_source,178,rs_mean,-0.4242918441951845
Exp1_source,178,ry_p2p,0.0586203611440148
Exp1_source,178,rx_mean,0.4580497471492428
Exp1_source,178,rx_q05,-0.0340491672730928
Exp1_source,179,rs_corrdist_base,0.0151954171640594
Exp1_source,179,rs_mean,-0.4352342898032367
Exp1_source,179,ry_p2p,0.0810773868621904
Exp1_source,179,rx_mean,0.4448567258889975
Exp1_source,179,rx_q05,-0.023636180134662
Exp1_source,180,rs_corrdist_base,0.0127053588285706
Exp1_source,180,rs_mean,-0.4044333865461526
Exp1_source,180,ry_p2p,0.0900761707554533
Exp1_source,180,rx_mean,0.4539216094665992
Exp1_source,180,rx_q05,-0.0388634742274745
Exp1_source,181,rs_corrdist_base,0.0198581607206193
Exp1_source,181,rs_mean,-0.4338699290221119
Exp1_source,181,ry_p2p,0.0750013186252804
Exp1_source,181,rx_mean,0.444913445369038
Exp1_source,181,rx_q05,-0.0263571460842411
Exp1_source,182,rs_corrdist_base,0.017915197410704
Exp1_source,182,rs_mean,-0.3788679491911927
Exp1_source,182,ry_p2p,0.1007736407376386
Exp1_source,182,rx_mean,0.4459327227543076
Exp1_source,182,rx_q05,-0.0565104897381566
Exp1_source,183,rs_corrdist_base,0.0289092604297261
Exp1_source,183,rs_mean,-0.3172291567681651
Exp1_source,183,ry_p2p,0.0717404449524734
Exp1_source,183,rx_mean,0.4580414562946916
Exp1_source,183,rx_q05,-0.1240796814341521
Exp1_source,184,rs_corrdist_base,0.0204789501961459
Exp1_source,184,rs_mean,-0.3632067733730392
Exp1_source,184,ry_p2p,0.0806605205562815
Exp1_source,184,rx_mean,0.4697198471921183
Exp1_source,184,rx_q05,-0.0659339085374678
Exp1_source,185,rs_corrdist_base,0.0249718791824106
Exp1_source,185,rs_mean,-0.3985112400773416
Exp1_source,185,ry_p2p,0.0628726054239718
Exp1_source,185,rx_mean,0.4616568084350101
Exp1_source,185,rx_q05,-0.0519874667550563
Exp1_source,186,rs_corrdist_base,0.0308487434618313
Exp1_source,186,rs_mean,-0.3658619031221553
Exp1_source,186,ry_p2p,0.0742940411136553
Exp1_source,186,rx_mean,0.4539662582182632
Exp1_source,186,rx_q05,-0.0750290539528762
Exp1_source,187,rs_corrdist_base,0.0242919232328845
Exp1_source,187,rs_mean,-0.4178418887793656
Exp1_source,187,ry_p2p,0.0740979828409679
Exp1_source,187,rx_mean,0.4461900905687883
Exp1_source,187,rx_q05,-0.0375781144116027
Exp1_source,188,rs_corrdist_base,0.0224634179596868
Exp1_source,188,rs_mean,-0.3674305760632723
Exp1_source,188,ry_p2p,0.0927778354781522
Exp1_source,188,rx_mean,0.4401276893286627
Exp1_source,188,rx_q05,-0.0772004810664552
Exp1_source,189,rs_corrdist_base,0.0403766843258823
Exp1_source,189,rs_mean,-0.3400824701746234
Exp1_source,189,ry_p2p,0.0759652596530748
Exp1_source,189,rx_mean,0.4443534717699973
Exp1_source,189,rx_q05,-0.0992221138701678
Exp1_source,190,rs_corrdist_base,0.0349547276566868
Exp1_source,190,rs_mean,-0.3346466043859123
Exp1_source,190,ry_p2p,0.0824124583072202
Exp1_source,190,rx_mean,0.450376936061552
Exp1_source,190,rx_q05,-0.0976092734255798
Exp1_source,191,rs_corrdist_base,0.0159068302642665
Exp1_source,191,rs_mean,-0.2924962445885725
Exp1_source,191,ry_p2p,0.1036761098687974
Exp1_source,191,rx_mean,0.4757056329093586
Exp1_source,191,rx_q05,-0.11221518216382
Exp1_source,192,rs_corrdist_base,0.0063716856995235
Exp1_source,192,rs_mean,-0.3065672698309659
Exp1_source,192,ry_p2p,0.1321440072195602
Exp1_source,192,rx_mean,0.4400421630121588
Exp1_source,192,rx_q05,-0.1148748739683687
Exp1_source,193,rs_corrdist_base,0.0308273309312483
Exp1_source,193,rs_mean,-0.3089925511381697
Exp1_source,193,ry_p2p,0.1021436413811025
Exp1_source,193,rx_mean,0.4452931386323431
Exp1_source,193,rx_q05,-0.1127433376953754
Exp1_source,194,rs_corrdist_base,0.0275259086880764
Exp1_source,194,rs_mean,-0.3059206652758595
Exp1_source,194,ry_p2p,0.1005020710569379
Exp1_source,194,rx_mean,0.4432226740624497
Exp1_source,194,rx_q05,-0.122828680727047
Exp1_source,195,rs_corrdist_base,0.0276917051275531
Exp1_source,195,rs_mean,-0.3936707219081587
Exp1_source,195,ry_p2p,0.0722217656999966
Exp1_source,195,rx_mean,0.4575394854915826
Exp1_source,195,rx_q05,-0.048876321610656
Exp1_source,196,rs_corrdist_base,0.0134333963477571
Exp1_source,196,rs_mean,-0.4572905388146828
Exp1_source,196,ry_p2p,0.082692907204562
Exp1_source,196,rx_mean,0.4435059239238685
Exp1_source,196,rx_q05,0.0030772335335103
Exp1_source,197,rs_corrdist_base,0.0169362104657356
Exp1_source,197,rs_mean,-0.4093082156072933
Exp1_source,197,ry_p2p,0.067920180748128
Exp1_source,197,rx_mean,0.4704499660053071
Exp1_source,197,rx_q05,-0.035385427033545
Exp1_source,198,rs_corrdist_base,0.0322595060762903
Exp1_source,198,rs_mean,-0.3462791773247378
Exp1_source,198,ry_p2p,0.0919910039235602
Exp1_source,198,rx_mean,0.447045263304909
Exp1_source,198,rx_q05,-0.0824250492262901
Exp1_source,199,rs_corrdist_base,0.0110989185360748
Exp1_source,199,rs_mean,-0.4162678658598422
Exp1_source,199,ry_p2p,0.0761355832794358
Exp1_source,199,rx_mean,0.4646903477518703
Exp1_source,199,rx_q05,-0.0318072844134725
Exp2_source,0,rs_corrdist_base,-0.1410485539315513
Exp2_source,0,rs_mean,-0.0439581578964987
Exp2_source,0,rx_corrdist_base,0.3325095344008752
Exp2_source,0,ry_p2p,0.1040786987251843
Exp2_source,0,rx_mean,0.0895202562884268
Exp2_source,0,rx_q05,-0.288884798602172
Exp2_source,1,rs_corrdist_base,-0.1852523680723216
Exp2_source,1,rs_mean,0.409761882458828
Exp2_source,1,rx_corrdist_base,0.2243044999761998
Exp2_source,1,ry_p2p,0.1036731377352143
Exp2_source,1,rx_mean,0.0201086064312092
Exp2_source,1,rx_q05,-0.0568995051445097
Exp2_source,2,rs_corrdist_base,-0.1889829692287452
Exp2_source,2,rs_mean,0.3683209978323282
Exp2_source,2,rx_corrdist_base,0.2347367750379808
Exp2_source,2,ry_p2p,0.1556617033271732
Exp2_source,2,rx_mean,0.0137302035920178
Exp2_source,2,rx_q05,0.0385673507684575
Exp2_source,3,rs_corrdist_base,-0.1666305351284552
Exp2_source,3,rs_mean,0.4456117395966269
Exp2_source,3,rx_corrdist_base,0.190253873965133
Exp2_source,3,ry_p2p,0.0641840992196986
Exp2_source,3,rx_mean,-0.047383714712251
Exp2_source,3,rx_q05,0.0859360372490101
Exp2_source,4,rs_corrdist_base,-0.2530536008022576
Exp2_source,4,rs_mean,0.3448492306465565
Exp2_source,4,rx_corrdist_base,0.2851945044066031
Exp2_source,4,ry_p2p,0.070913521933375
Exp2_source,4,rx_mean,-0.0238051966311571
Exp2_source,4,rx_q05,-0.0221839454348223
Exp2_source,5,rs_corrdist_base,-0.1760254487228744
Exp2_source,5,rs_mean,0.0278885748660086
Exp2_source,5,rx_corrdist_base,0.15445702834839
Exp2_source,5,ry_p2p,0.2030984020638559
Exp2_source,5,rx_mean,-0.0904745795993437
Exp2_source,5,rx_q05,0.3480559662336677
Exp2_source,6,rs_corrdist_base,-0.2258507895143073
Exp2_source,6,rs_mean,0.3350526408475269
Exp2_source,6,rx_corrdist_base,0.2679739261751873
Exp2_source,6,ry_p2p,0.1057307762053035
Exp2_source,6,rx_mean,-0.0022441421542227
Exp2_source,6,rx_q05,0.0631477248866343
Exp2_source,7,rs_corrdist_base,-0.2051365471826734
Exp2_source,7,rs_mean,0.2055448232405426
Exp2_source,7,rx_corrdist_base,0.2554785705056903
Exp2_source,7,ry_p2p,0.0283514099283491
Exp2_source,7,rx_mean,0.0737386330321351
Exp2_source,7,rx_q05,-0.2317500159890093
Exp2_source,8,rs_corrdist_base,-0.1279416316804838
Exp2_source,8,rs_mean,0.3398396898145074
Exp2_source,8,rx_corrdist_base,0.2295697799788058
Exp2_source,8,ry_p2p,0.0508255315878577
Exp2_source,8,rx_mean,0.0556497353137601
Exp2_source,8,rx_q05,-0.1961736314649358
Exp2_source,9,rs_corrdist_base,-0.1820130008604538
Exp2_source,9,rs_mean,0.2465620957942814
Exp2_source,9,rx_corrdist_base,0.3256812621634207
Exp2_source,9,ry_p2p,0.1158409484019333
Exp2_source,9,rx_mean,0.0321325090486387
Exp2_source,9,rx_q05,-0.0977701835166227
Exp2_source,10,rs_corrdist_base,-0.0789162701366375
Exp2_source,10,rs_mean,0.5603718654816999
Exp2_source,10,rx_corrdist_base,0.1301523935435461
Exp2_source,10,ry_p2p,0.119980481127217
Exp2_source,10,rx_mean,-0.0252420995912738
Exp2_source,10,rx_q05,0.0853368899158431
Exp2_source,11,rs_corrdist_base,-0.2081608269408949
Exp2_source,11,rs_mean,0.3324067646391393
Exp2_source,11,rx_corrdist_base,0.2593954726087868
Exp2_source,11,ry_p2p,0.1220510090663486
Exp2_source,11,rx_mean,0.0288836782214689
Exp2_source,11,rx_q05,0.0491022483279834
Exp2_source,12,rs_corrdist_base,-0.1823273412439521
Exp2_source,12,rs_mean,0.4084918534848937
Exp2_source,12,rx_corrdist_base,0.2468297200866014
Exp2_source,12,ry_p2p,0.0305177214081538
Exp2_source,12,rx_mean,0.0198705555860807
Exp2_source,12,rx_q05,-0.1119628080320205
Exp2_source,13,rs_corrdist_base,-0.2293505934507152
Exp2_source,13,rs_mean,0.4429829148109609
Exp2_source,13,rx_corrdist_base,0.291101757897976
Exp2_source,13,ry_p2p,-0.0041587939683291
Exp2_source,13,rx_mean,-0.0165900862649128
Exp2_source,13,rx_q05,-0.0158158534169653
Exp2_source,14,rs_corrdist_base,-0.2689974083393751
Exp2_source,14,rs_mean,0.2527753837135245
Exp2_source,14,rx_corrdist_base,0.3051084765775101
Exp2_source,14,ry_p2p,0.0567467443193988
Exp2_source,14,rx_mean,0.0091899145123441
Exp2_source,14,rx_q05,-0.1071820724049179
Exp2_source,15,rs_corrdist_base,-0.1080162920924818
Exp2_source,15,rs_mean,-0.0565663586660796
Exp2_source,15,rx_corrdist_base,0.3351172692957093
Exp2_source,15,ry_p2p,0.067388234400918
Exp2_source,15,rx_mean,0.117454029121009
Exp2_source,15,rx_q05,-0.3154578162572427
Exp2_source,16,rs_corrdist_base,-0.1863323950923748
