protocol_id,output_name,horizon_cycles,segment,model,prediction_count,MAE,RMSE,direction_accuracy
B_Exp2_to_Exp1,S_severe_candidate,500,late,Local_Linear,282,2.58356452860888,5.692350037319601,0.1099290780141844
B_Exp2_to_Exp1,S_severe_candidate,500,late,Kalman_Trend,282,3.694260521671651,8.24391579000156,0.5035460992907801
B_Exp2_to_Exp1,S_severe_candidate,500,late,Frozen_Ridge,282,4.309834412375919,6.566225051064212,0.4680851063829787
B_Exp2_to_Exp1,S_severe_candidate,500,late,Robust_Online_RLS,282,3.1719370113414094,6.503093528279921,0.4397163120567376
B_Exp2_to_Exp1,S_severe_candidate,500,late,Safe_Ensemble,282,3.1719370113414094,6.503093528279921,0.4397163120567376
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Zero_Delta,279,1.2268297729242068,2.13152465477628,0.039426523297491
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Local_Linear,279,1.7118614761250155,2.328705820887365,0.4731182795698925
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Kalman_Trend,279,2.8410232153147894,4.526242471214922,0.4301075268817204
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Frozen_Ridge,279,3.9020771107530208,4.474763760849178,0.4659498207885305
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Robust_Online_RLS,279,3.823126512788957,5.439926012014969,0.5627240143369175
B_Exp2_to_Exp1,S_severe_candidate,1000,early,Safe_Ensemble,279,3.9020771107530208,4.474763760849178,0.4659498207885305
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Zero_Delta,279,1.541997231279186,3.1842477988161866,0.2939068100358423
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Local_Linear,279,1.5457883038323692,3.1843527369014955,0.2724014336917563
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Kalman_Trend,279,3.692565110914092,8.75054416800135,0.3261648745519713
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Frozen_Ridge,279,3.638408763740852,4.909400132167788,0.3548387096774194
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Robust_Online_RLS,279,3.196435144752764,4.536133550207444,0.3369175627240143
B_Exp2_to_Exp1,S_severe_candidate,1000,middle,Safe_Ensemble,279,3.720337483713206,5.086734329421595,0.3189964157706093
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Zero_Delta,279,3.9126325537657327,7.5117406578817185,0.03584229390681
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Local_Linear,279,4.151430268041192,7.612937875789406,0.1254480286738351
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Kalman_Trend,279,7.162019812525887,14.601530392158525,0.5591397849462365
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Frozen_Ridge,279,6.592587158101045,9.38873807634418,0.4659498207885305
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Robust_Online_RLS,279,5.63980378206617,8.761783854238729,0.4838709677419355
B_Exp2_to_Exp1,S_severe_candidate,1000,late,Safe_Ensemble,279,5.63980378206617,8.761783854238729,0.4838709677419355
B_Exp2_to_Exp1,V50_norm,100,early,Zero_Delta,297,0.4653794421865731,1.0147164883698994,0.0235690235690235
B_Exp2_to_Exp1,V50_norm,100,early,Local_Linear,297,0.478796912508378,1.021949354365418,0.2491582491582491
B_Exp2_to_Exp1,V50_norm,100,early,Kalman_Trend,297,0.5461139051722789,1.2012367493948908,0.3838383838383838
B_Exp2_to_Exp1,V50_norm,100,early,Frozen_Ridge,297,3.8872256288490026,4.115726698784979,0.4848484848484848
B_Exp2_to_Exp1,V50_norm,100,early,Robust_Online_RLS,297,1.2685561800375045,2.026756090136564,0.5252525252525253
B_Exp2_to_Exp1,V50_norm,100,early,Safe_Ensemble,297,2.926075878070859,3.5682726452736317,0.494949494949495
B_Exp2_to_Exp1,V50_norm,100,middle,Zero_Delta,297,0.4034420931367177,1.4271847193672695,0.4545454545454545
B_Exp2_to_Exp1,V50_norm,100,middle,Local_Linear,297,0.4034420931367177,1.4271847193672695,0.4545454545454545
B_Exp2_to_Exp1,V50_norm,100,middle,Kalman_Trend,297,0.5078667438912059,1.6910772386334738,0.2087542087542087
B_Exp2_to_Exp1,V50_norm,100,middle,Frozen_Ridge,297,3.2936571208633563,3.4862834377722085,0.3063973063973064
B_Exp2_to_Exp1,V50_norm,100,middle,Robust_Online_RLS,297,0.7375121638960628,1.3975283104024177,0.3131313131313131
