direction,source_dataset,target_dataset,entry_cycle,prefix_fraction,adapter,source_model_frozen_hash,update_index,pair_earlier_cycle,pair_later_cycle,adapter_parameter_norm,adapter_step_norm,objective_loss,l2,numeric_abort
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1025,27610.5,31390.5,0.14757610141345986,0.003940966279685824,0.03167167277140105,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1050,28345.5,31565.5,0.1301944237763402,0.011055858545926242,0.738004792772784,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1075,28330.5,31765.5,0.17577947691582613,0.0055235067529257435,0.6304126621872201,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1100,28240.5,31950.5,0.24891091626783562,0.006929605495459885,0.7486401653753428,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1125,27725.5,32110.5,0.2630191718760712,0.00874515427245374,0.04617700179782137,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1150,27430.5,32285.5,0.2639938204815769,0.0071033493239349935,0.039644208066911574,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1175,27965.5,32455.5,0.33169009354682516,0.02404434747729224,0.9964286693180654,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1199,31575.5,32620.5,0.32307120534290884,0.007081679020025252,0.6710744829009919,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0,24000.5,24505.5,0.012803634173338407,0.012803634173338407,0.7317880068566692,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,25,24125.5,24650.5,0.35889400641309965,0.013080434647971892,0.6796174193359364,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,50,24280.5,24805.5,0.718023630417698,0.008891220652517132,0.6006051472172583,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,75,24305.5,25000.5,0.9888275255676521,0.010006136745511715,0.5765791351373948,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,100,24525.5,25185.5,1.2280421602397897,0.007800726127490971,0.4517841275490879,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,125,24205.5,25330.5,1.408575170031065,0.009600364268137214,0.48618931011281585,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,150,24670.5,25485.5,1.5446508363613751,0.001873887056742668,0.6784423749990736,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,175,24315.5,25655.5,1.6251763641965427,0.006958012979637593,0.47473647187672036,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,200,24050.5,25825.5,1.6903823313344744,0.008440889588133745,0.2852361195741374,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,225,24065.5,26030.5,1.7633407191889316,0.008033964997025191,0.2998281445491019,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,250,24400.5,26170.5,1.8360832680114743,0.005472164935818679,0.3762776202332473,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,275,25700.5,26395.5,1.876577575443763,0.004384814112522616,0.7328122319807613,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,300,24665.5,26580.5,1.884633065682938,0.0027167930214535866,0.590104244547695,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,325,24655.5,26750.5,1.9456512342948726,0.002104173356972984,0.5906610568386809,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,350,25145.5,26925.5,1.9444022182023124,0.00232205718102175,0.7182257578848832,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,375,24835.5,27085.5,1.951837240967549,0.0027040111695692984,0.6465002178748077,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,400,25845.5,27245.5,1.9641684472054852,0.004679586888808744,0.8125427990202863,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,425,24890.5,27405.5,1.889603140710431,0.004329994362779414,0.7507509957869499,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,450,26090.5,27565.5,1.858131866574711,0.0041607077458529935,0.7823652229275546,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,475,26500.5,27735.5,1.8471620451601947,0.005411187085050037,0.7514640739708468,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,500,24610.5,27905.5,0.8543829770396106,0.04485668937495345,0.23634031177267287,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,525,27190.5,28055.5,0.4870480242604616,0.0126560163297571,0.05992772240142283,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,550,25415.5,28215.5,0.4361740365961469,0.006604476857341638,0.03842604534605103,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,575,24440.5,28365.5,0.4500983368312729,0.003913050637540267,0.031202640666267416,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,600,26715.5,28545.5,0.46726843014018155,0.00457124536868522,0.03144217349602982,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,625,24565.5,28720.5,0.5068322947641489,0.0029785866812714976,0.03037219545403001,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,650,24535.5,28890.5,0.526781684689706,0.002576205533982283,0.02923573135366541,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,675,25885.5,29050.5,0.5373170949567394,0.0026607623241833574,0.02542734755670114,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,700,26960.5,29255.5,0.5472780112465019,0.0025745635081202713,0.02493474602532742,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,725,25965.5,29440.5,0.548860330437318,0.0023475647737143356,0.02500310191016865,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,750,27950.5,29615.5,0.5157487975311366,0.0350854152883322,1.213875644395881,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,775,26085.5,29795.5,0.532753181977477,0.0019235617775684897,0.023365250311715362,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,800,26675.5,30005.5,0.4957188664002622,0.002118005051966002,0.02220943771328405,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,825,28170.5,30170.5,0.4080579383920003,0.01420288366450113,0.9840813936312314,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,850,27290.5,30325.5,0.38312023081859553,0.004088162140472983,0.028776662754818612,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,875,26615.5,30485.5,0.3615785196651223,0.005425460144408855,0.036777094862800896,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,900,28930.5,30670.5,0.34334587607485306,0.0029153915402576084,0.6763487104187582,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,925,27110.5,30825.5,0.33533557443878753,0.006437981795794607,0.03898607194975234,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,950,29835.5,31020.5,0.32778889069742323,0.0018438715975348276,0.6638973839700437,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,975,27155.5,31165.5,0.32857002270097535,0.00624374749680792,0.036745802168425955,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1000,30065.5,31335.5,0.3516194420052129,0.004371796903890506,0.6116849725011402,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1025,27995.5,31495.5,0.3541999627554114,0.025973370334127444,0.9149728718715364,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1050,30920.5,31655.5,0.3940938169191579,0.003751660486034037,0.6250460727189755,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1075,29740.5,31825.5,0.4557798738644529,0.0036555266263946094,0.5578585883628987,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1100,27500.5,31975.5,0.4988323520121477,0.0047742477467036006,0.030761049094766645,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1125,28120.5,32120.5,0.5607291227965435,0.01643277858265264,0.6297031067657224,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1150,31750.5,32270.5,0.5885947432260942,0.0019462565291093127,0.6913189751718333,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1175,30425.5,32440.5,0.6433034283926805,0.001955727336965943,0.5681759245130643,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1199,27720.5,32625.5,0.650781473728716,0.00810861792995883,0.04901680880427592,0.0375,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0,24015.5,24515.5,0.011046551221497943,0.011046551221497943,0.7161542401808721,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,25,24225.5,24775.5,0.35957259884790743,0.010140932071833236,0.6898186512400358,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,50,24140.5,25060.5,0.55,0.011798107702712377,0.5685654498196777,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,75,24135.5,25300.5,0.55,0.011680055001245781,0.569191158471508,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,100,24605.5,25575.5,0.5494247140145294,0.0017674154280045466,0.7146288269669555,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,125,25145.5,25885.5,0.5469193618888979,0.003516700320135993,0.7338804359930076,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,150,25245.5,26120.5,0.5462733684888779,0.005455714706763294,0.7708982733357352,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,175,24125.5,26320.5,0.55,0.012116902856617704,0.6897139791828425,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,200,24975.5,26650.5,0.5244422267471818,0.0020349529141004304,0.7373838734324074,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,225,26315.5,26900.5,0.5405774774903283,0.0023485148895119466,0.671007340825271,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,250,25045.5,27135.5,0.521894798775278,0.001055822846077908,0.732400628428494,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,275,26460.5,27365.5,0.5155056812454583,0.008170566529262978,0.7617356567787814,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,300,24705.5,27640.5,0.5130345930642958,0.00535477091418859,0.7720901778001036,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,325,26780.5,27925.5,0.2542378930056697,0.016414376919980135,0.06293296382445808,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,350,26215.5,28215.5,0.06509580966037164,0.006332802046541829,0.03406524757351771,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,375,24455.5,28515.5,0.16408901553472113,0.003882720612373408,0.03910168311719684,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,400,28095.5,28730.5,0.20354127156035762,0.02404283688125929,0.9005761824753011,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,425,24765.5,29035.5,0.1805182018657143,0.00516573800315681,0.04284597996651099,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,450,25320.5,29275.5,0.2067487993624878,0.005060223260820535,0.04296520487506615,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,475,27970.5,29595.5,0.17830059703263582,0.02650342274987167,1.1005573989805653,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,500,27560.5,29940.5,0.21163379282673808,0.0027447710161049264,0.030258460066681012,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,525,29670.5,30215.5,0.2154911660054189,0.002992559311275756,0.7447457079133571,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,550,25540.5,30470.5,0.17054502235890331,0.00545373840261514,0.044431503197948134,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,575,27425.5,30705.5,0.12347037131606008,0.005410413233584653,0.03755037017819266,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,600,26385.5,30965.5,0.08315465797019987,0.008480295740344364,0.04938994836817531,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,625,28245.5,31220.5,0.09663886153522926,0.01109495932494247,0.9433715874894701,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,650,29725.5,31435.5,0.08200041395743124,0.006149821897707745,0.5881801211154192,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,675,29680.5,31645.5,0.1290426632098676,0.003810880464876534,0.6058195984754555,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,700,29365.5,31945.5,0.1688683776962372,0.003016656855970006,0.5541750287819149,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,725,30640.5,32180.5,0.2108010287381498,0.0014360089970165098,0.5858177916154585,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,750,31375.5,32415.5,0.23366708545870227,0.004251132593868192,0.6831775922926888,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,775,30685.5,32650.5,0.22075306683407622,0.002771140511676357,0.5776516977360978,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,800,30595.5,32875.5,0.26018528968501115,0.010666612765405844,0.6030940779748649,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,825,29390.5,33135.5,0.28841065450476416,0.005749829011358601,0.5051394181775387,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,850,28670.5,33400.5,0.4668087265172153,0.011062629709017365,0.4776311749588821,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,875,32560.5,33620.5,0.55,0.010266686384214671,0.4681286680679757,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,900,31885.5,33910.5,0.55,0.015284124086836144,0.4378251322346153,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,925,29805.5,34170.5,0.55,0.017613526251240325,0.2834837480636542,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,950,30850.5,34460.5,0.5499999999999999,0.012724594620170178,0.1425873087572327,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,975,30840.5,34740.5,0.55,0.08,1.9897029271772109,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1000,33665.5,34960.5,0.55,0.08,2.316849956006297,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1025,32300.5,35275.5,0.55,0.0785135514160372,2.3064656068783926,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1050,30785.5,35505.5,0.55,0.07778444669510252,2.071813372027024,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1075,30875.5,35730.5,0.55,0.0756579468877912,2.0129071369260667,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1100,31080.5,36015.5,0.55,0.07407286237631866,2.0516531445978377,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1125,32305.5,36275.5,0.55,0.07825639034099648,2.2330314829625073,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1150,34415.5,36490.5,0.55,0.08,2.034254418664876,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1175,34375.5,36710.5,0.55,0.08,2.014705334327104,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1199,32525.5,36935.5,0.5499999999999999,0.07424547839552188,2.081511391805367,0.15,0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Unbounded_L2,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0,24000.5,24500.5,0.01158683955991046,0.01158683955991046,0.7417018797507826,0.15,0
