direction,source_dataset,target_dataset,entry_cycle,prefix_fraction,model,future_window_count,adapter_aborted,adapter_abort_reason,adapter_parameter_norm,source_model_frozen_hash,future_time_pair_auc,future_score_total_variation,future_score_saturation_ratio,future_score_reversal_count,prior_adapted_disagreement,future_target_local_spearman,future_ood_ratio_mean,future_ood_fraction,common_future_window_count,common_future_prefix_score_std
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.6,Elapsed_Time_Since_Entry,2367,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.3999256266797383,0.025348542458808618,0,0.16591570857262644,-0.2693256051145785,1.089568613811312,0.6442754541613858,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Bounded_Baseline,1184,0,COMPLETED,0.5475263174024916,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5525,2.489264688291626,0.0,520,0.16255610991102942,-0.28859202917138654,0.9207151899699344,0.28885135135135137,592,0.18399346576484785
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Unbounded_L2,1184,0,COMPLETED,1.6008038907364621,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4975,1.8258137904231095,0.0,548,0.234974793173481,-0.5078395787743403,0.9207151899699344,0.28885135135135137,592,0.26634282334087495
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Unbounded_WeakL2,1184,0,COMPLETED,2.9558720969761287,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.78375,3.821899596102761,0.0,518,0.0926333947101843,0.7138683811517308,0.9207151899699344,0.28885135135135137,592,0.3462567586579184
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Source_Static,1184,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.71375,3.161598165948093,0.0,518,0.0,0.6472997915792464,0.9207151899699344,0.28885135135135137,592,0.0
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Target_Local,1184,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.55625,4.1897117603715825,0.7111486486486487,506,0.26084610046076534,1.0,0.9207151899699344,0.28885135135135137,592,0.47225535069720037
Exp2_to_Exp1,Exp2,Exp1,16000.0,0.8,Elapsed_Time_Since_Entry,1184,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.1999628133398692,0.05067567567567568,0,0.2276650997103321,0.4617777246306945,0.9207151899699344,0.28885135135135137,592,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Bounded_Baseline,3454,0,COMPLETED,0.23647782207532167,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.505,7.254905063356157,0.0,1490,0.04700354868361016,0.46044968091667327,1.1688444462897916,0.7562246670526925,432,0.08688455257920567
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Unbounded_L2,3454,0,COMPLETED,0.23479621110004958,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.505,7.243984639929904,0.0,1492,0.048271090250192085,0.46012135714452157,1.1688444462897916,0.7562246670526925,432,0.11567543937030182
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Unbounded_WeakL2,3454,0,COMPLETED,0.41649521122828986,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.53625,6.996116839376107,0.0,1522,0.03502612214531486,0.5339469381306196,1.1688444462897916,0.7562246670526925,432,0.25684366638745737
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Source_Static,3454,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.53125,7.246285641800208,0.0,1524,0.0,0.48750187115881427,1.1688444462897916,0.7562246670526925,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Target_Local,3454,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.41875,28.365615796429108,0.6415749855240301,1579,0.5156222795879174,0.9999999999999999,1.1688444462897916,0.7562246670526925,432,0.5761827360892071
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.2,Elapsed_Time_Since_Entry,3454,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.8000278028775978,0.012738853503184714,0,0.282479487719467,-0.8231246873079586,1.1688444462897916,0.7562246670526925,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Bounded_Baseline,2591,0,COMPLETED,0.27679643828055583,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5175,7.394648603385632,0.0,1159,0.02849709022413856,0.0839922143569384,1.1077864248325058,0.6750289463527596,432,0.08688455257920567
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_L2,2591,0,COMPLETED,0.32307120534290884,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.52,7.46153139561739,0.0,1169,0.023268003470447916,0.10637832310449061,1.1077864248325058,0.6750289463527596,432,0.11567543937030182
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Unbounded_WeakL2,2591,0,COMPLETED,0.650781473728716,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.55375,8.849064218616398,0.0,1171,0.0673745126311389,0.07334353430455322,1.1077864248325058,0.6750289463527596,432,0.25684366638745737
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Source_Static,2591,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.48,6.359793914390105,0.0,1149,0.0,0.059334461963755684,1.1077864248325058,0.6750289463527596,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Target_Local,2591,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.3775,11.689591544197814,0.3546893091470475,1226,0.5906559066571,1.0,1.1077864248325058,0.6750289463527596,432,0.5761827360892071
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.4,Elapsed_Time_Since_Entry,2591,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.6000787748198606,0.016981860285604014,0,0.18383311150180862,-0.6085972882238804,1.1077864248325058,0.6750289463527596,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Bounded_Baseline,1727,0,COMPLETED,0.5499999999999999,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.555,4.439981978087913,0.0,786,0.018574089465702326,0.6718840800973102,1.038369096433977,0.5124493341053851,432,0.08688455257920567
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Unbounded_L2,1727,0,COMPLETED,2.356875652277651,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.75,5.682742278093433,0.0,778,0.11673258824317406,0.7908618357296682,1.038369096433977,0.5124493341053851,432,0.11567543937030182
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Unbounded_WeakL2,1727,0,COMPLETED,3.532485804898308,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.6525,3.5876375427424043,0.0,740,0.46447872373698285,0.8305958872627047,1.038369096433977,0.5124493341053851,432,0.25684366638745737
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Source_Static,1727,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.515,4.40687443869186,0.0,772,0.0,0.6417388606041818,1.038369096433977,0.5124493341053851,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Target_Local,1727,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.55625,4.950385835017663,0.4881297046902142,788,0.2485324379805466,1.0,1.038369096433977,0.5124493341053851,432,0.5761827360892071
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.6,Elapsed_Time_Since_Entry,1727,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.3998980561154746,0.025477707006369428,0,0.14665060367690766,0.6717397374189154,1.038369096433977,0.5124493341053851,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Bounded_Baseline,864,0,COMPLETED,0.55,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.8612565445026178,1.7859676362865247,0.0,367,0.15268679768106494,0.11522375680122884,0.771998696281937,0.02546296296296296,432,0.08688455257920567
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Unbounded_L2,864,0,COMPLETED,0.8734348289409365,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.8704188481675392,1.4119971053541835,0.0,383,0.20992361355323577,0.15541508427160708,0.771998696281937,0.02546296296296296,432,0.11567543937030182
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Unbounded_WeakL2,864,0,COMPLETED,2.286015453674109,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.8599476439790575,0.9602980243639241,0.0,405,0.26345862939471953,0.20569518959344074,0.771998696281937,0.02546296296296296,432,0.25684366638745737
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Source_Static,864,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.7879581151832461,2.3652322634781813,0.0,367,0.0,-0.2668688894991482,0.771998696281937,0.02546296296296296,432,0.0
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Target_Local,864,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5445026178010471,0.5618496232265446,0.9756944444444444,393,0.3081025773686047,0.9999999999999999,0.771998696281937,0.02546296296296296,432,0.5761827360892071
Exp2_to_Exp1,Exp2,Exp1,24000.0,0.8,Elapsed_Time_Since_Entry,864,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.1999490280577373,0.05092592592592592,0,0.2143017730096074,0.3279324636393337,0.771998696281937,0.02546296296296296,432,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Bounded_Baseline,2174,0,COMPLETED,0.55,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.53625,4.980576916296556,0.0,964,0.19806797158319767,0.8565941781834575,1.080529448331426,0.6126954921803128,272,0.1613048705983264
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Unbounded_L2,2174,0,COMPLETED,1.8758219450143443,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4425,1.5821279792870935,0.0,987,0.596059677429256,0.9328278324569449,1.080529448331426,0.6126954921803128,272,0.36661230620601204
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Unbounded_WeakL2,2174,0,COMPLETED,2.6416210375255194,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.4325,0.3938421478460343,0.6163753449862005,1023,0.6501960353138525,0.9554076479910163,1.080529448331426,0.6126954921803128,272,0.41860634742390457
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Source_Static,2174,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.62,5.713111800671246,0.0,973,0.0,0.5154474176365634,1.080529448331426,0.6126954921803128,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Target_Local,2174,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.37,9.66120696638741,0.3873045078196872,941,0.1571037645080866,1.0,1.080529448331426,0.6126954921803128,272,0.027416583957286023
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.2,Elapsed_Time_Since_Entry,2174,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.8000441809948087,0.012879484820607176,0,0.18521000141551386,0.47606856279885,1.080529448331426,0.6126954921803128,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Bounded_Baseline,1631,0,COMPLETED,0.5435072355523642,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.595,3.8765705961971717,0.0,731,0.03213523851551549,0.39985411276598903,1.0260741463090055,0.483752299202943,272,0.1613048705983264
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Unbounded_L2,1631,0,COMPLETED,1.9028320980413278,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.81625,4.287500663421501,0.0,745,0.060570092498450634,0.6585320398203254,1.0260741463090055,0.483752299202943,272,0.36661230620601204
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Unbounded_WeakL2,1631,0,COMPLETED,3.08127210966952,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.7725,5.501076734960607,0.0,701,0.10288486254339951,0.6488655882585268,1.0260741463090055,0.483752299202943,272,0.41860634742390457
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Source_Static,1631,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.5575,4.058447671835543,0.0,713,0.0,0.3889842263559628,1.0260741463090055,0.483752299202943,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Target_Local,1631,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.6675,7.171303164146081,0.5162477007970571,702,0.19662911439105812,1.0,1.0260741463090055,0.483752299202943,272,0.027416583957286023
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.4,Elapsed_Time_Since_Entry,1631,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.6001251794852914,0.017167381974248927,0,0.1320842840270313,0.7546137809240445,1.0260741463090055,0.483752299202943,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Bounded_Baseline,1087,0,COMPLETED,0.49444660412545505,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.51625,2.4351242920805083,0.0,484,0.14806783466369977,-0.3055056206104047,0.8868544875741032,0.22539098436062557,272,0.1613048705983264
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Unbounded_L2,1087,0,COMPLETED,0.7850365242014502,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.50625,1.9713654321218117,0.0,482,0.20453427646891076,-0.49939585370761314,0.8868544875741032,0.22539098436062557,272,0.36661230620601204
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Unbounded_WeakL2,1087,0,COMPLETED,2.427770338034124,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.53875,0.6318517578763946,0.0827966881324747,515,0.3013481003152864,-0.4609021525554317,0.8868544875741032,0.22539098436062557,272,0.41860634742390457
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Source_Static,1087,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.68125,2.9994616657353736,0.0,476,0.0,0.04138586162760834,0.8868544875741032,0.22539098436062557,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Target_Local,1087,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.7225,2.5307959505430557,0.7746090156393745,472,0.2508261752576641,1.0,0.8868544875741032,0.22539098436062557,272,0.027416583957286023
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.6,Elapsed_Time_Since_Entry,1087,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.3998380030190346,0.025758969641214352,0,0.12861635066587115,0.5950192846202303,0.8868544875741032,0.22539098436062557,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Bounded_Baseline,544,0,COMPLETED,0.5496372118627896,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.11261261261261261,2.009752784254684,0.0,244,0.19820282301273728,-0.8455229387613932,0.7796958382745326,0.0,272,0.1613048705983264
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Unbounded_L2,544,0,COMPLETED,0.8257919413356484,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.0945945945945946,1.8727178583877724,0.0,230,0.31088235652631824,-0.8236526254274834,0.7796958382745326,0.0,272,0.36661230620601204
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Unbounded_WeakL2,544,0,COMPLETED,1.7082309783615153,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.22522522522522523,2.5161749613174518,0.0,245,0.31868254393466117,-0.23926498167821028,0.7796958382745326,0.0,272,0.41860634742390457
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Source_Static,544,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.29504504504504503,1.5931370877029896,0.0,242,0.0,-0.6155040504721325,0.7796958382745326,0.0,272,0.0
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Target_Local,544,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,0.8761261261261262,1.1205275220755029,0.0,251,0.22554991886147802,0.9999999999999998,0.7796958382745326,0.0,272,0.027416583957286023
Exp2_to_Exp1,Exp2,Exp1,32000.0,0.8,Elapsed_Time_Since_Entry,544,0,NOT_APPLICABLE,0.0,149fb22f33e4fcee253bbac057b75dc9be97d1fa3aaf542a671cccb5393ced69,1.0,0.19991900150951736,0.051470588235294115,0,0.19142950175798562,0.9053444019404102,0.7796958382745326,0.0,272,0.0
