row_type,dataset,feature,window_fraction,window_ordinal,window_start_cycle,window_end_cycle,window_count,local_spearman,local_spearman_pvalue,local_kendall,local_kendall_pvalue,robust_local_slope,slope_sign,bootstrap_sign_stability,positive_significant_fraction,negative_significant_fraction,positive_longest_span_fraction,negative_longest_span_fraction,mean_bootstrap_sign_stability,PERSISTENT_DIRECTION_REVERSAL,passed
summary,Exp2,ry_q05,0.3,,,,,,,,,,,,0.36666666666666664,0.5,0.4240056818181818,0.5980113636363636,0.8522222222222221,PASS,1.0
window,Exp2,ry_p2p,0.1,0.0,10.5,1415.5,282.0,-0.8497065347881425,8.205845805859214e-80,-0.636051588803917,4.400365240105968e-57,-3.8433570762077645e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,1.0,360.5,1765.5,282.0,-0.22471298949775276,0.0001414634960945465,-0.09033088513666993,0.02373877853644943,-5.888723462097855e-06,-1.0,0.7,,,,,,,
window,Exp2,ry_p2p,0.1,2.0,710.5,2115.5,282.0,-0.2793574239595076,1.883044829734616e-06,-0.12026450619620907,0.0026065915853035627,-8.701545585585912e-06,-1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.1,3.0,1060.5,2465.5,282.0,-0.09141554390393145,0.12564144667605742,0.0017415007193155143,0.9652260519488326,1.1511172158374473e-08,1.0,0.6,,,,,,,
window,Exp2,ry_p2p,0.1,4.0,1410.5,2815.5,282.0,0.23883549279600902,5.0845847997795e-05,0.25746447590924004,1.1534921530915887e-10,1.1876484548310795e-05,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,5.0,1760.5,3165.5,282.0,0.7688060807244044,2.648655987318372e-56,0.6019787486433961,2.5568375234982234e-51,3.273409642118498e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,6.0,2110.5,3515.5,282.0,-0.01773954865459772,0.7667735510363691,0.06009439438681507,0.132479762857363,2.881252976319779e-06,1.0,0.3333333333333333,,,,,,,
window,Exp2,ry_p2p,0.1,7.0,2460.5,3865.5,282.0,-0.674632870832766,8.4750303533261e-39,-0.3972388379899548,2.667181618350759e-23,-1.3756147936568301e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,8.0,2810.5,4215.5,282.0,-0.6066616348916587,9.752670245024927e-30,-0.393099618888973,7.511023898227749e-23,-1.5771833729746007e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,9.0,3160.5,4565.5,282.0,-0.05578661706595791,0.3506224430029149,0.02178137856187375,0.5855664552045519,1.0911851467646814e-06,1.0,0.5666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,10.0,3510.5,4915.5,282.0,-0.5549292443427982,3.547294381160568e-24,-0.3711415663410817,1.5269270716756837e-20,-1.1325606888438998e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,11.0,3860.5,5265.5,282.0,-0.43983020033545767,9.053636688811641e-15,-0.2384846419827869,2.369754226522669e-09,-6.677394079508591e-06,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,12.0,4210.5,5615.5,282.0,0.20222143680631938,0.0006351254576367116,0.12137502839403345,0.0023777046898762404,4.555998652635818e-06,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,13.0,4560.5,5965.5,282.0,0.8207653559882717,4.7603931296847186e-70,0.5464526387521769,1.3402507889560775e-42,1.8970535628537908e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,14.0,4910.5,6315.5,282.0,0.6269704924120708,3.2777872538460837e-32,0.4414073344943338,2.1889793922767243e-28,1.4105948640269011e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,15.0,5260.5,6665.5,282.0,0.6163186831268673,6.84477269371226e-31,0.41899497741096886,9.698636053193072e-26,1.6398932593292763e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,16.0,5610.5,7015.5,282.0,0.7523895803194635,1.0871735852171489e-52,0.5245450644860048,2.1762980885484964e-39,1.9037632472371965e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,17.0,5960.5,7365.5,282.0,0.7618705788583578,9.664385770117082e-55,0.5561949471239999,4.54695490114537e-44,3.0119854018762536e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,18.0,6310.5,7715.5,282.0,-0.1808883874356168,0.0022934921263730408,-0.12803816158097978,0.0013492667447210956,-2.876328754569645e-06,-1.0,0.26666666666666666,,,,,,,
window,Exp2,ry_p2p,0.1,19.0,6660.5,8065.5,282.0,0.030942740772708338,0.6048539813804117,0.00280154463542061,0.944087419750665,5.975791167073025e-06,1.0,0.13333333333333333,,,,,,,
window,Exp2,ry_p2p,0.1,20.0,7010.5,8415.5,282.0,0.01194382141818465,0.8417252892515159,-0.05242169556548294,0.18941304876804332,1.0729719010763978e-05,1.0,0.3,,,,,,,
window,Exp2,ry_p2p,0.1,21.0,7360.5,8765.5,282.0,0.545760747392498,2.736426907324151e-23,0.35978395295424137,2.121922879366112e-19,3.13539198397536e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,22.0,7710.5,9115.5,282.0,0.055552775979972074,0.35264862066472696,0.027333989550995683,0.49380134285102006,2.7745798488734615e-06,1.0,0.3333333333333333,,,,,,,
window,Exp2,ry_p2p,0.1,23.0,8060.5,9465.5,282.0,0.2903629379537193,6.988891462529647e-07,0.18457383710658487,3.826396132897201e-06,8.667561290686317e-06,1.0,0.7333333333333333,,,,,,,
window,Exp2,ry_p2p,0.1,24.0,8410.5,9815.5,282.0,0.24977518881865038,2.2029963781352725e-05,0.1918427096741627,1.5664692907586435e-06,1.5496788813849077e-05,1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.1,25.0,8760.5,10165.5,282.0,-0.10330344680155427,0.08332869830138008,-0.013099114106155826,0.7429710906706715,-1.2559503006224339e-05,-1.0,0.5666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,26.0,9110.5,10515.5,282.0,0.21578903574263675,0.00026150371205650356,0.10295045556649252,0.009959064136493587,1.8198139654467533e-05,1.0,0.6666666666666666,,,,,,,
window,Exp2,ry_p2p,0.1,27.0,9460.5,10865.5,282.0,-0.20211441571433506,0.0006394451485452362,-0.11410615582645565,0.004283161860849821,-2.6069429530397792e-05,-1.0,0.9333333333333333,,,,,,,
window,Exp2,ry_p2p,0.1,28.0,9810.5,11215.5,282.0,-0.022743854915786444,0.7037323567748084,-0.0464147800408874,0.24525936833849749,-6.693646121251548e-06,-1.0,0.5,,,,,,,
window,Exp2,ry_p2p,0.1,29.0,10160.5,11565.5,282.0,-0.1637254149140848,0.0058544239281989345,-0.12389894247999796,0.0019243305131756417,-2.502347613368058e-05,-1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,30.0,10510.5,11915.5,282.0,0.7998379165561896,5.0146154126255356e-64,0.5312586759546705,2.3315886169431427e-40,9.027646243045133e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,31.0,10860.5,12265.5,282.0,0.8445047746122426,6.520965217675752e-78,0.5889048736781,3.434980791289518e-49,0.00011399980690126402,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,32.0,11210.5,12615.5,282.0,0.9412175950166699,5.359260204861564e-134,0.7780974735619999,1.6617944091967404e-84,0.00012615094087266404,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,33.0,11560.5,12965.5,282.0,0.17037410025361324,0.004112935668904278,0.16534161177153525,3.4861178587559445e-05,5.377067992254726e-06,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.1,34.0,11910.5,13315.5,282.0,-0.7024176867337458,3.0483433883292524e-43,-0.48118422048913445,2.0384204713266046e-33,-6.822017972733342e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,35.0,12260.5,13665.5,282.0,-0.8540847676612227,1.811896402889784e-81,-0.6512455516014234,9.367187585724103e-60,-8.42099942748741e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,36.0,12610.5,14015.5,282.0,-0.5469700857319214,2.097514547352511e-23,-0.3836601802074657,7.653168146963693e-22,-3.262858446390358e-05,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.1,37.0,12685.5,14090.5,282.0,-0.4614778917165943,2.803594373836692e-16,-0.3173317180283183,1.957033705240736e-15,-2.221427350509828e-05,-1.0,0.9666666666666667,,,,,,,
summary,Exp2,ry_p2p,0.1,,,,,,,,,,,,0.42105263157894735,0.3684210526315789,0.22407670454545456,0.15482954545454544,0.8149122807017544,PASS,1.0
window,Exp2,ry_p2p,0.2,0.0,10.5,2820.5,563.0,-0.30192450018095524,2.488443319044372e-13,-0.19358039986599498,6.490356433412416e-12,-7.407772174693928e-06,-1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.2,1.0,360.5,3170.5,563.0,0.2186129428914453,1.613281582466237e-07,0.16016763272504317,1.324089076047528e-08,4.922690995535244e-06,1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,2.0,710.5,3520.5,563.0,0.33127293629340493,6.922615955658675e-16,0.2274356364923548,7.048789878274717e-16,4.638644120899568e-06,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,3.0,1060.5,3870.5,563.0,0.1636732283501631,9.568387532653092e-05,0.11698261094922348,3.314977108185545e-05,2.275932332760393e-06,1.0,0.9333333333333333,,,,,,,
window,Exp2,ry_p2p,0.2,4.0,1410.5,4220.5,563.0,-0.09730899204240823,0.020929052631601643,-0.0527992515944704,0.0610164078597596,-2.595996183925635e-06,-1.0,0.4,,,,,,,
window,Exp2,ry_p2p,0.2,5.0,1760.5,4570.5,563.0,-0.04014180003849081,0.3417385258421475,-0.013204553643104114,0.6394182479207285,-1.182032115352323e-06,-1.0,0.4,,,,,,,
window,Exp2,ry_p2p,0.2,6.0,2110.5,4920.5,563.0,-0.6148911693177402,7.543220751014527e-60,-0.4067621979355639,3.2372424666908246e-47,-6.724241938585196e-06,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,7.0,2460.5,5270.5,563.0,-0.7635167367108863,1.2717013445523145e-108,-0.5265323666428576,6.942572516461738e-78,-9.230373123203902e-06,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,8.0,2810.5,5620.5,563.0,-0.37331157208332255,4.6534515087083137e-20,-0.2664867290759341,3.222590512844042e-21,-5.798453119517577e-06,-1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,9.0,3160.5,5970.5,563.0,0.14349917511045934,0.0006377814500919723,0.07678109770358338,0.00644419891298202,1.7543717232020416e-06,1.0,0.7333333333333333,,,,,,,
window,Exp2,ry_p2p,0.2,10.0,3510.5,6320.5,563.0,0.44537626784654943,8.74353962969658e-29,0.2647674190754917,5.763000346795425e-21,3.7630312590050113e-06,1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,11.0,3860.5,6670.5,563.0,0.7098650252886778,1.9074358404693276e-87,0.4888466084713944,2.1583544554435906e-67,9.008752466969358e-06,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,12.0,4210.5,7020.5,563.0,0.820445008641604,2.4833759130016237e-138,0.590247972541608,2.188972319159936e-97,1.4427792788526366e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,13.0,4560.5,7370.5,563.0,0.9156382837509739,3.4523754186693777e-224,0.7178688141185693,4.154804365777603e-143,1.851755176902999e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,14.0,4910.5,7720.5,563.0,0.7995564142541881,2.5509197323937426e-126,0.5723848473164227,1.0737856063982405e-91,1.3769963026411337e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,15.0,5260.5,8070.5,563.0,0.7275800106542349,7.089890505220648e-94,0.4916152032515187,3.88710288889043e-68,1.439450359970138e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,16.0,5610.5,8420.5,563.0,0.6739081930958353,8.836984649621427e-76,0.447646378387262,8.311396801399322e-57,1.4672465443327802e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,17.0,5960.5,8770.5,563.0,0.5027042416953925,2.173499347166108e-37,0.3557265032900767,1.6057838520416986e-36,1.523675866442524e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,18.0,6310.5,9120.5,563.0,0.26408831583337383,1.9451219293013312e-10,0.16237998015208313,8.340750584818691e-09,9.526454787238959e-06,1.0,0.6,,,,,,,
window,Exp2,ry_p2p,0.2,19.0,6660.5,9470.5,563.0,0.2609238520774749,3.245698133805241e-10,0.19631106869022713,3.27619912911125e-12,1.1830657758082711e-05,1.0,0.4,,,,,,,
window,Exp2,ry_p2p,0.2,20.0,7010.5,9820.5,563.0,0.3263273647472323,1.953491252253969e-15,0.24306113031990545,6.4609424314949824e-18,1.3379458756077963e-05,1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.2,21.0,7360.5,10170.5,563.0,0.234422485196437,1.8173912538886685e-08,0.19837171229369863,1.9438953585187413e-12,1.2683604393471279e-05,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,22.0,7710.5,10520.5,563.0,0.299048515770406,4.279412919387987e-13,0.22058368046117965,5.0141664322493476e-15,1.642196264046767e-05,1.0,0.6333333333333333,,,,,,,
window,Exp2,ry_p2p,0.2,23.0,8060.5,10870.5,563.0,-0.028907177029889285,0.4936486482539427,0.011915071142772262,0.6724703317143352,-4.334090822302859e-06,-1.0,0.7,,,,,,,
window,Exp2,ry_p2p,0.2,24.0,8410.5,11220.5,563.0,-0.11306884058604477,0.007241949550164403,-0.05635164946303168,0.04556297435205247,-6.956851729763282e-06,-1.0,0.5666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,25.0,8760.5,11570.5,563.0,-0.09353993206412284,0.026458490097768364,-0.032812272839326695,0.24433642237224684,-5.154813810037906e-06,-1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.2,26.0,9110.5,11920.5,563.0,0.12417583333882498,0.0031646103180440754,0.08780490888289098,0.0018368538813324231,2.0223010672911297e-06,1.0,0.6,,,,,,,
window,Exp2,ry_p2p,0.2,27.0,9460.5,12270.5,563.0,0.4708498009761496,2.082237483119964e-32,0.33619463600563837,8.401226510662559e-33,3.4921458952308564e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.2,28.0,9810.5,12620.5,563.0,0.7193870627571013,7.693134341145132e-91,0.5417406749555951,2.4428765534427643e-82,6.738340504615677e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,29.0,10160.5,12970.5,563.0,0.7148001066768377,3.456428831941466e-89,0.4780124270715474,1.61199504728428e-64,5.648068456142237e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,30.0,10510.5,13320.5,563.0,0.6544568176007637,3.918443407775232e-70,0.42308300095446993,6.177441088245328e-51,5.09826006351921e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.2,31.0,10860.5,13670.5,563.0,0.37207467486225954,6.303938457579123e-20,0.19102671883592603,1.2198433963784708e-11,1.6124797450342502e-05,1.0,0.8333333333333334,,,,,,,
window,Exp2,ry_p2p,0.2,32.0,11210.5,14020.5,563.0,-0.008619345922509203,0.8383020622671419,-0.041737514459270694,0.13863489610375,-2.1103780718629e-05,-1.0,0.5333333333333333,,,,,,,
window,Exp2,ry_p2p,0.2,33.0,11280.5,14090.5,563.0,-0.10333222559057909,0.014169081743453486,-0.10564275013748159,0.00017802090052135581,-2.7594754928739713e-05,-1.0,0.8666666666666667,,,,,,,
summary,Exp2,ry_p2p,0.2,,,,,,,,,,,,0.6764705882352942,0.23529411764705882,0.5227272727272727,0.24928977272727273,0.8421568627450982,PASS,1.0
window,Exp2,ry_p2p,0.3,0.0,10.5,4230.5,845.0,-0.2365796664584294,3.259645038035437e-12,-0.16727894781121178,3.366986067470238e-13,-3.558961251461599e-06,-1.0,0.8,,,,,,,
window,Exp2,ry_p2p,0.3,1.0,360.5,4580.5,845.0,-0.047223533235121726,0.17022894805338498,-0.03647326060742029,0.11249721293567011,-5.339636208725889e-07,-1.0,0.3,,,,,,,
window,Exp2,ry_p2p,0.3,2.0,710.5,4930.5,845.0,-0.09274656174850868,0.006978573810402168,-0.07936285369752377,0.0005537082845142397,-1.1297118352535248e-06,-1.0,0.5666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,3.0,1060.5,5280.5,845.0,-0.21168859323310496,5.132191900132388e-10,-0.16478308421436386,7.48671416353442e-13,-3.0930120103807494e-06,-1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,4.0,1410.5,5630.5,845.0,-0.22617357200861826,2.9060452778959447e-11,-0.16081213718836762,2.6066294189214797e-12,-3.1810595101861514e-06,-1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,5.0,1760.5,5980.5,845.0,-0.033731848106542686,0.32739503105354845,-0.032760312964469004,0.15401100991714536,-5.538127482725655e-07,-1.0,0.8333333333333334,,,,,,,
window,Exp2,ry_p2p,0.3,6.0,2110.5,6330.5,845.0,-0.1124186169268041,0.0010625144820089433,-0.07140974228105108,0.0018882633532902634,-4.719920982623788e-07,-1.0,0.9333333333333333,,,,,,,
window,Exp2,ry_p2p,0.3,7.0,2460.5,6680.5,845.0,0.07731445156534938,0.02460919392205104,0.05202613645923891,0.02358497407555481,8.223889865115924e-07,1.0,0.5666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,8.0,2810.5,7030.5,845.0,0.3904355857761431,3.7016307520211904e-32,0.2697271376090188,8.265875041268093e-32,4.617348044993231e-06,1.0,0.9333333333333333,,,,,,,
window,Exp2,ry_p2p,0.3,9.0,3160.5,7380.5,845.0,0.7045118666390608,1.1028849525196926e-127,0.5023752769286857,6.250726805592158e-106,8.301423821360333e-06,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,10.0,3510.5,7730.5,845.0,0.78932544458254,8.961508316337128e-181,0.5439187862811633,7.76921574878582e-124,8.141010699756504e-06,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,11.0,3860.5,8080.5,845.0,0.8473690606392028,5.865967961740901e-234,0.6114361030875796,5.856795508025261e-156,1.1792921446041734e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,12.0,4210.5,8430.5,845.0,0.8586892310715427,5.94852650668988e-247,0.6251829832580835,5.870663099285147e-163,1.4287901739809783e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,13.0,4560.5,8780.5,845.0,0.8258559853490081,5.927160020710706e-212,0.6311898819372389,4.5884309423034197e-166,1.589194242436668e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,14.0,4910.5,9130.5,845.0,0.7567121506929605,8.925772074882988e-158,0.5592417061611376,8.481758808549265e-131,1.4543699572963567e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,15.0,5260.5,9480.5,845.0,0.7077258006741954,2.4179918743131077e-129,0.51093412602709,1.6705154164084566e-109,1.357035455465035e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,16.0,5610.5,9830.5,845.0,0.6593959648116844,1.4835737447010774e-106,0.48407414677921434,1.71576287015799e-98,1.4132441972670818e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,17.0,5960.5,10180.5,845.0,0.30617179791480326,8.509846560605113e-20,0.25746655823214337,3.9329831510267983e-29,1.1585575261737991e-05,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,18.0,6310.5,10530.5,845.0,0.2950705848682128,1.944504026694477e-18,0.23374183235648785,2.6755198247319287e-24,1.2876288453801225e-05,1.0,0.8666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,19.0,6660.5,10880.5,845.0,0.03410347302731011,0.32209082400284533,0.0701926582349477,0.0022558118423234154,5.278052523286459e-06,1.0,0.6,,,,,,,
window,Exp2,ry_p2p,0.3,20.0,7010.5,11230.5,845.0,0.0072704631876527835,0.8328605957669034,0.0391822541293923,0.0882046629441555,1.2979261563102139e-06,1.0,0.6666666666666666,,,,,,,
window,Exp2,ry_p2p,0.3,21.0,7360.5,11580.5,845.0,0.08407060654716196,0.014503302392339745,0.09641324770745115,2.7257252474290003e-05,3.5079758481516275e-06,1.0,0.5,,,,,,,
window,Exp2,ry_p2p,0.3,22.0,7710.5,11930.5,845.0,0.20271557676247368,2.7505737958866404e-09,0.1526402871645307,3.097349464361476e-11,6.092704686003379e-06,1.0,0.5,,,,,,,
window,Exp2,ry_p2p,0.3,23.0,8060.5,12280.5,845.0,0.3646772352537898,5.635983865978957e-28,0.2660366246950279,5.446569273359381e-31,1.5522795764332092e-05,1.0,0.9,,,,,,,
window,Exp2,ry_p2p,0.3,24.0,8410.5,12630.5,845.0,0.4989719404787547,2.1286278448377167e-54,0.3649289099526067,8.826471622787823e-57,2.767701160777464e-05,1.0,0.9666666666666667,,,,,,,
window,Exp2,ry_p2p,0.3,25.0,8760.5,12980.5,845.0,0.6190219651509898,1.5693573261811728e-90,0.4223842508202698,1.9247588090512874e-75,2.9519784487271333e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,26.0,9110.5,13330.5,845.0,0.5616473137295965,2.0522032984914413e-71,0.35104742140834017,1.1189236228976226e-52,2.4023066627640546e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,27.0,9460.5,13680.5,845.0,0.5158667432788794,1.2197994400739529e-58,0.3243893547211083,3.060697938494645e-45,2.153689275594197e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,28.0,9810.5,14030.5,845.0,0.4326262614811415,7.353289490134563e-40,0.27530216775568583,4.562844875130433e-33,1.896469582773141e-05,1.0,1.0,,,,,,,
window,Exp2,ry_p2p,0.3,29.0,9870.5,14090.5,845.0,0.44331563416196634,5.4338357995369754e-42,0.2782074651560616,9.853011998232435e-34,1.903996986282209e-05,1.0,1.0,,,,,,,
summary,Exp2,ry_p2p,0.3,,,,,,,,,,,,0.7,0.16666666666666666,0.5731534090909091,0.3494318181818182,0.8544444444444445,FAIL,0.0
window,Exp2,rs_mean,0.1,0.0,10.5,1415.5,282.0,-0.1872641689905851,0.0015846268752309288,-0.20037353928472273,5.272448693969383e-07,-3.0256877998482234e-05,-1.0,0.9333333333333333,,,,,,,
window,Exp2,rs_mean,0.1,1.0,360.5,1765.5,282.0,0.7809668874065874,3.528157004487684e-59,0.4436283788899826,1.1765040985037743e-28,7.215635204689667e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,2.0,710.5,2115.5,282.0,0.29765482005607374,3.5401105159961487e-07,0.0781151409606017,0.050521302174435886,1.715977320974719e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,3.0,1060.5,2465.5,282.0,-0.5508945491749878,8.784607138828156e-24,-0.49360187779207987,4.478414444691381e-35,-2.5035624640956896e-05,-1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,4.0,1410.5,2815.5,282.0,-0.9141011258351325,8.912624110255772e-112,-0.8365008455112186,2.2738600246662535e-97,-8.248224706812591e-05,-1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,5.0,1760.5,3165.5,282.0,-0.40699987505287516,1.1214424061220098e-12,-0.5307034148557582,2.8076680473215523e-40,-6.159079689493112e-05,-1.0,0.8333333333333334,,,,,,,
window,Exp2,rs_mean,0.1,6.0,2110.5,3515.5,282.0,0.4884509526348727,2.5788226078592975e-18,0.16619974256076323,3.1738303807611894e-05,8.057155370994191e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,7.0,2460.5,3865.5,282.0,0.854418673468214,1.3477826532624773e-81,0.555690164306807,5.426128741057231e-44,0.00010914995819789093,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,8.0,2810.5,4215.5,282.0,0.2290810553670944,0.00010377988106463004,0.15509452058251935,0.00010333925199417297,2.1970614261810387e-05,1.0,0.9333333333333333,,,,,,,
window,Exp2,rs_mean,0.1,9.0,3160.5,4565.5,282.0,-0.45115089144556336,1.5170317231021444e-15,-0.25509199666843335,1.703504528158847e-10,-1.76327486745835e-05,-1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,10.0,3510.5,4915.5,282.0,-0.5857379411977962,2.281865267200062e-27,-0.44902955503394665,2.566248225259944e-29,-2.7843163006468533e-05,-1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,11.0,3860.5,5265.5,282.0,-0.4795232531415373,1.2746400988628018e-17,-0.4372176371116327,7.002769148210457e-28,-1.7163044098346778e-05,-1.0,0.8666666666666667,,,,,,,
window,Exp2,rs_mean,0.1,12.0,4210.5,5615.5,282.0,-0.9648371500176185,1.6251485574716167e-164,-0.8463945887281995,1.2185622640369702e-99,-3.2336376427142336e-05,-1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,13.0,4560.5,5965.5,282.0,-0.0374694220673746,0.530892685824882,-0.2502460816233815,3.737221310067191e-10,-1.5656435079934727e-05,-1.0,0.16666666666666666,,,,,,,
window,Exp2,rs_mean,0.1,14.0,4910.5,6315.5,282.0,0.2121840302591436,0.0003328500474711984,-0.015269680220085307,0.702269223345279,5.981211575315594e-06,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,15.0,5260.5,6665.5,282.0,-0.37217628193208396,1.0784224792921437e-10,-0.3384821180687009,2.3809855555349597e-17,-1.287751102819639e-05,-1.0,0.9,,,,,,,
window,Exp2,rs_mean,0.1,16.0,5610.5,7015.5,282.0,-0.3931834520776942,7.32029339575012e-12,-0.42959541657201983,5.648092161504415e-27,-5.2832786614231636e-05,-1.0,0.8333333333333334,,,,,,,
window,Exp2,rs_mean,0.1,17.0,5960.5,7365.5,282.0,0.3961040576779474,4.959448955866434e-12,0.05378460917190379,0.1781618075575544,5.180599924825499e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,18.0,6310.5,7715.5,282.0,0.6026504843640847,2.86324728722219e-29,0.30284445117488196,3.419357024383543e-14,6.89258117532702e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,19.0,6660.5,8065.5,282.0,-0.016748533342822537,0.7794574842588573,-0.16034426188132556,5.968924274391818e-05,-1.965442083865989e-05,-1.0,0.4,,,,,,,
window,Exp2,rs_mean,0.1,20.0,7010.5,8415.5,282.0,-0.11958670594697482,0.04480415954985475,-0.15226773680623912,0.00013793092642714163,-8.305797919376721e-06,-1.0,0.8333333333333334,,,,,,,
window,Exp2,rs_mean,0.1,21.0,7360.5,8765.5,282.0,0.6856544379907755,1.677924765625478e-40,0.3498397314555412,1.990287551709621e-18,4.0394308327474974e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,22.0,7710.5,9115.5,282.0,0.6670316977745767,1.1493997478062934e-37,0.3062264960500744,1.773995581160816e-14,4.5020576997851766e-05,1.0,1.0,,,,,,,
window,Exp2,rs_mean,0.1,23.0,8060.5,9465.5,282.0,0.04124780171988247,0.49026623915948747,-0.07902375003154892,0.04789830293539586,4.403495907942049e-06,1.0,0.7,,,,,,,
window,Exp2,rs_mean,0.1,24.0,8410.5,9815.5,282.0,-0.043456717058439676,0.46730899477757,-0.19769819035360034,7.453865713256807e-07,-1.2388298810521781e-05,-1.0,0.3333333333333333,,,,,,,
window,Exp2,rs_mean,0.1,25.0,8760.5,10165.5,282.0,-0.26411066408995554,6.939036408623563e-06,-0.2658943489563615,2.8068806126142257e-11,-2.738701488806178e-05,-1.0,0.5,,,,,,,
