protocol_id,dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,effective_configuration_count,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
B_Exp2_to_Exp1,Exp1,6742,6742,33711.0,33730.0,33720.5,24,0.0,0.0,0.0,0.3584136524906879,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6743,6743,33716.0,33735.0,33725.5,24,0.0,0.0,0.0,0.3115763403892208,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6744,6744,33721.0,33740.0,33730.5,24,0.0,0.0,0.0,0.46373135652332365,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6745,6745,33726.0,33745.0,33735.5,24,0.0,0.0,0.0,0.4124135724161673,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6746,6746,33731.0,33750.0,33740.5,24,0.0,0.0,0.0,0.5869503248997769,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6747,6747,33736.0,33755.0,33745.5,24,0.0,0.0,0.0,0.7090877745749864,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6748,6748,33741.0,33760.0,33750.5,24,0.0,0.0,0.0,0.7805724248839325,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6749,6749,33746.0,33765.0,33755.5,24,0.0,0.0,0.0,0.9285575077520383,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6750,6750,33751.0,33770.0,33760.5,24,0.0,0.0,0.0,1.1907360134300329,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6751,6751,33756.0,33775.0,33765.5,24,0.0,0.0,0.0,1.6657806485613353,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6752,6752,33761.0,33780.0,33770.5,24,0.0,0.0,0.0,1.8763204317358668,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6753,6753,33766.0,33785.0,33775.5,24,0.0,0.0,0.0,1.59280785234129,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6754,6754,33771.0,33790.0,33780.5,24,0.0,0.0,0.0,1.2838347442112301,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6755,6755,33776.0,33795.0,33785.5,24,0.0,0.0,0.0,0.5200643590787211,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6756,6756,33781.0,33800.0,33790.5,24,0.0,0.0,0.0,0.23574117003089845,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6757,6757,33786.0,33805.0,33795.5,24,0.0,0.0,0.0,0.20753117895129486,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6758,6758,33791.0,33810.0,33800.5,24,0.0,0.0,0.0,0.24288729207973547,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6759,6759,33796.0,33815.0,33805.5,24,0.0,0.0,0.0,0.2385738989813181,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6760,6760,33801.0,33820.0,33810.5,24,0.0,0.0,0.0,0.18309194828445774,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6761,6761,33806.0,33825.0,33815.5,24,0.0,0.0,0.0,0.1868489948003304,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6762,6762,33811.0,33830.0,33820.5,24,0.0,0.0,0.0,0.16805853835278556,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6763,6763,33816.0,33835.0,33825.5,24,0.0,0.0,0.0,0.16969109186263343,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6764,6764,33821.0,33840.0,33830.5,24,0.0,0.0,0.0,0.17300315549473277,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6765,6765,33826.0,33845.0,33835.5,24,0.0,0.0,0.0,0.1685898210470742,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6766,6766,33831.0,33850.0,33840.5,24,0.0,0.0,0.0,0.1786911932635724,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6767,6767,33836.0,33855.0,33845.5,24,0.0,0.0,0.0,0.19282401949637967,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6768,6768,33841.0,33860.0,33850.5,24,0.0,0.0,0.0,0.18524125190750557,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6769,6769,33846.0,33865.0,33855.5,24,0.0,0.0,0.0,0.19965242109147852,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6770,6770,33851.0,33870.0,33860.5,24,0.0,0.0,0.0,0.2399660587396161,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6771,6771,33856.0,33875.0,33865.5,24,0.0,0.0,0.0,0.16881971767517245,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6772,6772,33861.0,33880.0,33870.5,24,0.0,0.0,0.0,0.16879879889012017,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6773,6773,33866.0,33885.0,33875.5,24,0.0,0.0,0.0,0.16930908233722547,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6774,6774,33871.0,33890.0,33880.5,24,0.0,0.0,0.0,0.1981955189716385,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6775,6775,33876.0,33895.0,33885.5,24,0.0,0.0,0.0,0.20761598659919034,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6776,6776,33881.0,33900.0,33890.5,24,0.0,0.0,0.0,0.15799364979648273,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6777,6777,33886.0,33905.0,33895.5,24,0.0,0.0,0.0,0.1208308238351522,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6778,6778,33891.0,33910.0,33900.5,24,0.0,0.0,0.0,0.1410256964678896,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6779,6779,33896.0,33915.0,33905.5,24,0.0,0.0,0.0,0.17392496998252294,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6780,6780,33901.0,33920.0,33910.5,24,0.0,0.0,0.0,0.19724897197558694,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6781,6781,33906.0,33925.0,33915.5,24,0.0,0.0,0.0,0.24105631743508407,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6782,6782,33911.0,33930.0,33920.5,24,0.0,0.0,0.0,0.2562259873176824,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6783,6783,33916.0,33935.0,33925.5,24,0.0,0.0,0.0,0.27038853304488575,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6784,6784,33921.0,33940.0,33930.5,24,0.0,0.0,0.0,0.30921470048318067,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6785,6785,33926.0,33945.0,33935.5,24,0.0,0.0,0.0,0.397318777351375,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6786,6786,33931.0,33950.0,33940.5,24,0.0,0.0,0.0,0.3658681658576767,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6787,6787,33936.0,33955.0,33945.5,24,0.0,0.0,0.0,0.5136689947162594,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6788,6788,33941.0,33960.0,33950.5,24,0.0,0.0,0.0,0.33037681047855827,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6789,6789,33946.0,33965.0,33955.5,24,0.0,0.0,0.0,0.31670581095852257,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6790,6790,33951.0,33970.0,33960.5,24,0.0,0.0,0.0,0.4144895800618751,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6791,6791,33956.0,33975.0,33965.5,24,0.0,0.0,0.0,0.3579169599179668,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6792,6792,33961.0,33980.0,33970.5,24,0.0,0.0,0.0,0.3488889884319484,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6793,6793,33966.0,33985.0,33975.5,24,0.0,0.0,0.0,0.2913762643209694,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6794,6794,33971.0,33990.0,33980.5,24,0.0,0.0,0.0,0.269929001541128,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6795,6795,33976.0,33995.0,33985.5,24,0.0,0.0,0.0,0.377880598293625,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6796,6796,33981.0,34000.0,33990.5,24,0.0,0.0,0.0,0.5260834087148747,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6797,6797,33986.0,34005.0,33995.5,24,0.0,0.0,0.0,0.8566318802216507,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6798,6798,33991.0,34010.0,34000.5,24,0.0,0.0,0.0,0.6568245173512066,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6799,6799,33996.0,34015.0,34005.5,24,0.0,0.0,0.0,0.9010442356655537,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6800,6800,34001.0,34020.0,34010.5,24,0.0,0.0,0.0,0.7310941024110325,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6801,6801,34006.0,34025.0,34015.5,24,0.0,0.0,0.0,1.0267169332138661,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6802,6802,34011.0,34030.0,34020.5,24,0.0,0.0,0.0,1.7016917307862793,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6803,6803,34016.0,34035.0,34025.5,24,0.0,0.0,0.0,1.3750866657638716,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6804,6804,34021.0,34040.0,34030.5,24,0.0,0.0,0.0,1.6117632262725143,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6805,6805,34026.0,34045.0,34035.5,24,0.0,0.0,0.0,1.3269326706400044,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6806,6806,34031.0,34050.0,34040.5,24,0.0,0.0,0.0,1.131128840536237,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6807,6807,34036.0,34055.0,34045.5,24,0.0,0.0,0.0,1.0658647284619314,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6808,6808,34041.0,34060.0,34050.5,24,0.0,0.0,0.0,0.9977031840704069,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6809,6809,34046.0,34065.0,34055.5,24,0.0,0.0,0.0,1.2518591425876324,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6810,6810,34051.0,34070.0,34060.5,24,0.0,0.0,0.0,0.8125826622383434,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6811,6811,34056.0,34075.0,34065.5,24,0.0,0.0,0.0,0.7752504332648447,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6812,6812,34061.0,34080.0,34070.5,24,0.0,0.0,0.0,0.5308551429518183,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6813,6813,34066.0,34085.0,34075.5,24,0.0,0.0,0.0,0.4808336652544686,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6814,6814,34071.0,34090.0,34080.5,24,0.0,0.0,0.0,0.5542336751832284,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6815,6815,34076.0,34095.0,34085.5,24,0.0,0.0,0.0,0.5630689737234873,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6816,6816,34081.0,34100.0,34090.5,24,0.0,0.0,0.0,0.5791346758022401,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6817,6817,34086.0,34105.0,34095.5,24,0.0,0.0,0.0,0.4585003129142784,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6818,6818,34091.0,34110.0,34100.5,24,0.0,0.0,0.0,0.4215741547615879,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6819,6819,34096.0,34115.0,34105.5,24,0.0,0.0,0.0,0.47253730293446866,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6820,6820,34101.0,34120.0,34110.5,24,0.0,0.0,0.0,0.5127524767887497,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6821,6821,34106.0,34125.0,34115.5,24,0.0,0.0,0.0,0.52290393657234,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6822,6822,34111.0,34130.0,34120.5,24,0.0,0.0,0.0,0.5234111810175957,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6823,6823,34116.0,34135.0,34125.5,24,0.0,0.0,0.0,0.5574304982928528,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6824,6824,34121.0,34140.0,34130.5,24,0.0,0.0,0.0,0.6467957104657907,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6825,6825,34126.0,34145.0,34135.5,24,0.0,0.0,0.041666666666666664,0.5422023345413733,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6826,6826,34131.0,34150.0,34140.5,24,0.0,0.0,0.041666666666666664,0.5522988289840722,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6827,6827,34136.0,34155.0,34145.5,24,0.0,0.0,0.041666666666666664,0.5642202823621758,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6828,6828,34141.0,34160.0,34150.5,24,0.0,0.0,0.0,0.5730319559013375,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6829,6829,34146.0,34165.0,34155.5,24,0.0,0.0,0.0,0.567857537932072,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6830,6830,34151.0,34170.0,34160.5,24,0.0,0.0,0.0,0.916772634650232,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6831,6831,34156.0,34175.0,34165.5,24,0.0,0.0,0.0,0.765648326213777,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6832,6832,34161.0,34180.0,34170.5,24,0.0,0.0,0.0,0.6266336955018887,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6833,6833,34166.0,34185.0,34175.5,24,0.0,0.0,0.0,0.5495511224672196,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6834,6834,34171.0,34190.0,34180.5,24,0.0,0.0,0.0,0.5577915997806082,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6835,6835,34176.0,34195.0,34185.5,24,0.0,0.0,0.0,0.6699990596959385,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6836,6836,34181.0,34200.0,34190.5,24,0.0,0.0,0.0,0.6389332710722814,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6837,6837,34186.0,34205.0,34195.5,24,0.0,0.0,0.0,0.636065021195537,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6838,6838,34191.0,34210.0,34200.5,24,0.0,0.0,0.0,0.584866749869857,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6839,6839,34196.0,34215.0,34205.5,24,0.0,0.0,0.0,0.4994849574476832,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6840,6840,34201.0,34220.0,34210.5,24,0.0,0.0,0.0,0.5500361926835033,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6841,6841,34206.0,34225.0,34215.5,24,0.0,0.0,0.0,0.5516560576528664,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6842,6842,34211.0,34230.0,34220.5,24,0.0,0.0,0.0,0.5340366023053447,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6843,6843,34216.0,34235.0,34225.5,24,0.0,0.0,0.0,0.48091999860755,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6844,6844,34221.0,34240.0,34230.5,24,0.0,0.0,0.0,0.4525970273810733,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6845,6845,34226.0,34245.0,34235.5,24,0.0,0.0,0.0,0.5958441819559354,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6846,6846,34231.0,34250.0,34240.5,24,0.0,0.0,0.0,0.6339331503154566,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6847,6847,34236.0,34255.0,34245.5,24,0.0,0.0,0.0,0.47159752165030633,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6848,6848,34241.0,34260.0,34250.5,24,0.0,0.0,0.0,0.507029349383813,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6849,6849,34246.0,34265.0,34255.5,24,0.0,0.0,0.0,0.6223620833080309,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6850,6850,34251.0,34270.0,34260.5,24,0.0,0.0,0.0,0.3942543830763963,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6851,6851,34256.0,34275.0,34265.5,24,0.0,0.0,0.0,0.4427193312356964,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6852,6852,34261.0,34280.0,34270.5,24,0.0,0.0,0.0,0.5291787212735364,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6853,6853,34266.0,34285.0,34275.5,24,0.0,0.0,0.0,0.5621260116900042,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6854,6854,34271.0,34290.0,34280.5,24,0.0,0.0,0.0,0.5599896124076529,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6855,6855,34276.0,34295.0,34285.5,24,0.0,0.0,0.0,0.4806886403221853,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6856,6856,34281.0,34300.0,34290.5,24,0.0,0.0,0.0,0.47073775470003576,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6857,6857,34286.0,34305.0,34295.5,24,0.0,0.0,0.0,0.8545138749973105,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6858,6858,34291.0,34310.0,34300.5,24,0.0,0.0,0.0,0.7695870698356813,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6859,6859,34296.0,34315.0,34305.5,24,0.0,0.0,0.0,0.4994567508199788,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6860,6860,34301.0,34320.0,34310.5,24,0.0,0.0,0.0,0.49380779093725646,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6861,6861,34306.0,34325.0,34315.5,24,0.0,0.0,0.0,0.5882236244601295,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6862,6862,34311.0,34330.0,34320.5,24,0.0,0.0,0.041666666666666664,0.6212030665204705,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6863,6863,34316.0,34335.0,34325.5,24,0.0,0.0,0.08333333333333333,0.9092127349687689,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6864,6864,34321.0,34340.0,34330.5,24,0.08333333333333333,0.0,0.20833333333333334,1.462191913286268,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6865,6865,34326.0,34345.0,34335.5,24,0.08333333333333333,0.0,0.20833333333333334,1.7886275598851638,0.2916666666666667,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6866,6866,34331.0,34350.0,34340.5,24,0.0,0.0,0.08333333333333333,1.164036359286771,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6867,6867,34336.0,34355.0,34345.5,24,0.0,0.0,0.0,0.8192011529370079,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6868,6868,34341.0,34360.0,34350.5,24,0.0,0.0,0.0,0.7584474846389624,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6869,6869,34346.0,34365.0,34355.5,24,0.0,0.0,0.0,0.7340793869857224,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6870,6870,34351.0,34370.0,34360.5,24,0.0,0.0,0.0,0.6265825556071951,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6871,6871,34356.0,34375.0,34365.5,24,0.0,0.0,0.0,0.55966977299474,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6872,6872,34361.0,34380.0,34370.5,24,0.0,0.0,0.0,0.5313121503479422,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6873,6873,34366.0,34385.0,34375.5,24,0.0,0.0,0.0,0.47951086497611406,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6874,6874,34371.0,34390.0,34380.5,24,0.0,0.0,0.0,0.46420480608146736,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6875,6875,34376.0,34395.0,34385.5,24,0.0,0.0,0.0,0.4817521911990186,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6876,6876,34381.0,34400.0,34390.5,24,0.0,0.0,0.0,0.448870126245292,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6877,6877,34386.0,34405.0,34395.5,24,0.0,0.0,0.0,0.4194497721120317,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6878,6878,34391.0,34410.0,34400.5,24,0.0,0.0,0.0,0.4396222142937954,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6879,6879,34396.0,34415.0,34405.5,24,0.0,0.0,0.0,0.4274663163719782,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6880,6880,34401.0,34420.0,34410.5,24,0.0,0.0,0.0,0.4729257492474876,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6881,6881,34406.0,34425.0,34415.5,24,0.0,0.0,0.0,0.7153751809926295,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6882,6882,34411.0,34430.0,34420.5,24,0.0,0.0,0.0,1.1110354232621238,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6883,6883,34416.0,34435.0,34425.5,24,0.0,0.0,0.0,2.5287995147828752,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6884,6884,34421.0,34440.0,34430.5,24,0.0,0.08333333333333333,0.0,3.6668843588502273,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6885,6885,34426.0,34445.0,34435.5,24,0.0,0.0,0.0,2.431825222497584,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6886,6886,34431.0,34450.0,34440.5,24,0.0,0.0,0.0,2.0635686783451375,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6887,6887,34436.0,34455.0,34445.5,24,0.0,0.0,0.0,0.895237092789166,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6888,6888,34441.0,34460.0,34450.5,24,0.0,0.0,0.0,0.9440338689922674,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6889,6889,34446.0,34465.0,34455.5,24,0.0,0.0,0.0,1.395573825425057,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6890,6890,34451.0,34470.0,34460.5,24,0.0,0.0,0.0,0.8402006693680053,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6891,6891,34456.0,34475.0,34465.5,24,0.0,0.0,0.0,0.7136805796590964,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6892,6892,34461.0,34480.0,34470.5,24,0.0,0.0,0.0,0.7708461207260056,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6893,6893,34466.0,34485.0,34475.5,24,0.0,0.0,0.0,0.9872793664299644,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6894,6894,34471.0,34490.0,34480.5,24,0.0,0.0,0.0,0.9159250162296368,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6895,6895,34476.0,34495.0,34485.5,24,0.0,0.0,0.041666666666666664,1.1084788460363044,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,6896,6896,34481.0,34500.0,34490.5,24,0.0,0.0,0.0,0.8989535274050856,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6897,6897,34486.0,34505.0,34495.5,24,0.0,0.0,0.0,0.6626864670223401,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6898,6898,34491.0,34510.0,34500.5,24,0.0,0.0,0.0,1.6105051126774557,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6899,6899,34496.0,34515.0,34505.5,24,0.0,0.0,0.0,2.371550176836895,0.0,1.0,1.0,0
B_Exp2_to_Exp1,Exp1,6900,6900,34501.0,34520.0,34510.5,24,0.0,0.0,0.0,4.4778367604799145,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6901,6901,34506.0,34525.0,34515.5,24,0.0,0.0,0.0,5.243774330590391,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6902,6902,34511.0,34530.0,34520.5,24,0.08333333333333333,0.08333333333333333,0.0,5.207814407368144,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6903,6903,34516.0,34535.0,34525.5,24,0.16666666666666666,0.08333333333333333,0.0,4.222787032028515,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6904,6904,34521.0,34540.0,34530.5,24,0.16666666666666666,0.16666666666666666,0.0,4.3004610721221255,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6905,6905,34526.0,34545.0,34535.5,24,0.125,0.16666666666666666,0.0,5.228553169201232,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6906,6906,34531.0,34550.0,34540.5,24,0.125,0.0,0.0,3.7305373605471805,0.125,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6907,6907,34536.0,34555.0,34545.5,24,0.16666666666666666,0.16666666666666666,0.0,5.198595639804111,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6908,6908,34541.0,34560.0,34550.5,24,0.16666666666666666,0.25,0.0,5.35564624874613,0.25,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6909,6909,34546.0,34565.0,34555.5,24,0.20833333333333334,0.25,0.0,5.122728511599925,0.2916666666666667,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6910,6910,34551.0,34570.0,34560.5,24,0.25,0.375,0.0,6.030456453415855,0.4166666666666667,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6911,6911,34556.0,34575.0,34565.5,24,0.20833333333333334,0.25,0.0,5.447723008849184,0.2916666666666667,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6912,6912,34561.0,34580.0,34570.5,24,0.16666666666666666,0.041666666666666664,0.0,3.6366183597473087,0.16666666666666666,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6913,6913,34566.0,34585.0,34575.5,24,0.041666666666666664,0.0,0.0,2.792050476147768,0.041666666666666664,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6914,6914,34571.0,34590.0,34580.5,24,0.0,0.0,0.0,2.8713848093644003,0.0,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6915,6915,34576.0,34595.0,34585.5,24,0.08333333333333333,0.0,0.0,2.8006049136169002,0.08333333333333333,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6916,6916,34581.0,34600.0,34590.5,24,0.0,0.20833333333333334,0.0,4.7282601544301155,0.20833333333333334,1.0,0.0,0
B_Exp2_to_Exp1,Exp1,6917,6917,34586.0,34605.0,34595.5,24,0.0,0.5833333333333334,0.0,8.54932677244339,0.5833333333333334,1.0,0.0,1
