dataset,window_id,window_index,center_cycle_effective,center_cycle_actual,D_state,D_rs_subspace,D_rx_subspace,D_ry_subspace,velocity_v100_rs_subspace_distance,velocity_v100_rs_contribution,velocity_v100_rs_corrdist_base,velocity_v100_rs_mean,velocity_v100_rs_q05,velocity_v100_rs_rms,velocity_v100_rx_subspace_distance,velocity_v100_rx_contribution,velocity_v100_rx_corrdist_base,velocity_v100_rx_mean,velocity_v100_rx_absmean,velocity_v100_rx_q05,velocity_v100_ry_subspace_distance,velocity_v100_ry_contribution,velocity_v100_ry_p2p,velocity_v500_rs_subspace_distance,velocity_v500_rs_contribution,velocity_v500_rs_corrdist_base,velocity_v500_rs_mean,velocity_v500_rs_q05,velocity_v500_rs_rms,velocity_v500_rx_subspace_distance,velocity_v500_rx_contribution,velocity_v500_rx_corrdist_base,velocity_v500_rx_mean,velocity_v500_rx_absmean,velocity_v500_rx_q05,velocity_v500_ry_subspace_distance,velocity_v500_ry_contribution,velocity_v500_ry_p2p,velocity_v1000_rs_subspace_distance,velocity_v1000_rs_contribution,velocity_v1000_rs_corrdist_base,velocity_v1000_rs_mean,velocity_v1000_rs_q05,velocity_v1000_rs_rms,velocity_v1000_rx_subspace_distance,velocity_v1000_rx_contribution,velocity_v1000_rx_corrdist_base,velocity_v1000_rx_mean,velocity_v1000_rx_absmean,velocity_v1000_rx_q05,velocity_v1000_ry_subspace_distance,velocity_v1000_ry_contribution,velocity_v1000_ry_p2p
Exp2,659,659,3305.5,6000.833333333333,2.802630644068673,2.229397557123349,4.683479492331286,1.495014882751383,1.9823440855942633,0.5059631754345851,1.671943089193769,0.3226383187546904,0.9143423449937997,0.28122394785630633,1.2449614306747039,0.31775746871357385,1.4730432207428943,0.5616236293858039,0.5616236293858039,1.3770209155223592,0.6906556750599784,0.17627935585184107,-0.410902920349843,1.7866538421418405,0.5254969638858978,-3.627005633899949,0.44926516316193804,0.5346187152089895,0.44767336084315024,1.2732156989754169,0.3744827164625021,-2.14080667589692,1.148560256378372,1.148560256378372,0.6547603327856364,0.3400622661572373,0.10002031965160006,-0.20231872886972171,0.2409643085758684,0.3064867256895137,0.3191878971078714,0.16212968479749168,0.19764851147651227,0.1593928238129698,0.5247628809066321,0.6674551018904576,0.45329572966306114,0.5915954036571105,0.5915954036571105,0.3893007342752686,0.02048731306655028,0.026058172420028725,-0.012188847602585673
Exp2,660,660,3310.5,6009.166666666667,3.034702033245876,2.5189229399714805,4.81021370968878,1.7749694500773687,2.5276449270255945,0.4942136802137469,2.191911512302301,0.4157411444885304,1.1662246328435026,0.3624259435366617,1.5981827497030476,0.31248209348546324,1.990718744550119,0.6746600242933649,0.6746600242933649,1.7185029045781917,0.9886501862321536,0.1933042263007898,-0.588193601235419,1.7728851806318005,0.5197759127633474,-3.528337206125878,0.4683361628764047,0.5856774384194905,0.4643391865043194,1.2420800823494857,0.36415404425587505,-2.035608551701342,1.1774338267327313,1.1774338267327313,0.7256489739300065,0.3958991828265174,0.11607004298077744,-0.23553868629748853,0.2820805729364242,0.3243199070507185,0.36850657498961203,0.17048988218834746,0.22040127203556067,0.1667220276006741,0.5383907130077591,0.619010462797807,0.5065854918086468,0.5998557712491462,0.5998557712491462,0.4164346810158264,0.049288993347927024,0.056669630151474464,-0.029324295794729227
Exp2,661,661,3315.5,6017.5,3.084295888841673,2.623340647872821,4.874856815362654,1.7546902032895446,2.562940052639978,0.49594334584095445,2.414298240562772,0.43706589527196793,1.1842129511253958,0.38172519022084983,1.60477585600612,0.31053317323308294,2.0420422397586844,0.7750640418032826,0.7750640418032826,1.7656182647430847,1.0000922172883,0.1935234809259626,-0.5950009933201881,1.7469233146031578,0.5166472551008123,-3.478265887900288,0.4724173732691161,0.587238643357078,0.468109228979319,1.244992518619289,0.3682027493644282,-2.0276650758744634,1.197159710451975,1.197159710451975,0.7307749309363032,0.389353102895842,0.11514999553475952,-0.23164412138259888,0.28942726059864227,0.32860914247740214,0.39522555242818314,0.17215347146464222,0.22036682164583646,0.16829837145431667,0.545982543720684,0.6198961878317496,0.5117452784579376,0.6063119955750582,0.6063119955750582,0.41686142729905606,0.045354675988903824,0.05149466969084813,-0.02698358891171502
Exp2,662,662,3320.5,6025.833333333333,3.1526091380992955,2.740678833367831,4.998555161762665,1.7185934191673913,2.579180616899975,0.4954409992423211,2.6615735826543805,0.4491659362769851,1.1836878161262359,0.3938134058914368,1.6540932352500353,0.31773874227437365,2.2996924671065075,0.8177406477087743,0.8177406477087743,1.7632466244947897,0.9725541290714086,0.18682025848330525,-0.578617314335447,1.716173072564143,0.517730824175006,-3.420110797650054,0.4738753746554863,0.5852692100614558,0.469427425923268,1.2257067861143944,0.36976817473529333,-1.974856388767664,1.2040143770672562,1.2040143770672562,0.7304373400492259,0.37291808733681026,0.11250100108970071,-0.22186617249567372,0.29927684869566884,0.33200243836497717,0.42743246343308783,0.17213236037161878,0.2192623853608361,0.16817971830056105,0.5568753667997448,0.6177690671653413,0.5379653785222878,0.6063742294273562,0.6063742294273562,0.41455106066726727,0.04527745523088266,0.05022849446968158,-0.026937646720651767
Exp2,663,663,3325.5,6034.166666666667,3.1103800292521413,2.688127229753786,4.947059580087809,1.695953277914829,2.5104317438758246,0.5001430409870923,2.4046978410156026,0.44984904325942626,1.1758733886524309,0.39312646259244177,1.5845828608122037,0.3156899575684472,2.1206384027277925,0.7956161770954328,0.7956161770954328,1.7251321967383035,0.9244129153294179,0.18416700144446052,-0.5499758855742166,1.7220867199649554,0.5190356308711481,-3.440563014427104,0.47359714947063525,0.5814783180162347,0.46898571540761297,1.2323036966695449,0.3714153992423455,-1.992763701487772,1.2031948924764821,1.2031948924764821,0.7236338969767917,0.36346796829874456,0.10954896988650632,-0.21624386075537327,0.29331714291757444,0.33153400288686957,0.41661343002133355,0.17131852044872448,0.2170971563208262,0.1672964633167339,0.5511364644334021,0.6229451043093968,0.5295663181001673,0.6012448596467805,0.6012448596467805,0.41019165292573573,0.040273571048471034,0.0455208928037337,-0.0239606051963542
Exp2,664,664,3330.5,6042.5,3.084506909821376,2.697124379463958,4.903939051706499,1.6524572982936698,2.438693734541566,0.5071144124648115,2.4273867136421536,0.4635943985555852,1.1597944652917878,0.4080652668375373,1.4967974487055513,0.31125169513007045,1.9923067906544194,0.8530879110184775,0.8530879110184775,1.677584261915552,0.8734704131870726,0.1816338924051181,-0.5196678411229783,1.713284322535603,0.5168315582935197,-3.4335191751480947,0.47551869728890583,0.5780944868255355,0.47089075636097716,1.2506888085022625,0.37728439893843563,-2.032461206470982,1.211129075061341,1.211129075061341,0.7178333537260458,0.3510030832485541,0.1058840427680447,-0.20882792564631394,0.29187291471309224,0.335189074187541,0.4188126737168618,0.17260323050605644,0.21607938308019825,0.16856005584053285,0.5462576172055498,0.6273264004609855,0.5089898413535406,0.6034864847339924,0.6034864847339924,0.40879320318721846,0.03264043643871851,0.03748452535147338,-0.01941930130813466
Exp2,665,665,3335.5,6050.833333333333,3.1893467109580054,2.922735033638411,4.980004341920388,1.6653007573152172,2.4751696230135494,0.5126595875941458,2.925316905840236,0.48790927068061957,1.1542797496709407,0.43467800685438984,1.463468370368136,0.30311502057646983,2.054892844294637,0.9375940464051045,0.9375940464051045,1.6282227814803742,0.8894578482063836,0.18422539182938444,-0.5291795037003801,1.666647385128566,0.5094380454511305,-3.332631506887316,0.47914225695821305,0.5820217424487822,0.47413612743291156,1.2516721475451609,0.38259407363594017,-2.0208523787228154,1.2270612969149652,1.2270612969149652,0.7250630607139832,0.3532213347789076,0.10796788091292935,-0.2101476658074494,0.31252791953539943,0.346919203120279,0.47037409756255494,0.17431487972223897,0.21834955092868194,0.17006459153377104,0.5513295451923408,0.6119991031813345,0.5127752642825578,0.6087645794779636,0.6087645794779636,0.41127154949572414,0.03700912531525632,0.04108169369838652,-0.022018435844042682
Exp2,666,666,3340.5,6059.166666666667,3.3564005614294175,3.2404345830903383,5.133773915633438,1.6949931855644753,2.5530264521974515,0.51771557870801,3.398700652759455,0.5036380244826293,1.1491873903339753,0.45189404081156703,1.4607047851311425,0.2962090825595731,2.123771632609238,1.002525685945995,1.002525685945995,1.5935588950678907,0.9175989315812936,0.1860753387324168,-0.5459219323201909,1.6020937199105116,0.5013246814300903,-3.192509936862421,0.48416767305150216,0.5875900956393302,0.4790708746414105,1.2415743173108953,0.3885115092595418,-1.973919669560594,1.249774268660045,1.249774268660045,0.735856520547063,0.35205277855878186,0.11016380931036783,-0.20945243780776496,0.3427409503068536,0.3624218488461293,0.544126222063321,0.1760795947947501,0.220849058410399,0.17165369920868098,0.5642537616610014,0.5966543867503366,0.5351868069112667,0.6154646794804285,0.6154646794804285,0.41448307025106473,0.03870144679868929,0.04092376440353416,-0.023025275959637184
Exp2,667,667,3345.5,6067.5,3.544246230234133,3.601962284311757,5.296987357686939,1.7337890487037029,2.711747715037653,0.5215204283925426,4.0729310039790585,0.5138483750002241,1.1364878012237773,0.46312894876459976,1.5396850015817263,0.29611057738213126,2.3808675505606027,1.0532758324554559,1.0532758324554559,1.5538058010477154,0.9482633401505212,0.18236899422532615,-0.5641656034965729,1.5300211439308466,0.492752696184401,-3.0330426864290114,0.4856937002388251,0.5905795953599585,0.4803999314026871,1.217104625301106,0.39197601159604073,-1.902308002564265,1.2574366533758852,1.2574366533758852,0.7411698142187149,0.3579229819539214,0.11527129221955829,-0.21294489259415464,0.37501804537312716,0.37697757175955116,0.6223610314767849,0.17715590582244622,0.2221321499086186,0.17272433371043996,0.5800118422154598,0.5830424924022495,0.5682179949046934,0.6191812139982887,0.6191812139982887,0.4147635075536532,0.03977212045322345,0.03997993583819935,-0.02366226910582616
Exp2,668,668,3350.5,6075.833333333333,3.6994189647960405,3.88180131943866,5.452860905803626,1.7635946691458348,2.863269028966399,0.5225573558090066,4.634852434344909,0.5139184951909033,1.1153324623503662,0.464806910117804,1.6475488347802612,0.3006838526031801,2.676411280115787,1.0586942280739158,1.0586942280739158,1.5039953826783818,0.9685213841595851,0.17675879158781319,-0.5762180483609073,1.4762863690793198,0.48582513715136433,-2.9108018524642465,0.4853959074272136,0.5924723854626285,0.48004586613722144,1.1897272915698602,0.3915225641215638,-1.8280468529213123,1.2583129733511975,1.2583129733511975,0.744357995943898,0.37270594479471436,0.12265229872707181,-0.22173995911145722,0.40355762929160954,0.38514033645291806,0.689650008290183,0.17722123869529488,0.22271949824560736,0.1727252720376021,0.5959170841227305,0.5687210193001353,0.6064980861455466,0.6193616566890553,0.6193616566890553,0.41291679807378107,0.04834498007274542,0.04613864424694675,-0.028762658750933912
Exp2,669,669,3355.5,6084.166666666667,3.7296531663962003,3.9119571380668368,5.506832958831393,1.7701694022903702,2.8177432620255796,0.5168666707922465,4.610081219774577,0.5032661925753825,1.0852980026759844,0.45519741516046147,1.6750833825190385,0.3072653150804237,2.7834537403405655,1.0113587708860332,1.0113587708860332,1.45055870088868,0.9587596566316212,0.17586801412732997,-0.5704103463557779,1.4690434324742585,0.48651753975945744,-2.8956474083755324,0.4825703146013517,0.5896085551716166,0.47750253547035126,1.1708080820335276,0.3877480100381049,-1.7918117394834245,1.244704306324573,1.244704306324573,0.7369259703210296,0.3796561340768441,0.12573445020243776,-0.22587494732068794,0.40637086577812476,0.3841226129040298,0.6993731801370172,0.17638000428793046,0.22069748031967465,0.1720243944835159,0.6027482839157887,0.5697486341640591,0.6272819087715663,0.6146573420407203,0.6146573420407203,0.4072101392004141,0.0488005148264712,0.046128752931911196,-0.029033677389288713
Exp2,670,670,3360.5,6092.5,3.6643570997951653,3.805257187195816,5.440651888246515,1.7471622239431654,2.7228993863578337,0.5138746447513788,4.471141998794338,0.49509236770202536,1.052509161215082,0.44850375111519664,1.6273191836535172,0.30711309848125234,2.7138324705653516,0.9787307088004407,0.9787307088004407,1.3885831320749724,0.9485433248768828,0.17901225676736893,-0.5643321793257012,1.4852086339713968,0.48933627198026725,-2.940621993879469,0.4800435403596853,0.583328223024119,0.47527686635771094,1.1767183439755646,0.3876970241359948,-1.8193900158045802,1.2341166972241941,1.2341166972241941,0.7257382225572682,0.3732223028553594,0.12296670388373802,-0.2220471643408167,0.3913245731339221,0.37824205801322447,0.668909476052083,0.17582246362090298,0.2177225461454052,0.17172706775421834,0.5971319121124179,0.5771689764687411,0.6134637150071053,0.6112785991385402,0.6112785991385402,0.40151599396652066,0.04613119437188014,0.0445889655180345,-0.02744557551776527
Exp2,671,671,3365.5,6100.833333333333,3.5802624594270305,3.633073628880036,5.382269106828806,1.7254446425722483,2.498905776663035,0.508188012048664,3.962431815073354,0.469741536803963,1.007289456999188,0.425469019201517,1.4694858749669453,0.2988408416624116,2.415311152760761,0.8985071022995452,0.8985071022995452,1.3193383645765662,0.9488943083224554,0.19297114628892437,-0.5645409955679883,1.515440456601665,0.4928723214377456,-3.016153170859821,0.4803158224903806,0.5795991988418396,0.4759735772331552,1.1936197242737367,0.38820537082395856,-1.862286684983669,1.235960214313624,1.235960214313624,0.718664614121646,0.36565185038862036,0.11892230773829571,-0.21754315295094054,0.36995636823041655,0.369295978463056,0.6215154013671644,0.17567682632242335,0.21583219810436305,0.171615409830819,0.5859588099131355,0.5849128454822154,0.5808115094354346,0.6102723458365302,0.6102723458365302,0.3966997487757683,0.04587306165832434,0.04579117605472854,-0.0272920004590666
Exp2,672,672,3370.5,6109.166666666667,3.5418612195393493,3.5586610534307166,5.362875183853558,1.7040474213337733,2.3490575093172263,0.5018944330641741,3.630701323367511,0.44229327381473443,0.9647307201526824,0.39956980184550756,1.390133337789927,0.29701281500616644,2.2945275415872395,0.7910823734233725,0.7910823734233725,1.2567095251364622,0.941190831915907,0.2010927519296594,-0.5599578421000581,1.5279701772882075,0.49608148553797704,-3.047806257100398,0.4794993038493986,0.5768861867553604,0.4752962339732887,1.1955842069106852,0.38816673143622765,-1.8709641274816589,1.2327098703420825,1.2327098703420825,0.716595642253407,0.35652463876886775,0.11575178302579528,-0.21211295372919134,0.3603514593175255,0.36534246188946307,0.6018926208303135,0.17457054713098347,0.21358006788300218,0.17061651987078705,0.5825617116272396,0.5906304093551482,0.5754164996689681,0.6073757273653289,0.6073757273653289,0.3940587239624996,0.04342566701530856,0.044027128755388625,-0.025835932490065387
Exp2,673,673,3375.5,6117.5,3.511182924983091,3.5181406047866353,5.3254276030274825,1.6899805671351553,2.3128558420064245,0.5045141606848617,3.6259260674759335,0.41651134591109784,0.9242995757922488,0.37462318771194014,1.3269264588069805,0.28944873108683783,2.199466936301746,0.7065826627928695,0.7065826627928695,1.1946047813452578,0.9445406424054686,0.20603710822830062,-0.5619507988837114,1.531876743216022,0.4953479038811688,-3.066736034086262,0.4803975673405023,0.5731751776659219,0.4762944346476239,1.211003234383472,0.3915901957528292,-1.9046204587074838,1.2391766887312587,1.2391766887312587,0.7132898555190099,0.34964697409123296,0.11306190036600204,-0.20802111375266227,0.35174110633865624,0.36105281201232514,0.5857544896056658,0.17481875215083448,0.21120975045385948,0.17100138028582793,0.5794248611199262,0.5947640798507632,0.558030310842447,0.6090240990452228,0.6090240990452228,0.3903778149998904,0.04304360697522362,0.044183108136911745,-0.0256086273481707
Exp2,674,674,3380.5,6125.833333333333,3.4726043520073837,3.495084878473054,5.222682739522396,1.7000454380267012,2.33194861206576,0.5096183100857155,3.7298886987015134,0.37496255518229304,0.8791097221621391,0.33235186931267835,1.2972082122679123,0.2834886899071356,2.189522811972113,0.5432567088821045,0.5432567088821045,1.111769286339379,0.9467160709583683,0.20689300000714883,-0.5632450616801783,1.5358140691807187,0.4940724212477574,-3.07321380606652,0.47792992554299435,0.571477365019962,0.47348899082619683,1.2144534782455518,0.3906905025356526,-1.9278443171244466,1.2253865888185704,1.2253865888185704,0.7061570297074654,0.3582121068359331,0.11523707621659006,-0.2131169063235055,0.3520009417994351,0.36293498257767187,0.5889416358063257,0.17276462283270358,0.20887200678237225,0.16872445315948278,0.569604517176432,0.5872978761385897,0.5493701488666721,0.5984325749315239,0.5984325749315239,0.38385080012854095,0.04826782052841217,0.0497671412837384,-0.028716752978717328
Exp2,675,675,3385.5,6134.166666666667,3.4549969227028647,3.4988352656799413,5.149644056843286,1.7165114455853674,2.3466777302505974,0.5094376081987391,3.8724649857259617,0.34923917935195825,0.8367490881998384,0.30716979447402837,1.290452882135211,0.28014295328823363,2.238575437894886,0.4244686298993887,0.4244686298993887,1.015223888285944,0.9692778908025235,0.21041943851302733,-0.5766681290596873,1.5338064189051677,0.4920156488740892,-3.0673729715928846,0.475074536298734,0.5692355335521379,0.4704109383890237,1.2099516608893193,0.3881292607731273,-1.9316321897697073,1.2098305287337991,1.2098305287337991,0.6972643581876421,0.3736354876968611,0.11985509035278333,-0.22229298706283027,0.3566074826461918,0.36487239551887246,0.6020005654800766,0.17049819760113993,0.20676877090003956,0.16644649681601328,0.5672914777387532,0.5804393079585045,0.5622443961235015,0.5884362058310332,0.5884362058310332,0.379835569849542,0.053449523703780345,0.054688296522623046,-0.03179958722453734
Exp2,676,676,3390.5,6142.5,3.4396798148611967,3.5110213748077816,5.064570471364056,1.7434475984117523,2.3619673924566644,0.5123596670517371,3.991114424798731,0.3178918491478189,0.7925786995987119,0.27479759948796967,1.2179185592795563,0.26419177060677973,2.1250905563115103,0.30363701376564034,0.30363701376564034,0.9108093910744545,1.0300932178734707,0.2234485623414834,-0.6128499724845067,1.5272316941832709,0.4888429566097231,-3.0584321200307385,0.4720365669042865,0.5638581076986016,0.4672526021574834,1.213002803377144,0.38826320789254676,-1.9507473271023459,1.1980556586429019,1.1980556586429019,0.684049788357704,0.38394203711872704,0.12289383549773013,-0.2284248287447319,0.3578530211923996,0.36684269684201054,0.6071011492314613,0.16832451954870545,0.20460777101113528,0.16411613088680965,0.558435892710303,0.572464438647512,0.5537081361326267,0.5799937965398272,0.5799937965398272,0.3753733392131164,0.05920555354342846,0.06069286451047752,-0.03522411489605304
Exp2,677,677,3395.5,6150.833333333333,3.4334990310695,3.518234444879342,5.035395788615777,1.74686685971338,1.9959498703122565,0.5366554407204971,3.725274324273125,0.21335168281662484,0.5245737028679083,0.17955332186282735,0.9532044370529347,0.25629017786070335,1.773265630892472,0.12236978078081595,0.12236978078081595,0.5334412988111792,0.7700847403794017,0.20705438141879953,-0.4581589352918401,1.5225543863261572,0.4902284317948945,-3.0504659838007706,0.46864874538029655,0.5595354530333013,0.4637766547985974,1.199948051353985,0.3863564130999723,-1.9317568080690506,1.1830287108517805,1.1830287108517805,0.673758284098983,0.38330352455579586,0.12341515510513322,-0.22804494816709717,0.35214716673497104,0.377335657343564,0.5947659300376491,0.16837638329456067,0.2038446445462165,0.16392735797054458,0.5212945945456231,0.5585819142783556,0.5090248172927523,0.5432017526839114,0.5432017526839114,0.3479132307350039,0.059804699480841765,0.06408242837808042,-0.03558057445222405
Exp2,678,678,3400.5,6159.166666666667,3.488595870230862,3.6304694236084663,5.087469660726737,1.7478485263573833,1.7938421620167957,0.5740060964062983,3.6276355223694425,0.11451096317003073,0.25944487867670873,0.09150431600689646,0.8326128354428862,0.26642524833568715,1.6079684987669942,-0.04028521943180152,-0.04028521943180152,0.15962228630185527,0.4986723718271101,0.15956865525801459,-0.2966831972585293,1.495485662960147,0.48860952693682475,-3.00030706741208,0.4678548575678557,0.5552223390724564,0.46320123554724835,1.1868857401422233,0.3877828416429353,-1.900917630807714,1.17998634726129,1.17998634726129,0.6655199457377102,0.3783254939384999,0.12360763142023992,-0.22508328812128603,0.35563020243111093,0.3879060841944632,0.600251162521727,0.17197757422662202,0.20678577234643009,0.16751129942764106,0.49974169824912457,0.5450966873772768,0.4727484133298413,0.5251759051755338,0.5251759051755338,0.33065391500626434,0.061422697088507276,0.06699722842826009,-0.03654319586563831
Exp2,679,679,3405.5,6167.5,3.5067520652862547,3.675588537290633,5.097650995894121,1.7470166626740107,1.5814993269744055,0.6245718257241882,3.237644977781272,0.001115933203066577,-0.0010603315725576934,-0.012324072784672069,0.6986325274382399,0.2759066575179562,1.2605972416245486,-0.2510060207748541,-0.2510060207748541,-0.20574694439915883,0.25200177992262796,0.0995215167578557,-0.14992748346645213,1.4828088661669967,0.48882936405522465,-2.9794766383436944,0.4658861366715641,0.5503862668487702,0.4613183551578971,1.1802604256858518,0.38908989989987486,-1.8886872275720101,1.174847027349386,1.174847027349386,0.6597846411237337,0.37031817461587807,0.1220807360449005,-0.22031936448661335,0.3618729209546359,0.3969577826266074,0.6123545197967079,0.1768519503834364,0.21001291054129423,0.17258036527754428,0.48574168955920405,0.5328360671698205,0.44491393401871004,0.5116857691604999,0.5116857691604999,0.3138347312403674,0.064001024177032,0.07020615020357202,-0.03807716158625577
Exp2,680,680,3410.5,6175.833333333333,3.462603454771354,3.6228388466537673,5.033885460992354,1.7310860566679394,1.427788160976266,0.7063261812907585,2.6269178289049004,-0.0880756930899731,-0.24951863245380343,-0.08908196986564598,0.5497573531016212,0.2719647231051932,0.5575838307939822,-0.3551680879173915,-0.3551680879173915,-0.5407496637522278,0.04388339340942935,0.021709095604048448,0.02610825503638936,1.4933422239249337,0.4889118736855586,-3.0029536403448978,0.46599108695488006,0.5501601505711878,0.46156606153061697,1.1945438581046894,0.3910869635297322,-1.9240917855425452,1.1760706042478455,1.1760706042478455,0.6573194664185628,0.3665339562232623,0.12000116278470924,-0.21806795840263038,0.3571468644003877,0.40151497567352434,0.5978105398289207,0.1829246809421043,0.21399478397308977,0.17904791375530568,0.4680498367670511,0.5261953486250895,0.39703322322675133,0.5024627444221426,0.5024627444221426,0.2984951318677072,0.06430153934348852,0.07228967570138616,-0.03825595192124531
Exp2,681,681,3415.5,6184.166666666667,3.3995498403769955,3.545282512530879,4.931835152748769,1.7215318558513388,1.2220036067764277,0.7143354415513037,2.216294368934358,-0.10865968592487119,-0.257770324255429,-0.10735554984915496,0.45552400044363506,0.26628148737833757,0.33039750942318147,-0.44783898849042814,-0.44783898849042814,-0.5695443841104137,0.03315834743820569,0.01938307107035873,0.019727430452446848,1.5088768697196875,0.49024988619699617,-3.0350070141134164,0.46541028964340747,0.5502541468879204,0.46113266263590974,1.2076373525314792,0.3923740144255686,-1.9615855739898274,1.1717240905092008,1.1717240905092008,0.6551500646497709,0.3612567516994082,0.11737609937743519,-0.21492830599921425,0.3588516343343537,0.3954366135586027,0.5986460357399204,0.18440279941845608,0.21674124257719107,0.18091509449662083,0.47596309256100305,0.5244876029346391,0.40345501813125034,0.5125661620538535,0.5125661620538535,0.3060428960304264,0.07266733730953714,0.08007578350675822,-0.04323315103715445
Exp2,682,682,3420.5,6192.5,3.312860628351746,3.410042978134873,4.818457865028321,1.7100810418920418,0.9364297283538147,0.708160601542815,1.639641367305991,-0.1169048413121323,-0.24804269226117603,-0.11420756650185493,0.37739879601615084,0.28540204386522006,-0.140605528823615,-0.4809220069060763,-0.4809220069060763,-0.554160570430033,0.00851237727534945,0.006437354591964882,0.0050644059085693804,1.5373578148313976,0.4926438877632953,-3.092182524188856,0.46428872006514754,0.5509755029925755,0.46006442151040483,1.223227033787223,0.3919811742773691,-2.002977494532387,1.169300820517842,1.169300820517842,0.6577644031902978,0.360042145885094,0.1153749379593356,-0.21420568097172532,0.3515817781662502,0.3893046165919494,0.5823178368391668,0.1838876899570519,0.21613901611698236,0.18084929334440764,0.47643697308844585,0.5275561040331278,0.40484124735025007,0.5123915151225553,0.5123915151225553,0.30579650067216596,0.07508324954885849,0.08313927937492283,-0.04467048867194601
Exp2,683,683,3425.5,6200.833333333333,3.275894184354484,3.3906588909243096,4.730768873377991,1.7062547887611519,0.9476707208219786,0.7166311627503489,1.7062933808329774,-0.1158275336964789,-0.23491783755151904,-0.11136747787450063,0.36442451868361736,0.2755788068797325,-0.20281005180044434,-0.4705228928895701,-0.4705228928895701,-0.5208201092878428,0.010301510846322907,0.007790030369918444,-0.006128844000886646,1.5405390248434843,0.49183641282164486,-3.0993043382605086,0.46449006581918206,0.5511167792879489,0.4604410492720795,1.235446749261544,0.3944318758498797,-2.0333257118478607,1.1692322740574677,1.1692322740574677,0.6572261176579863,0.3562325502875811,0.11373171132847537,-0.21193917681792393,0.34659222807669987,0.38918874250902113,0.5714348773917155,0.18160417398013978,0.2149352952608305,0.17868618776296655,0.4665940398500673,0.5239388910684568,0.39692045290123257,0.5043141508124233,0.5043141508124233,0.30394369857642733,0.07736422909503732,0.08687236642252202,-0.04602754862327666
Exp2,684,684,3430.5,6209.166666666667,3.259170019455547,3.375018881157538,4.702250627314501,1.700240549894601,0.8862412409480755,0.6859266131907045,1.6385715095855655,-0.12325931338452656,-0.2222045527857186,-0.11819106987796713,0.35801057928699254,0.2770904498577231,-0.027221638013665842,-0.5203119941876544,-0.5203119941876544,-0.5013721304178325,0.047783251600931095,0.03698293695157242,-0.028428460571078062,1.54102358077923,0.4927624158646389,-3.1058048732309813,0.4658630650271645,0.5499982491673876,0.46202362462324914,1.2376965618268818,0.39576964007570614,-2.0379055340737153,1.1703843760343913,1.1703843760343913,0.6536961011127032,0.3485954382204643,0.11146794405965502,-0.20739550655684225,0.33941106150617134,0.3855192704887759,0.5558382495217864,0.1802779034632979,0.21358238216973532,0.1774887731910303,0.462705027421017,0.5255624369790791,0.39863977034085624,0.4974280351149069,0.4974280351149069,0.2999670059039831,0.07828364070462275,0.088918292532145,-0.046574549001358545
Exp2,685,685,3435.5,6217.5,3.2809831361517983,3.4492516545219116,4.696059900751003,1.6976378531824803,0.7409066729845061,0.61978473659318,1.2998247348269638,-0.14749687457577054,-0.24938453962170226,-0.1404216739076729,0.4221820447252263,0.35316457109283783,-0.050500616337083144,-0.628529479588881,-0.628529479588881,-0.5498115020773042,0.03233709586726317,0.027050692313982213,-0.019238830009378205,1.5234501146366006,0.490818523513785,-3.072666559921923,0.4656865809390188,0.5477549623625788,0.4619710375666181,1.2345095059072086,0.3977288964907412,-2.0309525019902317,1.169276574813163,1.169276574813163,0.6487401068879651,0.34593732232251534,0.1114525799954737,-0.2058140707929202,0.3417124972877831,0.3891819092391876,0.5630347669409907,0.1792400297802979,0.21225216110185466,0.17657986756784672,0.46304013464223576,0.5273639245996595,0.411599455680396,0.4907978563345335,0.4907978563345335,0.29630756995229757,0.07327506970646637,0.08345416616115284,-0.043594719074176294
Exp2,686,686,3440.5,6225.833333333333,3.2642639822445516,3.423995256239642,4.677628467354243,1.69116822313977,0.4911849639329357,0.47626458462263377,0.5431353288167644,-0.17010056523669315,-0.28686657570393836,-0.16108732813778381,0.536317994701457,0.5200266411392197,-0.3212366540975049,-0.7369056953160289,-0.7369056953160289,-0.6195206381172009,0.0038249624247053684,0.0037087742381466927,0.0022756465881546006,1.525720466493527,0.4919194914053072,-3.0838828710990676,0.4656222328284296,0.5447543932541109,0.4621981946841076,1.2376706377784417,0.3990470889221936,-2.038167000380095,1.1698283221665553,1.1698283221665553,0.6431555977173029,0.3381742802076644,0.10903341967249927,-0.2011954789374141,0.3318165639757269,0.3882498166791698,0.5408778933115632,0.1782819632187148,0.21098132378185144,0.17560824952318205,0.45491122894624547,0.5322796400742542,0.402603335562549,0.4836501517593807,0.4836501517593807,0.2924565429432994,0.06791926606150546,0.079470543246576,-0.040408304427914744
